"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.103083338E-3,-3.585160828E1,5.316650391E0,-4.034777832E1
1.411108334E-2,-3.596496582E1,5.435897827E0,-4.060223389E1
2.411908335E-2,-3.604244995E1,5.470779419E0,-4.068615723E1
3.412708335E-2,-3.603698730E1,5.662994385E0,-4.055139160E1
4.413508334E-2,-3.615090942E1,5.814315796E0,-4.065692139E1
5.414308334E-2,-3.618969727E1,5.897872925E0,-4.101403809E1
6.415108334E-2,-3.620442200E1,5.875396729E0,-4.036657715E1
7.415908333E-2,-3.630618286E1,5.940887451E0,-4.074487305E1
8.416708335E-2,-3.626588440E1,5.894546509E0,-4.034124756E1
9.417508334E-2,-3.603804016E1,5.819931030E0,-4.017999268E1
1.041830833E-1,-3.603804016E1,5.819931030E0,-4.017999268E1
1.141910833E-1,-3.618130493E1,5.830169678E0,-4.057897949E1
1.241990833E-1,-3.619241333E1,5.636810303E0,-4.019366455E1
1.342070833E-1,-3.619604492E1,5.585510254E0,-4.077502441E1
1.442150833E-1,-3.641075134E1,5.467788696E0,-4.048791504E1
1.542230833E-1,-3.650917053E1,5.376983643E0,-4.025317383E1
1.642310833E-1,-3.656809998E1,5.446533203E0,-4.053381348E1
1.742390833E-1,-3.648101807E1,5.410308838E0,-4.023889160E1
1.842470833E-1,-3.657780457E1,5.383361816E0,-4.051544189E1
1.942550833E-1,-3.665695190E1,5.467117310E0,-4.071563721E1
2.042624583E-1,-3.656230164E1,5.530746460E0,-4.024279785E1
2.142704583E-1,-3.663667297E1,5.603561401E0,-4.104461670E1
2.242784583E-1,-3.655128479E1,5.577377319E0,-4.069061279E1
2.342864583E-1,-3.660922241E1,5.660751343E0,-4.063562012E1
2.442944583E-1,-3.649142456E1,5.873580933E0,-4.092419434E1
2.543024583E-1,-3.650157166E1,5.848297119E0,-4.052465820E1
2.643104583E-1,-3.640985107E1,6.172256470E0,-4.090277100E1
2.743184583E-1,-3.644616699E1,6.305084229E0,-4.065710449E1
2.843264583E-1,-3.638096619E1,6.435272217E0,-4.029052734E1
2.943344583E-1,-3.618948364E1,6.488098145E0,-4.079901123E1
3.043424583E-1,-3.640267944E1,6.567260742E0,-4.033789062E1
3.143504583E-1,-3.629365540E1,6.709213257E0,-4.132305908E1
3.243584583E-1,-3.635803223E1,6.890808105E0,-4.160321045E1
3.343664583E-1,-3.630776978E1,6.833984375E0,-4.115454102E1
3.443744583E-1,-3.625057983E1,6.903182983E0,-4.162475586E1
3.543824583E-1,-3.619596863E1,6.955169678E0,-4.120617676E1
3.643904583E-1,-3.619589233E1,7.131301880E0,-4.121466064E1
3.743984583E-1,-3.626115417E1,7.316116333E0,-4.110113525E1
3.844064583E-1,-3.621180725E1,7.400253296E0,-4.091204834E1
3.944144583E-1,-3.612353516E1,7.522659302E0,-4.086578369E1
4.044224583E-1,-3.625012207E1,7.721008301E0,-4.042626953E1
4.144304583E-1,-3.628524780E1,7.769622803E0,-4.030737305E1
