"Time (s)","X (hPa)"
-5.726151667E-1,1.005110931E3
4.333898333E-1,1.005110626E3
1.439394833E0,1.005110931E3
2.445425833E0,1.005111618E3
3.451431833E0,1.005112381E3
3.802269833E0,1.005112381E3
4.875339833E0,1.005111237E3
5.948385833E0,1.005110779E3
7.021493833E0,1.005109940E3
8.094574833E0,1.005107574E3
9.167649833E0,1.005105286E3
1.024071983E1,1.005103760E3
1.131378983E1,1.005100708E3
1.238689083E1,1.005099182E3
1.345997583E1,1.005098724E3
1.453304383E1,1.005098572E3
1.560603883E1,1.005098114E3
1.667904783E1,1.005098114E3
1.775206283E1,1.005099030E3
1.882508083E1,1.005100861E3
1.989812783E1,1.005102463E3
2.097112483E1,1.005103989E3
2.204414183E1,1.005105286E3
2.311717483E1,1.005105286E3
2.419024083E1,1.005104065E3
2.526332583E1,1.005101929E3
2.633636583E1,1.005099564E3
2.740939783E1,1.005097275E3
2.848240683E1,1.005094910E3
2.955541183E1,1.005092468E3
3.062844783E1,1.005091171E3
3.170148883E1,1.005090408E3
3.277450183E1,1.005089722E3
3.384750783E1,1.005089722E3
3.492055983E1,1.005091248E3
3.599359183E1,1.005093536E3
3.706662083E1,1.005095978E3
3.813963683E1,1.005097961E3
3.921271083E1,1.005099792E3
4.028574983E1,1.005099869E3
4.135878083E1,1.005099792E3
4.243180383E1,1.005099182E3
4.350481783E1,1.005098953E3
4.457781183E1,1.005098724E3
4.565077983E1,1.005098572E3
4.672378183E1,1.005097961E3
4.779678483E1,1.005097656E3
4.886981583E1,1.005095673E3
4.994286883E1,1.005093307E3
5.101589083E1,1.005089874E3
5.208890483E1,1.005087128E3
5.316191783E1,1.005084610E3
5.423493783E1,1.005083160E3
5.530794183E1,1.005082932E3
5.638095683E1,1.005082779E3
5.745401883E1,1.005082779E3
5.852705383E1,1.005082779E3
5.960007083E1,1.005082932E3
6.067311983E1,1.005082932E3
6.174611583E1,1.005083771E3
6.281912483E1,1.005084457E3
6.389213983E1,1.005085983E3
6.496512283E1,1.005087204E3
6.603809383E1,1.005088806E3
6.711106083E1,1.005090179E3
6.818406983E1,1.005090942E3
6.925707583E1,1.005091248E3
7.033011483E1,1.005091248E3
7.140310583E1,1.005091019E3
7.247609183E1,1.005090332E3
7.354901583E1,1.005090332E3
7.462195283E1,1.005090103E3
7.569490883E1,1.005090103E3
7.676787083E1,1.005090103E3
7.784085183E1,1.005090103E3
7.891385683E1,1.005090103E3
7.998687683E1,1.005089874E3
8.105988983E1,1.005089264E3
8.213290083E1,1.005086594E3
8.320591483E1,1.005085526E3
8.427890383E1,1.005084457E3
8.535191183E1,1.005081711E3
8.642495883E1,1.005079346E3
8.749798683E1,1.005078278E3
8.857099883E1,1.005076447E3
8.964401383E1,1.005073929E3
9.071701683E1,1.005073547E3
9.179002983E1,1.005073318E3
9.286304883E1,1.005073318E3
9.393605983E1,1.005074768E3
9.500906083E1,1.005075607E3
9.608207183E1,1.005075836E3
9.715508683E1,1.005075836E3
9.822806083E1,1.005075836E3
9.930107883E1,1.005073547E3
1.003740848E2,1.005071564E3
1.014470968E2,1.005070724E3
1.025200928E2,1.005069885E3
1.035931468E2,1.005069885E3
1.046661568E2,1.005070038E3
1.057391778E2,1.005070572E3
1.068121848E2,1.005070953E3
1.078851188E2,1.005071564E3
1.089581218E2,1.005073318E3
1.100311098E2,1.005074615E3
1.111041118E2,1.005075378E3
1.121771098E2,1.005076294E3
1.132501288E2,1.005076675E3
1.143231128E2,1.005076904E3
1.153960818E2,1.005077972E3
1.164690208E2,1.005079041E3
1.175420078E2,1.005080261E3
1.186149868E2,1.005081711E3
1.196879538E2,1.005081711E3
1.207609468E2,1.005081100E3
1.218339178E2,1.005079422E3
1.229069468E2,1.005078278E3
1.239799638E2,1.005077286E3
1.250529608E2,1.005075226E3
1.261259548E2,1.005073547E3
1.271989528E2,1.005072861E3
1.282719668E2,1.005071182E3
1.293450008E2,1.005070190E3
1.304180138E2,1.005069885E3
1.314910128E2,1.005069885E3
1.325640338E2,1.005069885E3
1.336370418E2,1.005070572E3
1.347100038E2,1.005071564E3
1.357829978E2,1.005071793E3
1.368559898E2,1.005072021E3
1.379289998E2,1.005072021E3
1.390020138E2,1.005070953E3
1.400750358E2,1.005069656E3
1.411479978E2,1.005068817E3
1.422209518E2,1.005068207E3
1.432939678E2,1.005067978E3
1.443670358E2,1.005067978E3
1.454400498E2,1.005067978E3
1.465130948E2,1.005068054E3
1.475860888E2,1.005069122E3
1.486590478E2,1.005071030E3
1.497319818E2,1.005071869E3
1.508049348E2,1.005072708E3
1.518779308E2,1.005073776E3
