"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-9.009166533E-4,6.526428223E-2,7.737409973E-1,9.567055206E0
9.107083344E-3,-6.331832886E-2,7.876620483E-1,9.440867615E0
1.911508334E-2,-1.416055298E-1,8.557704163E-1,9.453142090E0
2.912308334E-2,5.807922363E-2,1.203647003E0,9.623487854E0
3.913108334E-2,1.670526123E-1,1.472038879E0,9.991422729E0
4.913908333E-2,-7.843688965E-2,1.406175842E0,1.021790176E1
5.914708335E-2,-1.046324158E-1,1.076411591E0,1.039034317E1
6.915508334E-2,8.382568359E-3,8.690927124E-1,1.064870590E1
7.916308334E-2,-6.062393188E-2,9.012757874E-1,1.068508026E1
8.917108334E-2,-1.395098877E-1,6.111790466E-1,1.085527634E1
9.917908334E-2,-2.824626160E-1,3.150947571E-1,1.097308136E1
1.091870833E-1,-4.854405212E-1,2.025288391E-1,1.077429474E1
1.191950833E-1,-5.593867493E-1,2.185455322E-1,1.032118698E1
1.292030833E-1,-5.358856201E-1,3.350033569E-1,9.820178833E0
1.392110833E-1,-4.498146057E-1,5.454656982E-1,9.415719910E0
1.492190833E-1,-2.615061951E-1,8.400531006E-1,9.177415466E0
1.592270833E-1,-5.418731689E-2,1.013093262E0,9.123677216E0
1.692350833E-1,-2.918930054E-2,1.000369720E0,9.254804535E0
1.792430833E-1,-9.490264893E-2,9.204359436E-1,9.446256409E0
1.892510833E-1,-1.558259583E-1,9.153465271E-1,9.447304230E0
1.992590833E-1,-1.703457642E-1,1.015188904E0,9.351204071E0
2.092664583E-1,-1.200503540E-1,1.120420074E0,9.195976868E0
2.192744583E-1,-1.130149841E-1,1.242117004E0,9.062753906E0
2.292824583E-1,-1.633103943E-1,1.263223114E0,9.116791534E0
2.392904583E-1,-1.983375549E-1,1.219813385E0,9.286538544E0
2.492984583E-1,-2.395019531E-1,1.201701050E0,9.363328857E0
2.593064583E-1,-2.975811768E-1,1.148262177E0,9.466763763E0
2.693144583E-1,-2.736309814E-1,1.017583923E0,9.631271667E0
2.793224583E-1,-2.020797729E-1,9.279203796E-1,9.738897858E0
2.893304583E-1,-2.092648315E-1,9.126521301E-1,9.704319763E0
2.993384583E-1,-2.118095398E-1,1.018931122E0,9.764344940E0
3.093464583E-1,-2.104623413E-1,1.138682098E0,9.775721283E0
3.193544583E-1,-2.845582581E-1,1.373543701E0,9.522447968E0
3.293624583E-1,-3.984713745E-1,1.668280792E0,9.193282471E0
3.393704583E-1,-5.634283447E-1,1.872456207E0,8.855584717E0
3.493784583E-1,-6.248007202E-1,1.990710297E0,8.668473816E0
3.593864583E-1,-6.646179199E-1,2.072889404E0,8.586444397E0
3.693944583E-1,-6.117778015E-1,2.079176331E0,8.624914398E0
3.794024583E-1,-4.468208313E-1,2.090702362E0,8.839867401E0
3.894104583E-1,-3.384461975E-1,1.977238312E0,9.229207764E0
3.994184583E-1,-3.050656128E-1,1.771266632E0,9.726922760E0
4.094264583E-1,-2.796185303E-1,1.668280792E0,1.013257919E1
4.194344583E-1,-2.457888794E-1,1.679657135E0,1.029723679E1
4.294424583E-1,-2.900967407E-1,1.725910950E0,1.028166916E1
4.394504583E-1,-3.168910217E-1,1.785037994E0,1.009650421E1
4.494584583E-1,-4.267625427E-1,1.832639008E0,9.961335297E0
4.594654583E-1,-5.860313416E-1,1.822759552E0,9.938881989E0
4.694734583E-1,-7.490423584E-1,1.765129395E0,9.869576111E0
4.794814583E-1,-1.001118164E0,1.729802856E0,9.793384552E0
4.894894583E-1,-1.090332642E0,1.737137604E0,9.797276459E0
4.994974583E-1,-1.088386688E0,1.821711731E0,9.820328522E0
5.095054583E-1,-1.036444702E0,1.964963837E0,9.832752686E0
5.195134583E-1,-1.012344818E0,2.095791779E0,9.868677979E0
5.295214583E-1,-1.077908478E0,2.097588043E0,9.867031403E0
5.395294583E-1,-1.078806610E0,2.084714813E0,9.941875763E0
5.495374583E-1,-9.517208862E-1,2.066303101E0,1.032986893E1
5.595454583E-1,-8.144563293E-1,1.964065704E0,1.085183350E1
5.695534583E-1,-6.768923950E-1,1.949845276E0,1.123443787E1
5.795614583E-1,-6.231541443E-1,1.967807922E0,1.152633087E1
5.895694583E-1,-6.499484253E-1,1.971999207E0,1.162018570E1
5.995774583E-1,-6.719526672E-1,1.970502319E0,1.158740387E1
6.095854583E-1,-7.637118530E-1,2.082918549E0,1.128428421E1
6.195934583E-1,-9.548643494E-1,2.066003723E0,1.087623276E1
6.296014583E-1,-1.107097778E0,1.948797455E0,1.056847275E1
6.396094583E-1,-1.164877625E0,1.756297760E0,1.037477554E1
6.496174583E-1,-1.078806610E0,1.494791565E0,1.034528687E1
6.596254583E-1,-8.544232178E-1,1.272204437E0,1.042641815E1
6.696334583E-1,-5.725593567E-1,1.027613068E0,1.073328003E1
6.796414583E-1,-2.944377136E-1,7.860154724E-1,1.102741837E1
6.896494583E-1,-2.050735474E-2,6.703060913E-1,1.122156464E1
6.996574583E-1,2.306703186E-1,5.300477600E-1,1.141122025E1
7.096654583E-1,4.047583008E-1,3.835025024E-1,1.142738663E1
7.196734583E-1,4.546046448E-1,1.907034302E-1,1.113818802E1
7.296814583E-1,3.944297791E-1,6.930587769E-2,1.067385361E1
7.396894583E-1,3.990701294E-1,5.822891235E-2,1.021146515E1
7.496974583E-1,2.845582581E-1,-6.541397095E-2,9.867480469E0
7.597054583E-1,1.598675537E-1,-3.216810608E-1,9.909093933E0
7.697134583E-1,1.082249451E-1,-6.400689697E-1,1.031983978E1
7.797214583E-1,1.350192261E-1,-1.000519409E0,1.083761307E1
7.897294583E-1,1.634600830E-1,-1.318009186E0,1.114222961E1
7.997374583E-1,1.076261902E-1,-1.542542267E0,1.113714020E1
8.097454583E-1,1.061293030E-1,-1.500479736E0,1.064496368E1
8.197534583E-1,1.649569702E-1,-1.251846771E0,9.987979889E0
8.297614583E-1,2.490820312E-1,-9.345066833E-1,9.311087494E0
8.397694583E-1,3.040177917E-1,-6.114784241E-1,8.653205566E0
8.497774583E-1,2.754272461E-1,-4.065545654E-1,8.237969055E0
8.597854583E-1,3.155438232E-1,-3.498225403E-1,8.013435974E0
8.697934583E-1,4.046086121E-1,-3.629951477E-1,7.976163483E0
8.798014583E-1,5.236111450E-1,-4.059558105E-1,8.242759094E0
8.898084583E-1,6.685098267E-1,-5.084925842E-1,8.643924866E0
8.998164583E-1,7.396119690E-1,-5.706134033E-1,8.933722229E0
9.098244583E-1,7.937992859E-1,-4.725672913E-1,9.061556396E0
9.198324583E-1,9.355545044E-1,-3.653901672E-1,9.189390564E0
9.298404583E-1,1.059496765E0,-2.344125366E-1,9.412726135E0
9.398484583E-1,1.124611359E0,-1.478924561E-1,9.505832520E0
9.498564583E-1,1.146016846E0,-9.819580078E-2,9.420360260E0
9.598644583E-1,1.087338867E0,-1.212478638E-2,9.144633636E0
9.698724583E-1,9.524693298E-1,6.182144165E-2,8.798852692E0
9.798804583E-1,8.159532166E-1,1.032852173E-1,8.499175873E0
9.898884583E-1,6.747967529E-1,1.689985657E-1,8.373287659E0
9.998964583E-1,5.596861267E-1,1.522334290E-1,8.448730774E0
1.009904458E0,5.183720398E-1,2.212399292E-1,8.481063538E0
1.019912458E0,5.764512634E-1,4.219725037E-1,8.453221436E0
1.029920458E0,6.634204102E-1,6.253994751E-1,8.339458008E0
1.039928458E0,6.388714600E-1,8.023315430E-1,8.199049988E0
1.049936458E0,5.804928589E-1,8.828640747E-1,8.120912476E0
1.059944458E0,4.251159668E-1,8.884025574E-1,8.017028503E0
1.069952458E0,2.749781799E-1,9.148974609E-1,7.864645386E0
1.079960458E0,1.401086426E-1,8.828640747E-1,7.855963440E0
1.089968458E0,6.885681152E-2,8.711883545E-1,7.940986633E0
1.099976458E0,1.193019104E-1,1.097517700E0,7.986492004E0
1.109984458E0,2.269281006E-1,1.336121521E0,7.996521149E0
1.119992458E0,3.511697388E-1,1.530417480E0,7.939639435E0
1.130000458E0,4.327500916E-1,1.719474335E0,7.878865814E0
1.140008458E0,4.177812195E-1,1.803749084E0,7.919132080E0
1.150016458E0,3.977229309E-1,1.807341614E0,8.146808624E0
1.160024458E0,4.001179504E-1,1.826352081E0,8.377179565E0
1.170032458E0,3.603007507E-1,1.818119202E0,8.629105682E0
1.180040458E0,3.402424622E-1,1.847757568E0,8.924142151E0
1.190048458E0,3.608995056E-1,1.903890839E0,9.193282471E0
