"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.103083338E-3,1.171329863E-1,7.474355435E-1,-2.600537467E-1
1.411108334E-2,-2.214526491E-2,7.825820605E-1,-3.789598006E-1
2.411908335E-2,-6.514165058E-2,9.068495726E-1,-3.500470734E-1
3.412708335E-2,1.514581247E-1,1.301933728E0,-1.568568224E-1
4.413508334E-2,2.076290547E-1,1.545469675E0,2.273567015E-1
5.414308334E-2,-4.739113925E-2,1.465908220E0,4.198037714E-1
6.415108334E-2,-2.623742051E-2,1.116164617E0,6.171765357E-1
7.415908333E-2,6.890123666E-2,9.818198673E-1,8.571848577E-1
8.416708335E-2,-1.335324527E-2,9.815424901E-1,8.794750285E-1
9.417508334E-2,-8.486636007E-2,6.503730793E-1,1.072155987E0
1.041830833E-1,-2.500635595E-1,3.534835185E-1,1.159083034E0
1.141910833E-1,-4.501059432E-1,2.129521040E-1,9.149196804E-1
1.241990833E-1,-5.145050203E-1,2.009224262E-1,4.454578453E-1
1.342070833E-1,-4.989296092E-1,2.851720330E-1,-5.433466673E-2
1.442150833E-1,-4.299612255E-1,4.614603224E-1,-4.308713812E-1
1.542230833E-1,-2.403312162E-1,7.226392561E-1,-6.460565186E-1
1.642310833E-1,-7.844156742E-2,8.403975747E-1,-6.805457354E-1
1.742390833E-1,-8.041190551E-2,7.845438013E-1,-5.329316068E-1
1.842470833E-1,-1.638021269E-1,6.943780549E-1,-3.466480869E-1
1.942550833E-1,-2.128224603E-1,6.923534565E-1,-3.673255956E-1
2.042624583E-1,-2.067268476E-1,7.847125666E-1,-4.787916523E-1
2.142704583E-1,-1.536437591E-1,8.886905327E-1,-6.312098533E-1
2.242784583E-1,-1.415680162E-1,1.004356133E0,-7.475098032E-1
2.342864583E-1,-1.835683653E-1,1.015816529E0,-6.727496427E-1
2.442944583E-1,-2.137051888E-1,9.729894023E-1,-5.052450407E-1
2.543024583E-1,-2.564567589E-1,9.658775800E-1,-4.409168977E-1
2.643104583E-1,-3.023963040E-1,9.109450355E-1,-3.182148314E-1
2.743184583E-1,-2.745547867E-1,7.863465710E-1,-1.604505211E-1
2.843264583E-1,-2.031922788E-1,7.045459244E-1,-6.535549879E-2
2.943344583E-1,-2.091809605E-1,7.118309703E-1,-1.026835388E-1
3.043424583E-1,-1.877998491E-1,8.213383560E-1,-3.364020109E-2
3.143504583E-1,-1.943609915E-1,9.428869128E-1,-5.295355439E-2
3.243584583E-1,-2.621272425E-1,1.189654251E0,-3.311517960E-1
3.343664583E-1,-3.821535498E-1,1.464726351E0,-6.581456369E-1
3.443744583E-1,-5.390257576E-1,1.647686606E0,-9.921058506E-1
3.543824583E-1,-6.136951766E-1,1.762174796E0,-1.144027038E0
3.643904583E-1,-6.668707790E-1,1.834584376E0,-1.227976098E0
3.743984583E-1,-6.117540107E-1,1.851340888E0,-1.156472837E0
3.844064583E-1,-4.837527224E-1,1.869796894E0,-9.210294360E-1
3.944144583E-1,-4.263229783E-1,1.743312117E0,-5.218254054E-1
4.044224583E-1,-4.467708376E-1,1.562408036E0,-2.076989472E-2
4.144304583E-1,-4.412424414E-1,1.491909765E0,3.678255326E-1
4.244384583E-1,-4.520914384E-1,1.533797171E0,4.991604280E-1
4.344464583E-1,-5.066344853E-1,1.591342983E0,4.562851346E-1
4.444544583E-1,-5.220641179E-1,1.677713959E0,2.581580794E-1
4.544624583E-1,-6.350664575E-1,1.751052077E0,1.439280438E-1
4.644694583E-1,-7.634270936E-1,1.760865313E0,1.176670289E-1
4.744774583E-1,-9.147832210E-1,1.726782770E0,4.511594653E-2
4.844854583E-1,-1.126682077E0,1.722946558E0,-1.752176642E-2
4.944934583E-1,-1.182232745E0,1.751267108E0,-2.169901729E-3
5.045014583E-1,-1.151063797E0,1.848411433E0,8.941562176E-3
5.145094583E-1,-1.093848645E0,2.011332988E0,2.924134076E-2
5.245174583E-1,-1.065225502E0,2.120903231E0,5.960359275E-2
5.345254583E-1,-1.140315372E0,2.114994912E0,6.081045806E-2
5.445334583E-1,-1.123683113E0,2.122478909E0,1.674379438E-1
5.545414583E-1,-1.016072053E0,2.089095255E0,5.820002711E-1
5.645494583E-1,-8.794707893E-1,1.982320273E0,1.101193260E0
5.745574583E-1,-7.542811713E-1,1.966023791E0,1.467682704E0
5.845654583E-1,-7.104040305E-1,1.961034508E0,1.739082972E0
5.945734583E-1,-7.384041535E-1,1.940308906E0,1.814803246E0
6.045814583E-1,-7.329559372E-1,1.918249846E0,1.751894807E0
6.145894583E-1,-8.102471381E-1,2.011780592E0,1.423473076E0
6.245974583E-1,-9.692002603E-1,1.953184328E0,1.028678430E0
6.346054583E-1,-1.064753193E0,1.826901427E0,7.224638397E-1
6.446134583E-1,-1.079577127E0,1.629793688E0,5.516315871E-1
6.546214583E-1,-9.386758943E-1,1.370482684E0,5.376169807E-1
6.646294583E-1,-7.025895191E-1,1.154429673E0,6.442222470E-1
6.746374583E-1,-4.315909907E-1,8.951338720E-1,9.636556381E-1
6.846454583E-1,-1.971119785E-1,6.611317369E-1,1.245772099E0
6.946534583E-1,3.614073546E-2,5.345503353E-1,1.434509695E0
7.046614583E-1,2.235673038E-1,3.716708808E-1,1.611154080E0
7.146694583E-1,3.354682837E-1,1.995390298E-1,1.601719013E0
7.246774583E-1,3.330384367E-1,-1.102141678E-2,1.272760507E0
7.346854583E-1,2.401737982E-1,-1.285702406E-1,8.114584619E-1
7.446934583E-1,2.267373900E-1,-1.238277284E-1,3.491150272E-1
7.547014583E-1,8.556543125E-2,-2.423970923E-1,4.649062693E-2
7.647094583E-1,-5.842859477E-2,-4.745104672E-1,1.412710690E-1
7.747174583E-1,-1.027287634E-1,-7.562797496E-1,5.832843196E-1
7.847254583E-1,-6.057821397E-2,-1.072175648E0,1.081068898E0
7.947334583E-1,-1.181287397E-2,-1.356514855E0,1.354344953E0
8.047414583E-1,-2.115459583E-2,-1.534085439E0,1.290910265E0
8.147494583E-1,2.501967846E-2,-1.463888299E0,7.509438729E-1
8.247574583E-1,1.248072101E-1,-1.212031545E0,9.081427574E-2
8.347654583E-1,2.551677402E-1,-9.141076483E-1,-5.824054831E-1
8.447734583E-1,3.049606735E-1,-6.345411582E-1,-1.222169813E0
8.547814583E-1,2.706440775E-1,-4.974991610E-1,-1.602002603E0
8.647894583E-1,3.013217685E-1,-5.013625991E-1,-1.816060982E0
8.747974583E-1,3.697722534E-1,-5.514478384E-1,-1.812426353E0
