"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.701920509E-3,4.290007739E1,1.304216510E2,5.138827091E1,NaN,NaN,2.536940098E1,3.000000000E1
2.924394608E-2,4.290019156E1,1.304216353E2,5.138949924E1,NaN,NaN,3.745735288E1,3.000174937E1
4.120439291E-1,4.290009279E1,1.304216475E2,5.095351286E1,NaN,NaN,2.702715131E1,3.000000000E1
6.695883989E0,4.290001931E1,1.304216396E2,5.148548144E1,NaN,NaN,2.484928551E1,3.000000000E1
1.269185197E1,4.290003931E1,1.304216130E2,5.144090418E1,NaN,NaN,2.382084764E1,3.000000000E1
1.869958591E1,4.290002953E1,1.304216218E2,5.142617821E1,NaN,NaN,1.982518890E1,3.000000000E1
2.469775891E1,4.290005577E1,1.304216610E2,5.192759631E1,NaN,NaN,2.438723252E1,3.000000000E1
3.083006191E1,4.289997963E1,1.304217043E2,5.197264913E1,NaN,NaN,2.690214325E1,3.000000000E1
3.671027696E1,4.289996390E1,1.304217298E2,5.204994067E1,NaN,NaN,2.939317179E1,3.000000000E1
4.271922994E1,4.289999693E1,1.304217414E2,5.198786661E1,NaN,NaN,2.539550223E1,3.000000000E1
4.870506191E1,4.290002320E1,1.304217670E2,5.163840017E1,NaN,NaN,2.778313522E1,3.000000000E1
5.470526397E1,4.290007199E1,1.304217455E2,5.161301847E1,NaN,NaN,2.391607533E1,3.000000000E1
5.628852618E1,4.290002406E1,1.304217138E2,5.166527132E1,0.000000000E0,NaN,1.194025801E1,2.639094238E2
5.728851104E1,4.290001971E1,1.304217095E2,5.134537784E1,NaN,NaN,9.084849853E0,7.511566925E1
5.828849530E1,4.290002044E1,1.304217083E2,5.491833582E1,NaN,NaN,8.956962833E0,3.000000000E0
5.928848088E1,4.290002090E1,1.304217070E2,5.903057749E1,3.570328653E-1,NaN,8.930941463E0,8.733292389E1
6.028846574E1,4.290002103E1,1.304217070E2,5.133550038E1,NaN,NaN,8.921790615E0,3.000000000E0
6.128845012E1,4.290002346E1,1.304217100E2,5.093431009E1,NaN,NaN,8.639421625E0,5.301274300E0
6.228843486E1,4.290002368E1,1.304217098E2,5.068633574E1,NaN,NaN,8.635652276E0,7.855993748E0
6.328842020E1,4.290002529E1,1.304217075E2,5.102914022E1,NaN,NaN,8.490830935E0,1.098296165E1
6.428840494E1,4.290002743E1,1.304217045E2,5.146893633E1,NaN,NaN,1.014992950E1,1.426150894E1
6.528839040E1,4.290002953E1,1.304217011E2,5.508981573E1,NaN,NaN,1.144453728E1,1.670564270E1
6.628937829E1,4.290003177E1,1.304216974E2,5.605380125E1,NaN,NaN,1.184161171E1,1.913277054E1
6.728938615E1,4.290003828E1,1.304216953E2,5.625865906E1,NaN,NaN,1.191245865E1,2.150996780E1
6.828937125E1,4.290004035E1,1.304216915E2,5.625865906E1,NaN,NaN,1.288762142E1,2.449922371E1
6.928937972E1,4.290004240E1,1.304216878E2,5.625865906E1,NaN,NaN,1.363801501E1,2.750353050E1
7.028938901E1,4.290004438E1,1.304216842E2,5.625865906E1,NaN,NaN,1.434377770E1,3.052072144E1
7.128937352E1,4.290004611E1,1.304216811E2,5.625865906E1,NaN,NaN,1.444610711E1,3.354940033E1
7.228938150E1,4.290004774E1,1.304216781E2,5.625865906E1,NaN,NaN,1.508553931E1,3.658861160E1
8.470412302E1,4.289999503E1,1.304216168E2,5.148785032E1,NaN,NaN,2.269397178E1,3.000000000E1
8.786927998E1,4.289999497E1,1.304216163E2,5.148607839E1,NaN,NaN,2.636092173E1,3.000014922E1
8.787291598E1,4.289999497E1,1.304216163E2,5.148607839E1,NaN,NaN,2.636092735E1,3.000014922E1
9.034421802E1,4.289999713E1,1.304216184E2,5.148903478E1,NaN,NaN,2.740044643E1,3.000017105E1
9.034707797E1,4.289999713E1,1.304216184E2,5.148903478E1,NaN,NaN,2.740044783E1,3.000017105E1
9.057931495E1,4.289999700E1,1.304216177E2,5.145278181E1,NaN,NaN,2.743553521E1,3.000017129E1
9.058001697E1,4.289999700E1,1.304216177E2,5.145278181E1,NaN,NaN,2.743553521E1,3.000017129E1
9.069247794E1,4.289997605E1,1.304215538E2,5.175848140E1,NaN,NaN,2.224229599E1,3.000000000E1
9.671662891E1,4.289996187E1,1.304215259E2,5.168695941E1,NaN,NaN,1.797758019E1,3.000000000E1
1.023126379E2,4.290010646E1,1.304215369E2,5.104473907E1,NaN,NaN,3.214593573E1,3.000000000E1
1.026929209E2,4.290001213E1,1.304215725E2,5.119168150E1,NaN,NaN,2.686457703E1,3.000000000E1
1.086892020E2,4.289997415E1,1.304215856E2,5.158990658E1,NaN,NaN,2.233943440E1,3.000000000E1
1.144835989E2,4.289997418E1,1.304215857E2,5.159020985E1,NaN,NaN,2.267554370E1,3.000063077E1
1.144883749E2,4.289997418E1,1.304215857E2,5.159020985E1,NaN,NaN,2.267555941E1,3.000063077E1
1.146918969E2,4.290000411E1,1.304216024E2,5.125460258E1,NaN,NaN,1.787981331E1,3.000000000E1
1.206843619E2,4.289999408E1,1.304215329E2,5.096900228E1,NaN,NaN,2.245228390E1,3.000000000E1
1.268122029E2,4.290006158E1,1.304215243E2,5.102566447E1,NaN,NaN,2.126676073E1,3.000000000E1
1.302886246E2,4.290005842E1,1.304215053E2,4.682427087E1,5.710309148E-1,NaN,2.504641790E1,1.153908081E2
1.312886094E2,4.290005481E1,1.304214909E2,4.682427093E1,5.710309148E-1,3.600000000E2,2.238035822E1,1.153908081E2
1.322885942E2,4.290005832E1,1.304214907E2,5.116568905E1,1.214950606E-1,NaN,2.225551040E1,3.000000000E0
1.332885793E2,4.290005834E1,1.304214928E2,5.060735598E1,6.154880673E-2,NaN,2.280088895E1,3.000000000E0
1.343130510E2,4.290005898E1,1.304214925E2,5.049259620E1,1.610060409E-2,NaN,2.359923055E1,3.000000000E0
1.366965580E2,4.290005682E1,1.304214097E2,5.080736738E1,1.610060409E-2,NaN,2.140893998E1,3.000000000E1
1.427111449E2,4.290002209E1,1.304214206E2,5.091226014E1,NaN,NaN,2.414852347E1,3.000000000E1
1.442884134E2,4.290001620E1,1.304213215E2,4.812008295E1,5.648885369E-1,NaN,2.134954603E1,7.449810028E0
1.452883968E2,4.290001767E1,1.304213199E2,4.812008302E1,5.648885369E-1,1.859201624E-15,2.192159284E1,7.449810028E0
1.464903792E2,4.290001333E1,1.304213010E2,4.987593485E1,1.466038525E-1,NaN,1.891952427E1,3.000000000E0
1.474903637E2,4.290001328E1,1.304212882E2,4.962637393E1,0.000000000E0,NaN,1.960308017E1,3.000000000E0
1.484903483E2,4.290001139E1,1.304212712E2,4.962637393E1,0.000000000E0,NaN,1.888967416E1,3.000000000E0
1.494903343E2,4.290005171E1,1.304213186E2,4.998828085E1,1.773398072E-1,NaN,1.563288359E1,3.000000000E0
1.504903189E2,4.290004818E1,1.304213006E2,5.001971267E1,1.115208566E-1,NaN,1.575005553E1,3.000000000E0
1.514903035E2,4.289999931E1,1.304213060E2,4.876202688E1,1.334499023E-1,NaN,1.378690403E1,5.013497510E0
1.524902892E2,4.289998149E1,1.304212642E2,4.884305247E1,1.863173147E-1,NaN,1.174943030E1,6.731255640E0
1.534902740E2,4.289997492E1,1.304212440E2,4.912643657E1,3.704773978E-1,NaN,1.082196798E1,8.616469372E0
1.544902585E2,4.289998030E1,1.304212206E2,4.918654632E1,1.300859329E0,2.663333130E2,1.198917961E1,8.631772274E0
1.554902438E2,4.289997897E1,1.304212039E2,4.922518646E1,5.945318836E-1,2.605859208E2,1.017870735E1,8.856423635E0
