"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.111266667E-2,2.211097556E-1,3.287958797E-1,-5.949249566E-1
2.111966667E-2,2.342946056E-1,4.328467899E-1,-5.017811501E-1
3.112666667E-2,3.443988092E-1,6.831766900E-1,-3.625314635E-1
4.113366667E-2,4.476753653E-1,9.588297848E-1,-1.212893790E-1
5.114066667E-2,3.096385374E-1,1.037323539E0,1.875523657E-1
6.114766667E-2,7.580052172E-2,9.675977578E-1,5.666823202E-1
7.115466667E-2,2.361692960E-1,9.886600864E-1,7.425899559E-1
8.116266667E-2,7.725364709E-1,9.810678423E-1,5.777043217E-1
9.116966667E-2,3.269265249E-1,5.343168852E-1,7.571676493E-1
1.011766667E-1,-5.073399701E-2,1.105535896E-1,8.341380572E-1
1.111836667E-1,-3.368039704E-1,-2.056097005E-1,4.494883311E-1
1.211906667E-1,-5.157860356E-1,-2.863886924E-1,5.016326308E-2
1.311976667E-1,-5.900204217E-1,-3.116856842E-1,-3.626513314E-1
1.412046667E-1,-6.182808555E-1,-2.978001915E-1,-5.906143892E-1
1.512116667E-1,-5.507330894E-1,-2.884609821E-1,-7.093116975E-1
1.612196667E-1,-3.512048586E-1,-1.816616979E-1,-7.197916621E-1
1.712266667E-1,-1.085143640E-1,-5.809599783E-2,-6.968951350E-1
1.812336667E-1,4.695569985E-3,2.583884597E-3,-6.753469759E-1
1.912406667E-1,1.116923257E-1,2.906954225E-2,-5.945086348E-1
2.012476667E-1,2.497084873E-1,9.400409633E-2,-5.363978362E-1
2.112546667E-1,4.004315439E-1,1.964225918E-1,-4.093957275E-1
2.212616667E-1,4.987604054E-1,2.895325575E-1,-3.820599943E-1
2.312686667E-1,5.281312620E-1,3.417715091E-1,-4.371974838E-1
2.412756667E-1,5.348426596E-1,3.859113360E-1,-5.112208951E-1
2.512836667E-1,4.879193752E-1,3.928309310E-1,-4.792997754E-1
2.612906667E-1,4.112941357E-1,3.608573326E-1,-4.345317382E-1
2.712976667E-1,3.229427437E-1,3.525702200E-1,-3.935228759E-1
2.813046667E-1,2.349261962E-1,3.510827980E-1,-3.731728113E-1
