"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.225541667E-3,-3.535450745E1,5.033706665E0,-4.055017090E1
1.523354166E-2,-3.544071960E1,5.085357666E0,-4.046972656E1
2.524154166E-2,-3.543229675E1,5.182266235E0,-3.988787842E1
3.525054167E-2,-3.555955505E1,5.355606079E0,-4.026660156E1
4.525854166E-2,-3.536187744E1,5.434844971E0,-4.001922607E1
5.526654166E-2,-3.534066772E1,5.427352905E0,-4.017645264E1
6.527554167E-2,-3.525709534E1,5.655944824E0,-4.061328125E1
7.528354166E-2,-3.512770081E1,5.578903198E0,-4.043963623E1
8.529254165E-2,-3.505821228E1,5.539489746E0,-4.118371582E1
9.530054167E-2,-3.491842651E1,5.574111938E0,-4.113684082E1
1.053085417E-1,-3.478015137E1,5.542358398E0,-4.069470215E1
1.153175417E-1,-3.473643494E1,5.583908081E0,-4.128009033E1
1.253255417E-1,-3.467140198E1,5.463851929E0,-4.076550293E1
1.353335417E-1,-3.475198364E1,5.539398193E0,-4.126550293E1
1.453425417E-1,-3.480969238E1,5.402191162E0,-4.146704102E1
1.553505417E-1,-3.489854431E1,5.420944214E0,-4.079345703E1
1.653595417E-1,-3.484303284E1,5.388275146E0,-4.141510010E1
1.753675417E-1,-3.503041077E1,5.236389160E0,-4.115277100E1
1.853755417E-1,-3.482572937E1,5.262771606E0,-4.088677979E1
1.953845417E-1,-3.500199890E1,5.372451782E0,-4.121661377E1
2.053925417E-1,-3.502684021E1,5.309005737E0,-4.069781494E1
2.154005417E-1,-3.510714722E1,5.354202271E0,-4.094439697E1
2.254095417E-1,-3.522306824E1,5.476058960E0,-4.065716553E1
2.354175417E-1,-3.538307190E1,5.505615234E0,-4.037939453E1
2.454265417E-1,-3.529605103E1,5.640151978E0,-4.088897705E1
2.554345417E-1,-3.549006653E1,5.624786377E0,-4.057409668E1
2.654425417E-1,-3.549188232E1,5.697998047E0,-4.104125977E1
2.754515417E-1,-3.554353333E1,5.883590698E0,-4.086663818E1
2.854595417E-1,-3.550451660E1,5.797378540E0,-4.041400146E1
2.954675417E-1,-3.560743713E1,6.129043579E0,-4.065447998E1
3.054765417E-1,-3.563645935E1,6.144561768E0,-4.033404541E1
3.154845417E-1,-3.579734802E1,6.367294312E0,-4.018194580E1
3.254935417E-1,-3.590754700E1,6.571853638E0,-4.054949951E1
3.355015417E-1,-3.586663818E1,6.738220215E0,-4.008642578E1
3.455095417E-1,-3.575201416E1,6.973098755E0,-4.070300293E1
3.555185417E-1,-3.575201416E1,6.973098755E0,-4.070300293E1
3.655265417E-1,-3.578172302E1,7.121841431E0,-4.063677979E1
3.755345417E-1,-3.583581543E1,7.399551392E0,-4.037469482E1
3.855435417E-1,-3.595541382E1,7.548431396E0,-4.074279785E1
3.955515417E-1,-3.580149841E1,7.809326172E0,-4.024688721E1
4.055605417E-1,-3.568487549E1,7.963455200E0,-4.054858398E1
4.155685417E-1,-3.560482788E1,8.157241821E0,-4.077606201E1
4.255765417E-1,-3.533691406E1,8.066955566E0,-4.057360840E1
4.355855417E-1,-3.521186829E1,8.084548950E0,-4.097521973E1
4.455935417E-1,-3.510002136E1,8.114028931E0,-4.092700195E1
4.556015417E-1,-3.495957947E1,8.017211914E0,-4.097631836E1
4.656105417E-1,-3.493618774E1,8.255035400E0,-4.147076416E1
4.756185417E-1,-3.473432922E1,8.229690552E0,-4.124133301E1
4.856265417E-1,-3.463703918E1,8.208007812E0,-4.178509521E1
4.956355417E-1,-3.469912720E1,8.439147949E0,-4.158801270E1
5.056435417E-1,-3.474604797E1,8.570266724E0,-4.119592285E1
5.156525417E-1,-3.476571655E1,8.668014526E0,-4.178607178E1
5.256605417E-1,-3.497842407E1,8.823760986E0,-4.097814941E1
5.356685417E-1,-3.508287048E1,8.990997314E0,-4.129998779E1
5.456775417E-1,-3.524140930E1,9.178848267E0,-4.127209473E1
5.556855417E-1,-3.538102722E1,9.111099243E0,-4.087225342E1
5.656935417E-1,-3.530981445E1,9.242294312E0,-4.095056152E1
5.757025417E-1,-3.519711304E1,9.113601685E0,-4.069995117E1
5.857105417E-1,-3.517826843E1,9.245468140E0,-4.050714111E1
5.957185417E-1,-3.523393250E1,9.419174194E0,-4.091772461E1
6.057275417E-1,-3.524169922E1,9.442092896E0,-4.056475830E1
6.157355417E-1,-3.504672241E1,9.390411377E0,-4.127905273E1
