"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.244578552E1,4.289997545E1,1.304216282E2,5.131039561E1,1.296554327E0,9.369384178E1,1.360152826E1,3.000000000E0
2.344705999E1,4.289998822E1,1.304216307E2,5.134885880E1,1.217328726E0,NaN,1.296476349E1,3.000000000E0
2.444627726E1,4.289999379E1,1.304216271E2,5.134157314E1,1.127929333E0,NaN,1.346482625E1,3.000000000E0
2.544691634E1,4.290000403E1,1.304216232E2,5.133436082E1,1.122805064E0,NaN,1.317695860E1,3.000000000E0
2.644479060E1,4.290000576E1,1.304216250E2,5.132797220E1,1.122822765E0,NaN,1.378968599E1,3.000000000E0
2.744891143E1,4.290001510E1,1.304216253E2,5.132272103E1,1.122846814E0,NaN,1.363128332E1,3.000000000E0
2.844619226E1,4.290002529E1,1.304216431E2,5.131788281E1,9.990299007E-1,NaN,1.301456509E1,3.000000000E0
2.944596219E1,4.290002791E1,1.304216517E2,5.131560918E1,1.443667526E0,NaN,1.400665416E1,3.000000000E0
3.044556403E1,4.290002936E1,1.304216546E2,5.131289239E1,1.443670541E0,NaN,1.519800364E1,3.000000000E0
3.144710100E1,4.290003737E1,1.304216645E2,5.131086736E1,1.443671440E0,NaN,1.456405051E1,3.000000000E0
3.244779932E1,4.290004343E1,1.304216728E2,5.130944655E1,1.443671195E0,NaN,1.467310723E1,3.000000000E0
3.344873989E1,4.290004817E1,1.304216798E2,5.130851849E1,1.443670479E0,NaN,1.465645197E1,3.000000000E0
3.444532251E1,4.290003389E1,1.304216966E2,5.130779144E1,1.443670479E0,NaN,1.394301874E1,3.000000000E0
3.644583642E1,4.290003739E1,1.304216999E2,5.130779144E1,0.000000000E0,NaN,1.582549616E1,3.000000000E0
3.744666803E1,4.290004150E1,1.304217051E2,5.130738541E1,1.443668708E0,NaN,1.650850292E1,3.000000000E0
3.844547236E1,4.290004527E1,1.304217103E2,5.130785821E1,1.443668537E0,NaN,1.718079947E1,3.000000000E0
3.944834793E1,4.290004838E1,1.304217146E2,5.130847788E1,0.000000000E0,NaN,1.698632964E1,3.000000000E0
4.044611871E1,4.290003604E1,1.304217163E2,5.131043942E1,1.758167249E0,NaN,1.676798088E1,3.000000000E0
4.144505465E1,4.290003604E1,1.304217163E2,5.131043942E1,0.000000000E0,NaN,1.676798383E1,3.000000000E0
4.245012999E1,4.290003406E1,1.304217181E2,5.131038308E1,1.758167255E0,1.465987648E2,1.676798681E1,3.000000000E0
4.344621241E1,4.290001172E1,1.304217367E2,5.131037487E1,1.758167263E0,1.465987729E2,3.619191080E1,3.000000000E0
4.444413435E1,4.289999072E1,1.304217539E2,5.131038161E1,1.758167270E0,NaN,3.867498796E1,3.000000000E0
4.544637132E1,4.289998820E1,1.304217561E2,5.131037252E1,1.758167270E0,NaN,3.909089367E1,3.000000000E0
4.744852638E1,4.289996615E1,1.304217663E2,5.131275745E1,7.585744557E-1,NaN,2.584650215E1,3.000000000E0
4.844395316E1,4.289996453E1,1.304217678E2,5.131203511E1,7.585734980E-1,NaN,2.647582529E1,3.000000000E0
4.944611561E1,4.289996285E1,1.304217694E2,5.131156158E1,7.585730345E-1,NaN,2.677976862E1,3.000000000E0
5.043611598E1,4.289996077E1,1.304217714E2,5.131122675E1,7.585728084E-1,NaN,2.737404347E1,3.000000000E0
5.143514121E1,4.289994450E1,1.304217843E2,5.131096583E1,7.581681589E-1,NaN,2.468344485E1,3.000000000E0
5.243606150E1,4.289995990E1,1.304217886E2,5.131075156E1,7.576496770E-1,NaN,2.083036800E1,3.000000000E0
5.343394279E1,4.289995161E1,1.304217937E2,5.131060044E1,0.000000000E0,NaN,2.039474654E1,3.000000000E0
5.443626404E1,4.289998266E1,1.304217858E2,5.131060044E1,0.000000000E0,NaN,1.953164698E1,3.000000000E0
5.543394411E1,4.289997641E1,1.304217890E2,5.131060044E1,0.000000000E0,NaN,1.895619223E1,3.000000000E0
5.642839468E1,4.289997162E1,1.304217915E2,5.131060044E1,0.000000000E0,NaN,1.850204265E1,3.000000000E0
5.742961180E1,4.289996698E1,1.304217942E2,5.131025897E1,7.578319568E-1,NaN,1.814077449E1,3.000000000E0
5.842897439E1,4.289996308E1,1.304217966E2,5.131026005E1,0.000000000E0,NaN,1.784304556E1,3.000000000E0
6.141893637E1,4.289997215E1,1.304217930E2,5.131026005E1,0.000000000E0,NaN,1.880275943E1,5.540938024E0
6.241745627E1,4.289998122E1,1.304217838E2,5.131405967E1,6.492407290E-1,NaN,1.913780231E1,4.294519900E0
6.341567397E1,4.289998496E1,1.304217755E2,5.131119507E1,6.015524020E-1,NaN,1.903554232E1,3.000000000E0
6.441590130E1,4.289998608E1,1.304217748E2,5.130990309E1,6.041651844E-1,NaN,1.993201877E1,3.000000000E0
6.541485238E1,4.289998710E1,1.304217745E2,5.130924731E1,6.041632822E-1,NaN,2.074573709E1,3.000000000E0
6.641367626E1,4.290001726E1,1.304217569E2,5.130805847E1,6.096221430E-1,NaN,1.823216566E1,3.000000000E0
6.739305699E1,4.290002531E1,1.304217573E2,5.131046360E1,1.018128557E0,NaN,1.857139028E1,3.000000000E0
6.839066553E1,4.290002694E1,1.304217575E2,5.130974546E1,1.018128978E0,NaN,1.948781638E1,3.000000000E0
6.939280951E1,4.290002874E1,1.304217577E2,5.130928466E1,1.018140209E0,NaN,2.036633995E1,3.000000000E0
7.039267826E1,4.290003051E1,1.304217559E2,5.130948290E1,1.012831573E0,NaN,2.098759197E1,3.000000000E0
7.139209592E1,4.290003241E1,1.304217558E2,5.130937026E1,1.012831942E0,NaN,2.179411294E1,3.000000000E0
7.239350855E1,4.290005349E1,1.304217516E2,5.130931560E1,1.012850717E0,NaN,1.870626704E1,3.000000000E0
7.339404917E1,4.290006459E1,1.304217455E2,5.130930469E1,1.012851067E0,NaN,1.833432095E1,3.000000000E0
7.439209688E1,4.290007325E1,1.304217412E2,5.130939259E1,1.012851360E0,NaN,1.826508550E1,3.000000000E0
7.539178562E1,4.290008015E1,1.304217383E2,5.130951206E1,1.012227043E0,NaN,1.804740293E1,3.000000000E0
7.639166009E1,4.290008619E1,1.304217360E2,5.130966284E1,1.013151360E0,NaN,1.833521929E1,3.000000000E0
7.739281154E1,4.290009141E1,1.304217343E2,5.130979607E1,1.015730118E0,NaN,1.849410712E1,3.000000000E0
7.839295578E1,4.290008794E1,1.304217413E2,5.130995182E1,1.019915792E0,NaN,1.638285788E1,3.000000000E0
7.939327371E1,4.290009170E1,1.304217401E2,5.131008364E1,1.020751645E0,NaN,1.713332525E1,3.000000000E0
8.039223087E1,4.290009505E1,1.304217392E2,5.131019921E1,1.020040402E0,NaN,1.722499795E1,3.000000000E0
9.139117813E1,4.290009525E1,1.304217571E2,5.123535002E1,7.296760749E-1,NaN,1.786979014E1,1.082234337E1
9.238899422E1,4.290009694E1,1.304217471E2,5.129881594E1,7.300036961E-1,NaN,1.673133561E1,4.129289163E0
9.338934469E1,4.290009604E1,1.304217441E2,5.130493756E1,3.428052018E-1,NaN,1.699574046E1,4.905611091E0
9.439025998E1,4.290009611E1,1.304217443E2,5.130691742E1,3.428133130E-1,NaN,1.802074872E1,3.809938056E0
1.097754170E2,4.290011061E1,1.304217356E2,5.163042450E1,NaN,NaN,1.852149074E1,3.000000000E1
1.161317960E2,4.290005830E1,1.304217394E2,5.182276912E1,NaN,NaN,2.236729919E1,3.000000000E1
1.173887010E2,4.290006613E1,1.304217353E2,5.140957391E1,3.452429322E-1,NaN,2.231305957E1,1.608097812E1
1.183874505E2,4.290007285E1,1.304217316E2,5.131328292E1,3.364684374E-1,NaN,2.174100704E1,3.000000000E0
1.193895124E2,4.290007874E1,1.304217281E2,5.131129294E1,3.247188432E-1,NaN,2.147694059E1,3.000000000E0
1.203895868E2,4.290008346E1,1.304217252E2,5.131028537E1,3.096443137E-1,NaN,2.139096538E1,3.000000000E0
1.213892691E2,4.290008706E1,1.304217230E2,5.130942054E1,2.904155786E-1,NaN,2.111674405E1,3.000000000E0
1.223893125E2,4.290006352E1,1.304217054E2,5.130905189E1,2.902426286E-1,NaN,2.036689972E1,3.000000000E0
1.233894614E2,4.290006709E1,1.304217045E2,5.130888817E1,2.981166764E-1,NaN,2.071730439E1,3.000000000E0
1.323370690E2,4.290011742E1,1.304216216E2,5.128515671E1,NaN,NaN,2.805708817E1,3.000036289E1
1.337898290E2,4.290009762E1,1.304215921E2,5.102529469E1,NaN,NaN,2.237439740E1,3.000000000E1
1.353931410E2,4.290009313E1,1.304215783E2,5.136931730E1,1.186719611E0,NaN,2.344544468E1,3.000000000E0
1.363934009E2,4.290009436E1,1.304215870E2,5.142556536E1,1.265244098E0,3.000720600E2,2.359992283E1,3.000000000E0
1.373941449E2,4.290009289E1,1.304215529E2,5.142117527E1,1.154436622E0,3.231601599E2,2.242506165E1,3.000000000E0
1.383939800E2,4.290008058E1,1.304214986E2,5.138504064E1,5.952931468E-1,NaN,2.034512951E1,3.000000000E0
1.393941725E2,4.290005798E1,1.304214098E2,5.137073748E1,6.118582493E-2,NaN,1.781229917E1,3.000000000E0
1.403949031E2,4.290004668E1,1.304213483E2,5.138269320E1,0.000000000E0,NaN,1.399008657E1,3.000000000E0
1.413777682E2,4.290004014E1,1.304213336E2,5.138269320E1,0.000000000E0,NaN,1.322257146E1,3.000000000E0
1.423777547E2,4.290003582E1,1.304213240E2,5.138269320E1,0.000000000E0,NaN,1.223406340E1,3.000000000E0
1.433777406E2,4.290003408E1,1.304213201E2,5.138269320E1,0.000000000E0,NaN,1.181277208E1,3.000000000E0
1.443777266E2,4.290003408E1,1.304213201E2,5.138269320E1,0.000000000E0,NaN,1.181277428E1,3.000000000E0
1.453777120E2,4.290003408E1,1.304213201E2,5.138269320E1,0.000000000E0,NaN,1.181277650E1,3.000000000E0
1.463776996E2,4.290003723E1,1.304213176E2,5.138269320E1,0.000000000E0,NaN,1.093999123E1,3.000000000E0
1.473804775E2,4.290003723E1,1.304213176E2,5.138269320E1,0.000000000E0,2.836009739E2,1.093999420E1,3.000000000E0
1.483804862E2,4.290003723E1,1.304213176E2,5.138269320E1,0.000000000E0,2.836009739E2,1.093911635E1,3.000000000E0
1.493804691E2,4.290003661E1,1.304212825E2,5.091711708E1,1.427176209E-1,NaN,1.093999247E1,3.000000000E0
1.503804680E2,4.290003345E1,1.304212650E2,5.087336649E1,1.366919273E-1,NaN,1.177273117E1,3.000000000E0
1.513804678E2,4.290003143E1,1.304212450E2,5.075081115E1,2.623604838E-1,NaN,1.238513001E1,3.000000000E0
1.523959252E2,4.290002219E1,1.304212475E2,5.063547966E1,1.242240497E-1,NaN,7.836675442E0,3.000000000E0
1.533804532E2,4.290000808E1,1.304212240E2,5.064296045E1,8.158552744E-1,2.159217262E2,7.454947853E0,3.000000000E0
1.544372706E2,4.290000014E1,1.304212466E2,5.060572818E1,8.990846006E-1,1.641486111E2,7.459622768E0,3.000000000E0
1.554369248E2,4.289999212E1,1.304212305E2,5.057300110E1,2.665626985E-1,3.024357711E1,5.667604335E0,3.000000000E0
1.563804435E2,4.289999312E1,1.304212249E2,5.056729932E1,0.000000000E0,3.024357645E1,5.074188958E0,3.000000000E0
1.573804435E2,4.289999258E1,1.304212209E2,5.056729932E1,0.000000000E0,3.024357645E1,4.720794998E0,3.000000000E0
1.584362892E2,4.289999274E1,1.304212210E2,5.056729932E1,0.000000000E0,3.024357645E1,5.253780605E0,3.000000000E0
1.593804212E2,4.289999272E1,1.304212209E2,5.056729932E1,0.000000000E0,3.024357645E1,5.420795544E0,3.000000000E0
1.603804281E2,4.289999232E1,1.304212180E2,5.056729932E1,0.000000000E0,3.024357645E1,4.924024160E0,3.000000000E0
1.613804131E2,4.289999207E1,1.304212163E2,5.056729932E1,0.000000000E0,3.024357645E1,4.565415641E0,3.000000000E0
1.623803957E2,4.289999191E1,1.304212152E2,5.056729932E1,0.000000000E0,3.024357645E1,4.308130320E0,3.000000000E0
1.634392190E2,4.289999179E1,1.304212143E2,5.056729932E1,0.000000000E0,3.024357645E1,4.134377685E0,3.000000000E0
1.644363917E2,4.289999329E1,1.304212188E2,5.056729932E1,0.000000000E0,3.024357645E1,3.951086433E0,3.000000000E0
1.654372452E2,4.289999309E1,1.304212179E2,5.056729932E1,0.000000000E0,3.024357645E1,3.807851020E0,3.000000000E0
1.664368194E2,4.289999296E1,1.304212172E2,5.056729932E1,0.000000000E0,3.024357645E1,3.709390039E0,3.115546587E0
1.674369012E2,4.289999284E1,1.304212167E2,5.056729932E1,0.000000000E0,3.024357645E1,3.621384027E0,3.124230219E0
1.684374374E2,4.289999265E1,1.304212140E2,5.025691796E1,7.327898312E-2,3.024347747E1,3.790725616E0,6.081274965E0
1.694374917E2,4.289999294E1,1.304212132E2,5.028344077E1,1.252007159E-2,3.024347218E1,4.027751148E0,5.120704681E0
1.704369860E2,4.289999460E1,1.304212154E2,5.021452656E1,5.679278771E-1,3.024350118E1,4.090601496E0,6.055784035E0
1.714381665E2,4.289999836E1,1.304212162E2,5.015883757E1,4.509556537E-2,3.024349589E1,4.348015115E0,5.763753698E0
1.724373059E2,4.289999796E1,1.304212129E2,5.016626196E1,2.891998789E-1,3.504351310E2,4.594041622E0,5.662069320E0
