"Time (s)","X (hPa)"
-5.564445417E-1,1.002585220E3
4.490704583E-1,1.002586212E3
1.454655458E0,1.002587128E3
2.460196458E0,1.002589340E3
3.465823458E0,1.002589874E3
3.817183458E0,1.002589874E3
4.889753458E0,1.002586594E3
5.962278458E0,1.002584152E3
7.034807458E0,1.002581558E3
8.107356458E0,1.002578812E3
9.179917458E0,1.002578812E3
1.025246946E1,1.002579041E3
1.132499746E1,1.002579880E3
1.239755946E1,1.002580795E3
1.347010946E1,1.002581558E3
1.454268446E1,1.002582321E3
1.561528446E1,1.002583466E3
1.668783546E1,1.002587357E3
1.776039346E1,1.002592621E3
1.883292346E1,1.002597885E3
1.990547046E1,1.002604294E3
2.097813146E1,1.002609329E3
2.205074446E1,1.002609329E3
2.312336946E1,1.002607117E3
2.419598646E1,1.002604599E3
2.526861646E1,1.002601700E3
2.634122346E1,1.002598190E3
2.741379746E1,1.002597351E3
2.848634246E1,1.002595596E3
2.955892946E1,1.002593384E3
3.063148246E1,1.002591476E3
3.170393046E1,1.002589569E3
3.277644046E1,1.002588425E3
3.384900946E1,1.002588425E3
3.492159246E1,1.002589111E3
3.599416646E1,1.002589874E3
3.706670046E1,1.002590332E3
3.813926246E1,1.002591171E3
3.921186746E1,1.002592087E3
4.028443746E1,1.002593155E3
4.135696546E1,1.002593765E3
4.242951546E1,1.002593918E3
4.350207446E1,1.002594757E3
4.457462646E1,1.002596359E3
4.564716546E1,1.002599335E3
4.671972146E1,1.002601624E3
4.779232846E1,1.002604218E3
4.886490946E1,1.002606735E3
4.993745646E1,1.002606735E3
5.101001846E1,1.002605743E3
5.208256146E1,1.002603226E3
5.315508446E1,1.002600937E3
5.422759246E1,1.002598877E3
5.530015346E1,1.002597122E3
5.637270246E1,1.002597122E3
5.744522646E1,1.002598343E3
5.851776346E1,1.002599335E3
5.959030746E1,1.002600098E3
6.066288246E1,1.002600708E3
6.173546346E1,1.002601547E3
6.280804146E1,1.002602081E3
6.388063346E1,1.002602692E3
6.495319346E1,1.002603455E3
6.602574146E1,1.002603989E3
6.709828546E1,1.002604523E3
6.817080446E1,1.002605743E3
6.924334146E1,1.002607880E3
7.031589846E1,1.002610397E3
7.138846046E1,1.002612381E3
7.246096146E1,1.002615128E3
7.353338246E1,1.002617645E3
7.460585646E1,1.002618408E3
7.567838546E1,1.002618408E3
7.675094146E1,1.002616425E3
7.782349146E1,1.002613907E3
7.889599146E1,1.002611313E3
7.996850246E1,1.002609406E3
8.104099946E1,1.002609253E3
8.211351046E1,1.002609253E3
8.318604746E1,1.002610168E3
8.425861246E1,1.002611313E3
8.533118946E1,1.002612610E3
8.640375246E1,1.002613144E3
8.747627346E1,1.002613602E3
8.854878146E1,1.002614212E3
8.962127946E1,1.002615356E3
9.069379346E1,1.002617493E3
9.176634446E1,1.002620087E3
9.283888846E1,1.002622299E3
9.391142046E1,1.002624283E3
9.498392246E1,1.002625504E3
9.605643246E1,1.002625504E3
9.712898846E1,1.002625504E3
9.820153146E1,1.002625504E3
9.927404046E1,1.002623978E3
1.003465195E2,1.002622604E3
1.014190355E2,1.002620926E3
