"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.241041668E-3,1.324700045E-1,2.694700662E-1,-1.616170406E-1
1.125004167E-2,1.186719003E-1,3.534570234E-1,-2.425366580E-1
2.125804167E-2,1.530407193E-1,5.226436136E-1,-1.438724953E-1
3.126604167E-2,3.581953876E-1,7.582602015E-1,-2.085818768E-2
4.127404167E-2,3.293805282E-1,9.682098882E-1,2.199020863E-2
5.128304167E-2,2.270131958E-1,1.034243445E0,1.130453897E-1
6.129104167E-2,2.836315475E-1,1.004924044E0,3.417779410E-1
7.129904167E-2,2.672932575E-1,9.529935327E-1,6.307619566E-1
8.130704168E-2,3.761428679E-1,8.010947838E-1,1.066616335E0
9.131604167E-2,2.316493435E-1,8.071956955E-1,8.850474250E-1
1.013240417E-1,1.371229994E-1,7.891256795E-1,5.354950261E-1
1.113320417E-1,1.781567672E-1,7.438232799E-1,3.524128568E-1
1.213410417E-1,1.991053309E-1,7.368878974E-1,3.292385870E-1
1.313490417E-1,3.133761142E-1,7.392063184E-1,3.097088867E-1
1.413570417E-1,3.369832972E-1,7.594416314E-1,1.613498229E-1
1.513650417E-1,3.295076686E-1,7.717460735E-1,-4.967560530E-2
1.613740417E-1,3.051535220E-1,7.841850746E-1,-2.874450284E-1
1.713820417E-1,2.469622694E-1,7.338920765E-1,-4.539345539E-1
1.813900417E-1,1.879651243E-1,7.105718455E-1,-5.113021713E-1
1.913990417E-1,2.341672825E-1,7.412920933E-1,-5.203501529E-1
2.014070417E-1,2.670607393E-1,7.434965667E-1,-4.414197582E-1
2.114150417E-1,2.080085024E-1,7.383085515E-1,-5.063934338E-1
2.214230417E-1,1.457582954E-1,6.932863066E-1,-5.426707292E-1
2.314320417E-1,6.409460155E-2,6.505603364E-1,-5.363346863E-1
2.414400417E-1,5.112962510E-2,5.870497438E-1,-5.237906545E-1
2.514480417E-1,4.447772294E-2,5.861023121E-1,-4.185448658E-1
2.614560417E-1,1.104439817E-1,5.724615620E-1,-2.422764570E-1
2.714650417E-1,2.008920025E-1,5.628185898E-1,-2.799471438E-2
2.814730417E-1,2.061693887E-1,5.318477523E-1,2.197722781E-1
2.914810417E-1,1.348503694E-1,4.514353443E-1,3.798813218E-1
3.014900417E-1,2.214073788E-2,3.581512046E-1,2.715341699E-1
3.114980417E-1,-7.746694621E-2,3.926532488E-1,-6.114257991E-2
3.215060417E-1,-1.191949064E-1,5.341903296E-1,-4.890815824E-1
3.315140417E-1,-1.588247393E-1,6.328396185E-1,-9.127924633E-1
3.415230417E-1,-2.184580067E-1,7.328153848E-1,-1.147052972E0
3.515310417E-1,-2.735754694E-1,6.945482089E-1,-9.775854599E-1
3.615390417E-1,-3.111907174E-1,5.328788356E-1,-2.058547354E-1
3.715470417E-1,-3.966827112E-1,3.773652649E-1,6.278319168E-1
3.815560417E-1,-4.508445197E-1,3.263128596E-1,1.180064013E0
3.915640417E-1,-3.674038752E-1,3.140168960E-1,1.350135543E0
4.015720417E-1,-3.256634532E-1,4.800262919E-1,1.087490895E0
4.115810417E-1,-3.389041807E-1,6.961849907E-1,4.524809361E-1
4.215890417E-1,-3.972094723E-1,9.514068907E-1,-4.046752703E-1
4.315970417E-1,-4.294070922E-1,1.263552020E0,-8.700463933E-1
4.416050417E-1,-4.402754581E-1,1.522059178E0,-1.170258232E0
4.516140417E-1,-4.368677739E-1,1.662523185E0,-1.267369375E0
4.616220417E-1,-3.750806116E-1,1.686594710E0,-1.033388363E0
4.716300417E-1,-2.827439219E-1,1.607369324E0,-7.151150590E-1
4.816390417E-1,-1.961852862E-1,1.521484397E0,-4.699693733E-1
4.916470417E-1,-1.313808144E-1,1.457991675E0,-3.950396436E-1
5.016550417E-1,-9.894329421E-3,1.450057734E0,-3.655702615E-1
5.116630417E-1,7.110241642E-2,1.462870591E0,-3.717671406E-1
5.216720417E-1,1.019070651E-1,1.472050866E0,-3.997981077E-1
5.316800417E-1,1.067329549E-1,1.495458294E0,-4.647565806E-1
5.416880417E-1,1.366020308E-1,1.600321528E0,-6.221794134E-1
5.516960417E-1,1.030632424E-1,1.679273119E0,-7.115903574E-1
5.617050417E-1,-2.856706543E-2,1.678329379E0,-8.524579686E-1
5.717130417E-1,-1.896936891E-1,1.666613605E0,-9.829678220E-1
5.817210417E-1,-3.442648349E-1,1.613055595E0,-8.477334183E-1
