"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-3.103874973E-3,9.699829102E-2,1.917512512E-1,9.890233154E0
6.906125054E-3,-1.910028076E-1,1.609153748E-1,9.569749603E0
1.691612502E-2,-3.980223083E-1,1.643582153E-1,9.212292938E0
2.692612505E-2,-5.321434021E-1,3.004252625E-1,8.974138184E0
3.693512501E-2,-7.066804504E-1,4.334985352E-1,9.190438385E0
4.694512504E-2,-4.966671753E-1,6.999444580E-1,9.494905243E0
5.695512501E-2,-1.878593445E-1,7.961943054E-1,9.608219604E0
6.696412503E-2,-3.995191956E-1,4.899311829E-1,9.373208313E0
7.697412506E-2,-7.324269104E-1,-1.032852173E-1,9.370364227E0
8.698412502E-2,-6.999444580E-1,-4.966671753E-1,1.006312363E1
9.699412505E-2,-7.726931763E-1,-7.872129822E-1,1.048270111E1
1.070031250E-1,-7.559280396E-1,-1.038540344E0,1.071726334E1
1.170131250E-1,-6.809339905E-1,-1.111738129E0,1.080258591E1
1.270231250E-1,-4.998106384E-1,-1.042731628E0,1.072130493E1
1.370321250E-1,-3.124003601E-1,-8.900491333E-1,1.053284683E1
1.470421251E-1,-1.507365417E-1,-6.997947693E-1,1.023781036E1
1.570521250E-1,-2.065704346E-2,-4.273612976E-1,9.722581787E0
1.670611250E-1,1.257385254E-1,-1.145118713E-1,9.398805084E0
1.770711250E-1,2.338137817E-1,1.658551025E-1,9.241182861E0
1.870811250E-1,3.176394653E-1,3.409909058E-1,9.268575897E0
1.970911250E-1,2.198927307E-1,4.119433594E-1,9.198820953E0
2.071001250E-1,7.903564453E-2,4.724176025E-1,9.002429352E0
2.171101250E-1,4.969665527E-2,5.230123901E-1,8.944948883E0
2.271201250E-1,4.176315308E-2,6.553372192E-1,8.962013397E0
2.371291250E-1,1.172062683E-1,7.464976501E-1,9.046587524E0
2.471391250E-1,1.029858398E-1,7.306306458E-1,9.158255310E0
2.571491250E-1,4.790039063E-2,7.394622803E-1,9.083710327E0
2.671581250E-1,-1.841171265E-2,7.852670288E-1,8.781488800E0
2.771681250E-1,-1.025367737E-1,7.830216980E-1,8.502768402E0
2.871781250E-1,-2.035766602E-1,7.286846924E-1,8.434660034E0
2.971881250E-1,-2.345622253E-1,6.595285034E-1,8.512498169E0
3.071971250E-1,-2.146536255E-1,6.093827820E-1,8.734636230E0
3.172071250E-1,-1.517843628E-1,5.836363220E-1,8.906927948E0
3.272171250E-1,-9.116043091E-2,5.773493958E-1,9.005722504E0
3.372261250E-1,7.858657837E-2,6.325845337E-1,9.234895935E0
3.472361250E-1,1.061293030E-1,5.565426636E-1,9.496701508E0
3.572461250E-1,6.346801758E-2,4.676275635E-1,9.589658203E0
3.672551250E-1,9.011260986E-2,4.288581848E-1,9.612710266E0
3.772651250E-1,2.679428101E-2,3.149450684E-1,9.704918518E0
3.872751250E-1,-1.547781372E-1,1.589694214E-1,9.903705139E0
3.972851250E-1,-3.173400879E-1,-4.655319214E-2,1.031669632E1
4.072941250E-1,-4.598437500E-1,-1.113684082E-1,1.047312103E1
4.173041250E-1,-5.866300964E-1,-1.782792664E-1,1.055170761E1
4.273141250E-1,-6.822811890E-1,-1.323248291E-1,1.052012329E1
4.373231250E-1,-6.985972595E-1,-1.062789917E-2,1.025846741E1
4.473331250E-1,-6.204597473E-1,1.197509766E-1,9.961784363E0
4.573431250E-1,-4.978646851E-1,2.859054565E-1,9.679621124E0
4.673521250E-1,-4.685256958E-1,4.005670166E-1,9.374256134E0
4.773621250E-1,-5.294490051E-1,4.860392761E-1,9.144483948E0
4.873721250E-1,-5.884263611E-1,4.981640625E-1,9.136101379E0
4.973811251E-1,-6.001020813E-1,5.893244934E-1,9.122779083E0
5.073911250E-1,-5.150788879E-1,7.418572998E-1,9.185798035E0
5.174011250E-1,-4.287084961E-1,8.381071472E-1,9.308093719E0
5.274101250E-1,-3.650907898E-1,8.640032959E-1,9.481582947E0
5.374201250E-1,-3.643423462E-1,8.397537231E-1,9.652078400E0
5.474301250E-1,-3.969744873E-1,7.451504517E-1,9.880054321E0
5.574401250E-1,-3.378474426E-1,7.192543030E-1,1.019679565E1
5.674491251E-1,-2.239343262E-1,7.244934082E-1,1.038181091E1
5.774591250E-1,-1.595681763E-1,7.062313843E-1,1.041444305E1
5.874691251E-1,-9.505233765E-2,7.351213074E-1,1.038869659E1
5.974781250E-1,8.637039185E-2,7.470964050E-1,1.049093399E1
6.074881250E-1,3.451821899E-1,7.661068726E-1,1.078028229E1
6.174981250E-1,4.781057739E-1,7.144642639E-1,1.112187195E1
6.275071250E-1,5.369334412E-1,5.680686951E-1,1.144130768E1
6.375171251E-1,5.239105225E-1,3.817062378E-1,1.180235687E1
6.475271250E-1,4.263134766E-1,2.727328491E-1,1.195084808E1
6.575361250E-1,4.731660461E-1,2.302212524E-1,1.179711777E1
6.675461250E-1,5.598358154E-1,2.824626160E-1,1.146196472E1
6.775561250E-1,7.194039917E-1,3.608995056E-1,1.104538101E1
6.875651250E-1,9.744735718E-1,4.818479919E-1,1.102696930E1
6.975751250E-1,1.171463928E0,4.944218445E-1,1.110360992E1
7.075851251E-1,1.234183502E0,4.819976807E-1,1.083207458E1
7.175941250E-1,1.124761047E0,4.429289246E-1,1.051084259E1
7.276041250E-1,9.404942322E-1,1.887574768E-1,1.025846741E1
7.376141250E-1,6.836283875E-1,-1.164578247E-1,1.035995636E1
7.476231250E-1,6.333329773E-1,-2.438429260E-1,1.071292236E1
7.576331250E-1,7.580236816E-1,-3.167413330E-1,1.101559296E1
7.676431250E-1,8.705895996E-1,-3.788621521E-1,1.103430405E1
