"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.241041668E-3,-3.702476501E1,6.004638672E0,-4.056079102E1
1.125004167E-2,-3.720240784E1,6.074020386E0,-4.084191895E1
2.125804167E-2,-3.722816467E1,6.204467773E0,-4.091394043E1
3.126604167E-2,-3.712683105E1,6.355529785E0,-4.032263184E1
4.127404167E-2,-3.712643433E1,6.381347656E0,-4.106701660E1
5.128304167E-2,-3.708732605E1,6.423248291E0,-4.067156982E1
6.129104167E-2,-3.685899353E1,6.524475098E0,-4.054162598E1
7.129904167E-2,-3.680677795E1,6.521667480E0,-4.113372803E1
8.130704168E-2,-3.662503052E1,6.423233032E0,-4.071118164E1
9.131604167E-2,-3.662503052E1,6.423233032E0,-4.071118164E1
1.013240417E-1,-3.670855713E1,6.357284546E0,-4.140667725E1
1.113320417E-1,-3.664556885E1,6.359390259E0,-4.119335938E1
1.213410417E-1,-3.670434570E1,6.455490112E0,-4.069897461E1
1.313490417E-1,-3.665853882E1,6.308135986E0,-4.126025391E1
1.413570417E-1,-3.677592468E1,6.319732666E0,-4.094317627E1
1.513650417E-1,-3.681138611E1,6.354812622E0,-4.147393799E1
1.613740417E-1,-3.668872070E1,6.283294678E0,-4.163293457E1
1.713820417E-1,-3.651870728E1,6.321334839E0,-4.097131348E1
1.813900417E-1,-3.643087769E1,6.286376953E0,-4.172985840E1
1.913990417E-1,-3.643099976E1,6.099060059E0,-4.143200684E1
2.014070417E-1,-3.637068176E1,6.130020142E0,-4.132409668E1
2.114150417E-1,-3.641992188E1,6.097564697E0,-4.170092773E1
2.214230417E-1,-3.643255615E1,6.175384521E0,-4.125549316E1
2.314320417E-1,-3.645727539E1,6.242370605E0,-4.146423340E1
2.414400417E-1,-3.653451538E1,6.312072754E0,-4.134344482E1
2.514480417E-1,-3.651614380E1,6.206100464E0,-4.126196289E1
2.614560417E-1,-3.645213318E1,6.316452026E0,-4.173016357E1
2.714650417E-1,-3.645623779E1,6.379714966E0,-4.112884521E1
2.814730417E-1,-3.666818237E1,6.530792236E0,-4.128076172E1
2.914810417E-1,-3.658184814E1,6.583862305E0,-4.166113281E1
3.014900417E-1,-3.652348328E1,6.469741821E0,-4.121826172E1
3.114980417E-1,-3.649882507E1,6.643402100E0,-4.175775146E1
3.215060417E-1,-3.623519897E1,6.682632446E0,-4.154418945E1
3.315140417E-1,-3.622610474E1,6.790390015E0,-4.153002930E1
3.415230417E-1,-3.624314880E1,6.868942261E0,-4.199200439E1
3.515310417E-1,-3.630430603E1,7.107040405E0,-4.144555664E1
3.615390417E-1,-3.626535034E1,7.351837158E0,-4.182794189E1
3.715470417E-1,-3.642472839E1,7.616363525E0,-4.182727051E1
3.815560417E-1,-3.636196899E1,7.690261841E0,-4.115386963E1
3.915640417E-1,-3.636518860E1,7.730255127E0,-4.147552490E1
4.015720417E-1,-3.630612183E1,7.738677979E0,-4.111596680E1
4.115810417E-1,-3.624096680E1,7.751998901E0,-4.175292969E1
4.215890417E-1,-3.636784363E1,7.847640991E0,-4.207336426E1
4.315970417E-1,-3.633766174E1,7.857955933E0,-4.152832031E1
4.416050417E-1,-3.635237122E1,8.093566895E0,-4.189978027E1
4.516140417E-1,-3.631227112E1,7.966735840E0,-4.169244385E1
4.616220417E-1,-3.624171448E1,8.118606567E0,-4.158190918E1
4.716300417E-1,-3.609071350E1,8.288375854E0,-4.213452148E1
4.816390417E-1,-3.610012817E1,8.357345581E0,-4.173016357E1
4.916470417E-1,-3.610012817E1,8.357345581E0,-4.173016357E1
5.016550417E-1,-3.601020813E1,8.550292969E0,-4.182879639E1
5.116630417E-1,-3.604629517E1,8.595718384E0,-4.193481445E1
5.216720417E-1,-3.621289062E1,8.642974854E0,-4.140557861E1
5.316800417E-1,-3.601579285E1,8.940704346E0,-4.199432373E1
5.416880417E-1,-3.605448914E1,8.905883789E0,-4.166436768E1
5.516960417E-1,-3.598777771E1,8.981414795E0,-4.225738525E1
5.617050417E-1,-3.595317078E1,9.223785400E0,-4.210479736E1
5.717130417E-1,-3.582070923E1,9.341384888E0,-4.165380859E1
5.817210417E-1,-3.585574341E1,9.481903076E0,-4.219946289E1
5.917282917E-1,-3.546868896E1,9.525146484E0,-4.195019531E1
6.017372917E-1,-3.517727661E1,9.667556763E0,-4.190545654E1
6.117452917E-1,-3.513948059E1,9.782577515E0,-4.255438232E1
6.217532917E-1,-3.508769226E1,9.919662476E0,-4.203009033E1
6.317622917E-1,-3.505123901E1,1.015542603E1,-4.256280518E1
6.417702917E-1,-3.508848572E1,1.033193970E1,-4.264392090E1
6.517782917E-1,-3.499809265E1,1.042070007E1,-4.214306641E1
