"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.241041668E-3,-7.225543261E-3,5.067243241E-3,3.995689005E-2
1.125004167E-2,-7.335031778E-2,6.492000073E-2,4.641448706E-2
2.125804167E-2,-1.295693815E-1,1.090730801E-1,2.342155389E-2
3.126604167E-2,-1.648851633E-1,1.308305562E-1,-1.002889965E-2
4.127404167E-2,-1.737790555E-1,1.151525304E-1,-3.218480200E-2
5.128304167E-2,-1.495499164E-1,9.469345957E-2,-5.369796976E-2
6.129104167E-2,-1.052964330E-1,8.764566481E-2,-6.408163905E-2
7.129904167E-2,-1.512261480E-2,1.072641835E-1,-7.613855600E-2
8.130704168E-2,6.193887815E-2,9.418566525E-2,-7.435344160E-2
9.131604167E-2,1.062414944E-1,7.963494956E-2,-5.217578635E-2
1.013240417E-1,1.129257604E-1,7.601464540E-2,-3.323591873E-2
1.113320417E-1,1.159548387E-1,8.482172340E-2,-1.368671749E-2
1.213410417E-1,1.237095073E-1,1.059654504E-1,-7.240364328E-3
1.313490417E-1,1.357097775E-1,1.233137548E-1,-1.062147971E-2
1.413570417E-1,1.389327347E-1,1.335019320E-1,-1.920617931E-2
1.513650417E-1,1.258430332E-1,1.369496733E-1,-2.338388003E-2
1.613740417E-1,1.005164534E-1,1.337378025E-1,-2.368303761E-2
1.713820417E-1,7.894098759E-2,1.262706667E-1,-1.326666772E-2
1.813900417E-1,6.770111620E-2,1.064277217E-1,-9.980326518E-3
1.913990417E-1,6.984043866E-2,9.001199901E-2,-1.261978596E-2
2.014070417E-1,7.099003345E-2,6.863742322E-2,-1.984128356E-2
2.114150417E-1,5.938503519E-2,4.628471285E-2,-1.901383698E-2
2.214230417E-1,3.925085813E-2,2.887170389E-2,-9.134653956E-3
2.314320417E-1,1.225442160E-2,6.807446480E-3,7.334094495E-3
2.414400417E-1,-8.006108925E-3,-2.901499718E-2,2.601617016E-2
2.514480417E-1,-2.108366601E-2,-6.614784896E-2,2.997502685E-2
2.614560417E-1,-2.714528702E-2,-8.683048934E-2,2.970764413E-2
2.714650417E-1,-2.242477052E-2,-7.496088743E-2,2.542812750E-2
2.814730417E-1,-8.668744005E-3,-1.113636605E-2,3.103860840E-2
2.914810417E-1,1.030579908E-3,8.033510298E-2,5.454422534E-2
3.014900417E-1,-3.755386919E-3,1.552082747E-1,8.459506184E-2
3.114980417E-1,-2.584676445E-2,2.032733709E-1,1.115296558E-1
3.215060417E-1,-6.802963465E-2,1.822834015E-1,1.217021272E-1
3.315140417E-1,-1.254327744E-1,9.683724493E-2,1.204395071E-1
3.415230417E-1,-1.887571514E-1,-5.800746381E-2,1.094768718E-1
3.515310417E-1,-2.152205706E-1,-1.895699948E-1,1.084991619E-1
3.615390417E-1,-1.756358743E-1,-2.427370697E-1,1.339422017E-1
3.715470417E-1,-8.462192863E-2,-2.089866251E-1,1.843545884E-1
3.815560417E-1,4.451368377E-2,-1.148444116E-1,2.328550071E-1
3.915640417E-1,1.709626168E-1,-8.049031720E-3,2.680762410E-1
4.015720417E-1,2.548583150E-1,8.332508802E-2,2.907192409E-1
4.115810417E-1,2.496685684E-1,1.217335984E-1,3.002121747E-1
4.215890417E-1,1.871897578E-1,1.280785799E-1,2.893283665E-1
4.315970417E-1,1.029458791E-1,1.019276530E-1,2.664080560E-1
4.416050417E-1,1.277443953E-2,4.247844592E-2,2.388677746E-1
4.516140417E-1,-5.084148422E-2,-1.845240220E-2,2.081505209E-1
4.616220417E-1,-6.879119575E-2,-7.229325920E-2,1.787191331E-1
4.716300417E-1,-5.692516640E-2,-1.115724146E-1,1.547574997E-1
4.816390417E-1,-3.931608051E-2,-1.351690888E-1,1.355108321E-1
4.916470417E-1,-3.348124400E-2,-1.377237886E-1,1.110528037E-1
5.016550417E-1,-4.007656127E-2,-1.138618663E-1,8.483824879E-2
5.116630417E-1,-6.174446642E-2,-6.451709569E-2,5.952137336E-2
5.216720417E-1,-8.684263378E-2,1.033956464E-2,3.970159590E-2
5.316800417E-1,-1.205785573E-1,7.668101043E-2,8.338290267E-3
5.416880417E-1,-1.518302113E-1,1.392615736E-1,-3.288504481E-2
5.516960417E-1,-1.809271276E-1,1.842804700E-1,-6.974665076E-2
5.617050417E-1,-2.248599678E-1,2.051559389E-1,-1.010875255E-1
5.717130417E-1,-2.590003610E-1,2.207278460E-1,-1.273027509E-1
5.817210417E-1,-2.751668096E-1,2.379270792E-1,-1.251160204E-1
5.917282917E-1,-2.765313387E-1,2.412765920E-1,-1.058707908E-1
6.017372917E-1,-2.567376494E-1,2.435602546E-1,-6.528954208E-2
6.117452917E-1,-2.225015014E-1,2.081891447E-1,-1.985913701E-2
6.217532917E-1,-1.784208566E-1,1.332733631E-1,1.276005898E-2
6.317622917E-1,-1.225435510E-1,2.723939158E-2,1.904854737E-2
6.417702917E-1,-5.971772224E-2,-9.102147073E-2,9.126675315E-3
6.517782917E-1,-9.488255717E-3,-2.007629573E-1,2.884923015E-4
6.617862917E-1,2.776750363E-2,-2.823824584E-1,-1.681980444E-3
