"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.087166671E-3,-3.951802063E1,2.494964600E0,-3.938183594E1
1.209416667E-2,-3.954809570E1,2.587600708E0,-3.936724854E1
2.210216667E-2,-3.958705139E1,2.595397949E0,-3.941900635E1
3.210916667E-2,-3.966983032E1,2.586441040E0,-3.923437500E1
4.211616667E-2,-3.957777405E1,2.605743408E0,-3.980395508E1
5.212416667E-2,-3.948080444E1,2.609939575E0,-3.953527832E1
6.213116667E-2,-3.945689392E1,2.670486450E0,-3.919952393E1
7.213762500E-2,-3.945689392E1,2.670486450E0,-3.919952393E1
8.214562501E-2,-3.925204468E1,2.701660156E0,-3.975964355E1
9.215262500E-2,-3.926911926E1,2.738174438E0,-3.921704102E1
1.021596250E-1,-3.937715149E1,2.750000000E0,-3.994616699E1
1.121676250E-1,-3.926907349E1,2.771362305E0,-4.003851318E1
1.221746250E-1,-3.922317505E1,2.728149414E0,-3.964074707E1
1.321816250E-1,-3.931811523E1,3.008773804E0,-3.979370117E1
1.421896250E-1,-3.913214111E1,2.965301514E0,-3.953045654E1
1.521966250E-1,-3.903414917E1,3.015701294E0,-3.967840576E1
1.622046250E-1,-3.916354370E1,3.067611694E0,-3.981439209E1
1.722116250E-1,-3.904516602E1,3.037796021E0,-3.934686279E1
1.822186250E-1,-3.898068237E1,3.019638062E0,-3.998297119E1
1.922266250E-1,-3.904287720E1,2.990570068E0,-3.978912354E1
2.022336250E-1,-3.884275818E1,3.023376465E0,-3.987078857E1
2.122406250E-1,-3.892071533E1,3.073715210E0,-4.017150879E1
2.222486250E-1,-3.896955872E1,3.128814697E0,-3.976409912E1
2.322556250E-1,-3.911257935E1,3.226715088E0,-4.027044678E1
2.422626250E-1,-3.889271545E1,3.370147705E0,-4.030621338E1
2.522706250E-1,-3.891732788E1,3.405853271E0,-4.005554199E1
2.622776250E-1,-3.876171875E1,3.533737183E0,-4.068444824E1
2.722846250E-1,-3.870986938E1,3.702590942E0,-4.039202881E1
2.822926250E-1,-3.857179260E1,3.942153931E0,-4.044683838E1
2.922996250E-1,-3.868618774E1,4.197326660E0,-4.067443848E1
3.023066250E-1,-3.865039062E1,4.143981934E0,-4.024536133E1
3.123146250E-1,-3.859420776E1,4.363601685E0,-4.058221436E1
3.223216250E-1,-3.884190369E1,4.483200073E0,-4.024847412E1
3.323286250E-1,-3.878701782E1,4.602355957E0,-3.993249512E1
3.423366250E-1,-3.864312744E1,4.835144043E0,-4.038146973E1
3.523436250E-1,-3.882490540E1,4.938629150E0,-4.012249756E1
3.623506250E-1,-3.891966248E1,5.089050293E0,-4.034893799E1
3.723586250E-1,-3.897854614E1,5.193756104E0,-4.029150391E1
3.823656250E-1,-3.917556763E1,5.249328613E0,-3.969104004E1
3.923736250E-1,-3.927752686E1,5.438659668E0,-3.989239502E1
4.023806250E-1,-3.918360901E1,5.460281372E0,-3.971575928E1
4.123876250E-1,-3.917250061E1,5.652145386E0,-3.963684082E1
4.223956250E-1,-3.905865479E1,6.028610229E0,-3.969854736E1
4.324026250E-1,-3.897598267E1,6.028533936E0,-3.946386719E1
4.424096250E-1,-3.907649231E1,6.110153198E0,-4.015576172E1
