"Time (s)","X (hPa)"
-5.671323750E-1,1.013072281E3
4.383776250E-1,1.013072662E3
1.443958625E0,1.013073120E3
2.449526625E0,1.013074722E3
3.455109625E0,1.013076324E3
3.806475625E0,1.013076324E3
4.879045625E0,1.013076706E3
5.951622625E0,1.013076248E3
7.024169625E0,1.013076248E3
8.096768625E0,1.013075485E3
9.169383625E0,1.013075027E3
1.024202063E1,1.013072891E3
1.131460862E1,1.013071442E3
1.238718363E1,1.013070145E3
1.345977763E1,1.013068542E3
1.453236063E1,1.013067627E3
1.560487463E1,1.013067627E3
1.667744162E1,1.013068314E3
1.774998963E1,1.013068771E3
1.882250963E1,1.013070221E3
1.989508263E1,1.013072052E3
2.096766162E1,1.013073730E3
2.204016962E1,1.013075638E3
2.311269162E1,1.013076782E3
2.418517163E1,1.013078156E3
2.525764763E1,1.013078995E3
2.633016562E1,1.013079300E3
2.740267763E1,1.013079300E3
2.847518162E1,1.013079071E3
2.954772363E1,1.013078842E3
3.062028163E1,1.013078003E3
3.169285162E1,1.013076706E3
3.276543762E1,1.013075714E3
3.383802563E1,1.013074646E3
3.491058363E1,1.013073807E3
3.598317963E1,1.013073807E3
3.705573462E1,1.013074036E3
3.812830063E1,1.013074188E3
3.920085563E1,1.013074417E3
4.027342463E1,1.013075104E3
4.134599963E1,1.013076553E3
4.241855463E1,1.013078842E3
4.349110962E1,1.013080673E3
4.456370862E1,1.013082581E3
4.563628562E1,1.013083649E3
4.670887263E1,1.013083649E3
4.778141363E1,1.013082809E3
4.885393263E1,1.013081818E3
4.992650563E1,1.013081207E3
5.099903362E1,1.013078461E3
5.207153763E1,1.013076782E3
5.314405563E1,1.013074875E3
5.421659263E1,1.013073120E3
5.528909362E1,1.013071518E3
5.636156163E1,1.013071518E3
5.743407263E1,1.013071518E3
5.850656763E1,1.013072128E3
5.957901963E1,1.013072281E3
6.065148062E1,1.013072357E3
6.172398163E1,1.013072891E3
6.279648163E1,1.013074646E3
6.386900462E1,1.013076248E3
6.494153663E1,1.013078613E3
6.601408262E1,1.013080521E3
6.708661662E1,1.013082199E3
6.815911462E1,1.013082199E3
6.923157563E1,1.013081741E3
7.030411163E1,1.013080978E3
7.137660963E1,1.013079834E3
7.244910163E1,1.013078613E3
7.352163263E1,1.013077621E3
7.459415862E1,1.013076553E3
7.566675263E1,1.013076553E3
7.673928162E1,1.013076706E3
7.781181662E1,1.013076706E3
7.888440563E1,1.013076782E3
7.995698763E1,1.013078384E3
8.102960363E1,1.013078384E3
8.210218663E1,1.013077164E3
8.317476363E1,1.013077087E3
8.424733462E1,1.013076096E3
8.531985062E1,1.013074646E3
8.639238463E1,1.013074036E3
8.746495162E1,1.013074036E3
8.853752263E1,1.013074646E3
8.961008163E1,1.013074875E3
9.068264462E1,1.013075104E3
9.175524163E1,1.013075485E3
9.282781363E1,1.013076324E3
9.390035962E1,1.013077621E3
9.497291563E1,1.013078995E3
9.604549063E1,1.013078995E3
9.711811263E1,1.013078613E3
9.819070062E1,1.013077927E3
9.926326062E1,1.013076782E3
1.003358266E2,1.013075638E3
1.014083506E2,1.013075638E3
1.024808806E2,1.013075943E3
1.035533936E2,1.013075943E3
1.046259616E2,1.013076324E3
1.056985276E2,1.013076553E3
1.067711006E2,1.013077164E3
1.078436556E2,1.013078156E3
1.089161976E2,1.013078613E3
1.099887426E2,1.013079910E3
1.110613006E2,1.013081512E3
1.121338526E2,1.013082199E3
1.132064466E2,1.013082352E3
1.142790296E2,1.013082428E3
1.153516396E2,1.013082428E3
