"Time (s)","X (hPa)"
-5.509588333E-1,1.005028763E3
4.552911667E-1,1.005029449E3
1.461513167E0,1.005029678E3
2.467697167E0,1.005029678E3
3.473875167E0,1.005029449E3
3.824346167E0,1.005028610E3
4.897607167E0,1.005028610E3
5.970883167E0,1.005027237E3
7.044124167E0,1.005026093E3
8.117386167E0,1.005025101E3
9.190659167E0,1.005023880E3
1.026391817E1,1.005022354E3
1.133718817E1,1.005022202E3
1.241047117E1,1.005022202E3
1.348373317E1,1.005022507E3
1.455702017E1,1.005023041E3
1.563028417E1,1.005024872E3
1.670356617E1,1.005026703E3
1.777682117E1,1.005027542E3
1.885008217E1,1.005028458E3
1.992337917E1,1.005028687E3
2.099667417E1,1.005028687E3
2.206989917E1,1.005028687E3
2.314321117E1,1.005028915E3
2.421655517E1,1.005029678E3
2.528980217E1,1.005030518E3
2.636304517E1,1.005031128E3
2.743633117E1,1.005031204E3
2.850963317E1,1.005031204E3
2.958294017E1,1.005030136E3
3.065626717E1,1.005029068E3
3.172956717E1,1.005027847E3
3.280286517E1,1.005026779E3
3.387618517E1,1.005026169E3
3.494945417E1,1.005026169E3
3.602273117E1,1.005026779E3
3.709605017E1,1.005027542E3
3.816936317E1,1.005028610E3
3.924271517E1,1.005029755E3
4.031608617E1,1.005030975E3
4.138940417E1,1.005031433E3
4.246275017E1,1.005032501E3
4.353607417E1,1.005032501E3
4.460942017E1,1.005032501E3
4.568277117E1,1.005032043E3
4.675614417E1,1.005032043E3
4.782948117E1,1.005031967E3
4.890284417E1,1.005031357E3
4.997618617E1,1.005029449E3
5.104950517E1,1.005028839E3
5.212281417E1,1.005027161E3
5.319612017E1,1.005025482E3
5.426936417E1,1.005025101E3
5.534262717E1,1.005025101E3
5.641591417E1,1.005025482E3
5.748919417E1,1.005025864E3
5.856241117E1,1.005025940E3
5.963566417E1,1.005026398E3
6.070886517E1,1.005026932E3
6.178211617E1,1.005027390E3
6.285536217E1,1.005027771E3
6.392857117E1,1.005027847E3
6.500178617E1,1.005027847E3
6.607501417E1,1.005028229E3
6.714825417E1,1.005029755E3
6.822152217E1,1.005031204E3
6.929476517E1,1.005032501E3
7.036802917E1,1.005034103E3
7.144131717E1,1.005036240E3
7.251460117E1,1.005036392E3
7.358783817E1,1.005037079E3
7.466100517E1,1.005037308E3
7.573424117E1,1.005037766E3
7.680747617E1,1.005037766E3
7.788071717E1,1.005036621E3
7.895403017E1,1.005034943E3
8.002736817E1,1.005034256E3
8.110071117E1,1.005033112E3
8.217400317E1,1.005032806E3
8.324728617E1,1.005032806E3
8.432056517E1,1.005033340E3
8.539382817E1,1.005034409E3
8.646709617E1,1.005034790E3
8.754034417E1,1.005035172E3
8.861361517E1,1.005035400E3
8.968688217E1,1.005037231E3
9.076009917E1,1.005037918E3
9.183335517E1,1.005039139E3
9.290665517E1,1.005039444E3
9.397995917E1,1.005040436E3
9.505329617E1,1.005041046E3
9.612661017E1,1.005042801E3
9.719990217E1,1.005045090E3
9.827322217E1,1.005048065E3
9.934653717E1,1.005048828E3
1.004198272E2,1.005048828E3
1.014931382E2,1.005048294E3
1.025664222E2,1.005046539E3
1.036397072E2,1.005043640E3
1.047129962E2,1.005042496E3
