"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.073179167E-2,-1.414316744E-1,1.640820503E-1,7.947652787E-2
2.074379171E-2,-1.616432965E-1,1.417712271E-1,9.676536918E-2
3.075479169E-2,-1.714359969E-1,9.776889533E-2,9.838990122E-2
4.076679167E-2,-1.562914550E-1,6.159298867E-2,9.304846078E-2
5.077779171E-2,-1.469272524E-1,2.193532698E-2,1.375895590E-1
6.078979169E-2,-8.439881355E-2,5.608202517E-2,1.608252674E-1
7.080079167E-2,3.973391373E-3,8.190403134E-2,1.592779756E-1
8.081279171E-2,8.442967385E-2,1.237445474E-1,1.696722060E-1
9.082379169E-2,1.130006015E-1,1.586612463E-1,2.031835616E-1
1.008357917E-1,1.143550947E-1,1.686269939E-1,2.703921497E-1
1.108467917E-1,1.024044231E-1,1.379527003E-1,3.454442918E-1
1.208587917E-1,1.083543524E-1,1.065434813E-1,3.897398710E-1
1.308697917E-1,1.381543130E-1,8.776579797E-2,3.939657807E-1
1.408817917E-1,1.762449741E-1,9.030059725E-2,3.673219085E-1
1.508927917E-1,1.979231089E-1,9.676222503E-2,3.274064362E-1
1.609037917E-1,1.864484549E-1,9.650280327E-2,2.881429195E-1
1.709157917E-1,1.336054802E-1,8.547092229E-2,2.525623143E-1
1.809267917E-1,5.865107104E-2,7.179772109E-2,2.185071260E-1
1.909387917E-1,-2.348366426E-3,6.991086900E-2,1.946364194E-1
2.009497917E-1,-1.989487000E-2,8.376224339E-2,1.838127971E-1
2.109617917E-1,-2.342399384E-4,1.197817251E-1,1.893578917E-1
2.209727917E-1,3.018588573E-2,1.699394733E-1,1.986626983E-1
2.309847917E-1,5.377057195E-2,2.123500407E-1,2.088679373E-1
2.409957917E-1,4.795113578E-2,2.137289941E-1,2.152209133E-1
2.510077917E-1,2.994336933E-2,1.880617142E-1,2.168078870E-1
2.610187917E-1,4.365948029E-3,1.343904585E-1,2.018157244E-1
2.710307917E-1,-3.243174776E-2,4.896823689E-2,1.619788408E-1
2.810417917E-1,-8.556047827E-2,-3.322304040E-2,1.090615541E-1
2.910537917E-1,-1.538148969E-1,-9.140884876E-2,4.589616880E-2
3.010647917E-1,-2.323990613E-1,-1.093673632E-1,-1.442788169E-3
3.110767917E-1,-3.177355230E-1,-1.049209461E-1,-3.718347475E-2
3.210877917E-1,-4.000135660E-1,-7.876008004E-2,-6.653861701E-2
3.310997917E-1,-4.680187106E-1,-3.345997632E-2,-7.940887660E-2
3.411107917E-1,-5.146989822E-1,1.082869805E-2,-8.159624785E-2
3.511227917E-1,-5.310284495E-1,4.835902900E-2,-7.970859855E-2
3.611337917E-1,-5.058544874E-1,9.194146097E-2,-7.819865644E-2
3.711447917E-1,-4.455996454E-1,1.230349317E-1,-7.578716427E-2
3.811572084E-1,-3.698118925E-1,1.363748163E-1,-5.699586868E-2
3.911682084E-1,-3.074427843E-1,1.347447038E-1,-2.294975147E-2
4.011802084E-1,-2.534855604E-1,1.027462408E-1,2.163626440E-2
4.111912083E-1,-1.998356730E-1,4.575538635E-2,6.456455588E-2
4.212032083E-1,-1.288183331E-1,-3.366044722E-3,1.046037450E-1
4.312142084E-1,-3.886526451E-2,-3.109114990E-2,1.402171254E-1
4.412262083E-1,4.536108673E-2,-4.530891031E-2,1.607838571E-1
4.512372084E-1,1.013252884E-1,-4.060497135E-2,1.598948985E-1
4.612492084E-1,1.143961996E-1,-8.828711696E-3,1.478793621E-1
4.712602083E-1,7.654362172E-2,4.320625961E-2,1.204192340E-1
4.812722084E-1,-1.412644610E-2,8.807209134E-2,8.175859600E-2
4.912832084E-1,-1.312264353E-1,1.176699251E-1,3.914109245E-2
5.012942083E-1,-2.405327857E-1,1.324047595E-1,8.676314726E-3
5.113062084E-1,-3.280354440E-1,1.057366654E-1,-2.168878168E-2
5.213172084E-1,-3.713035583E-1,6.062540412E-2,-4.173003137E-2
5.313292083E-1,-3.829396963E-1,-9.061800316E-3,-4.928355664E-2
5.413402084E-1,-3.745375574E-1,-1.060227156E-1,-5.812225863E-2
5.513522084E-1,-3.421298265E-1,-2.163500339E-1,-7.200079411E-2
5.613632083E-1,-2.774035633E-1,-3.392652869E-1,-9.792772681E-2
5.713752084E-1,-1.978091449E-1,-4.344986081E-1,-1.283016205E-1
5.813862084E-1,-1.114623249E-1,-4.863701463E-1,-1.429800242E-1
5.913982083E-1,-5.084132031E-2,-4.992228448E-1,-1.382076442E-1
6.014092084E-1,5.953076296E-3,-4.574832022E-1,-1.161783934E-1
6.114212084E-1,5.336453393E-2,-3.692952991E-1,-9.314098209E-2
6.214322083E-1,9.849083424E-2,-2.350704372E-1,-7.259526849E-2
6.314432084E-1,1.354347318E-1,-8.815714717E-2,-6.288698316E-2
6.414552084E-1,1.587831080E-1,5.144210532E-2,-5.803802237E-2
6.514662083E-1,1.739908159E-1,1.453318447E-1,-6.213316321E-2
6.614782084E-1,1.820963025E-1,1.904383600E-1,-7.578527927E-2
6.714892084E-1,1.664385051E-1,1.614567786E-1,-1.042081267E-1
6.815012083E-1,1.247110441E-1,4.843034595E-2,-1.375151575E-1
6.915122084E-1,8.344589919E-2,-8.013961464E-2,-1.511702538E-1
7.015242084E-1,7.289350033E-2,-1.690495312E-1,-1.323133111E-1
7.115352083E-1,1.128627583E-1,-1.957352012E-1,-8.999009430E-2
7.215462084E-1,1.901201308E-1,-1.871813834E-1,-4.452972114E-2
7.315582084E-1,2.710309625E-1,-1.900906116E-1,-1.019731630E-2
7.415692083E-1,3.224482536E-1,-2.387963235E-1,1.190404175E-3
7.515812084E-1,3.370096087E-1,-3.241426349E-1,-1.269425265E-2
7.615922083E-1,3.269389272E-1,-3.925987780E-1,-3.531352058E-2
7.716042083E-1,2.955479920E-1,-4.265900552E-1,-7.650010288E-2
