"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.073179167E-2,-3.628247833E1,5.780155182E0,-4.071038818E1
2.074379171E-2,-3.631827545E1,5.822368622E0,-4.071630859E1
3.075479169E-2,-3.631569672E1,5.901126862E0,-4.071722412E1
4.076679167E-2,-3.634390259E1,6.064002991E0,-4.038903809E1
5.077779171E-2,-3.648305511E1,6.147388458E0,-4.036566162E1
6.078979169E-2,-3.633137512E1,6.377487183E0,-4.047509766E1
7.080079167E-2,-3.641714859E1,6.388504028E0,-4.027606201E1
8.081279171E-2,-3.646810913E1,6.394741058E0,-4.111157227E1
9.082379169E-2,-3.621220016E1,6.493274689E0,-4.108282471E1
1.008357917E-1,-3.623886490E1,6.471694946E0,-4.061419678E1
1.108467917E-1,-3.609726715E1,6.544277191E0,-4.103656006E1
1.208587917E-1,-3.610173416E1,6.629344940E0,-4.049835205E1
1.308697917E-1,-3.601986694E1,6.676364899E0,-4.020416260E1
1.408817917E-1,-3.601859283E1,6.793655396E0,-4.095324707E1
1.508927917E-1,-3.590013123E1,6.882362366E0,-4.039349365E1
1.609037917E-1,-3.603520966E1,6.922431946E0,-4.112304688E1
1.709157917E-1,-3.590345383E1,6.936237335E0,-4.101348877E1
1.809267917E-1,-3.590345383E1,6.936237335E0,-4.101348877E1
1.909387917E-1,-3.588075638E1,7.017333984E0,-4.076092529E1
2.009497917E-1,-3.578379059E1,7.044944763E0,-4.121038818E1
2.109617917E-1,-3.570692062E1,7.006366730E0,-4.108801270E1
2.209727917E-1,-3.572569275E1,7.127567291E0,-4.152056885E1
2.309847917E-1,-3.562335968E1,7.378189087E0,-4.152099609E1
2.409957917E-1,-3.565805817E1,7.396015167E0,-4.106500244E1
2.510077917E-1,-3.551368332E1,7.525867462E0,-4.147747803E1
2.610187917E-1,-3.557161331E1,7.546382904E0,-4.130114746E1
2.710307917E-1,-3.540438461E1,7.570945740E0,-4.122149658E1
2.810417917E-1,-3.542706680E1,7.746726990E0,-4.149975586E1
2.910537917E-1,-3.541194153E1,7.905754089E0,-4.097088623E1
3.010647917E-1,-3.541400146E1,8.089603424E0,-4.154083252E1
3.110767917E-1,-3.532625580E1,8.199260712E0,-4.125830078E1
3.210877917E-1,-3.526356506E1,8.410068512E0,-4.087219238E1
3.310997917E-1,-3.519101334E1,8.499465942E0,-4.142181396E1
3.411107917E-1,-3.512078476E1,8.650146484E0,-4.105535889E1
3.511227917E-1,-3.516505814E1,8.947288513E0,-4.162463379E1
3.611337917E-1,-3.516242981E1,9.157531738E0,-4.166265869E1
3.711447917E-1,-3.505940247E1,9.243862152E0,-4.111163330E1
3.811572084E-1,-3.518041229E1,9.602310181E0,-4.121405029E1
3.911682084E-1,-3.520846176E1,9.806221008E0,-4.102093506E1
4.011802084E-1,-3.510255814E1,9.834201813E0,-4.120727539E1
4.111912083E-1,-3.498932648E1,1.008469772E1,-4.158001709E1
4.212032083E-1,-3.486981201E1,1.025816345E1,-4.092883301E1
4.312142084E-1,-3.482096481E1,1.035334778E1,-4.142309570E1
4.412262083E-1,-3.481934357E1,1.044614029E1,-4.118084717E1
4.512372084E-1,-3.480952454E1,1.053912735E1,-4.123046875E1
4.612492084E-1,-3.485142136E1,1.060437775E1,-4.183801270E1
4.712602083E-1,-3.491622162E1,1.064701843E1,-4.132843018E1
4.812722084E-1,-3.486729431E1,1.069659424E1,-4.201464844E1
4.912832084E-1,-3.498107147E1,1.081543350E1,-4.217687988E1
5.012942083E-1,-3.486579514E1,1.106472778E1,-4.150738525E1
5.113062084E-1,-3.488322067E1,1.126662827E1,-4.210473633E1
5.213172084E-1,-3.463416290E1,1.152581787E1,-4.162408447E1
5.313292083E-1,-3.462371063E1,1.164297485E1,-4.152850342E1
5.413402084E-1,-3.444444275E1,1.179600525E1,-4.219622803E1
5.513522084E-1,-3.449342346E1,1.195860672E1,-4.109783936E1
5.613632083E-1,-3.447078705E1,1.217968369E1,-4.162683105E1
5.713752084E-1,-3.446310806E1,1.217866898E1,-4.145568848E1
5.813862084E-1,-3.443455124E1,1.231956863E1,-4.100555420E1
5.913982083E-1,-3.455646515E1,1.254700470E1,-4.107122803E1
6.014092084E-1,-3.463832092E1,1.261239243E1,-4.039685059E1
6.114212084E-1,-3.463832092E1,1.261239243E1,-4.039685059E1
6.214322083E-1,-3.457898331E1,1.260729599E1,-4.088006592E1
6.314432084E-1,-3.458651352E1,1.250494766E1,-4.096697998E1
6.414552084E-1,-3.469716263E1,1.248565292E1,-4.044360352E1
6.514662083E-1,-3.462645721E1,1.246467209E1,-4.097698975E1
6.614782084E-1,-3.450250244E1,1.226374054E1,-4.095837402E1
