"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.568983334E-2,8.353794366E-2,2.894289233E-2,4.652347788E-2
2.569783333E-2,1.001638249E-1,4.465049133E-2,3.133457527E-2
3.570683334E-2,1.398864686E-1,2.144956216E-2,1.504987665E-2
4.571483334E-2,1.892854273E-1,-1.969319209E-2,6.674949080E-3
5.572383334E-2,2.191346735E-1,-4.058143124E-2,-3.803206980E-2
6.573183334E-2,2.109093219E-1,-5.747782439E-2,-6.232251972E-2
7.574083334E-2,2.025488615E-1,-6.126829982E-2,-6.598836184E-2
8.574883334E-2,1.641351283E-1,-1.360099167E-1,-4.449096322E-2
9.575783333E-2,1.076912954E-1,-2.084598839E-1,-3.042854834E-3
1.057658333E-1,1.067676321E-1,-2.651612759E-1,1.526746899E-2
1.157748333E-1,1.653217524E-1,-3.305882215E-1,1.778575405E-2
1.257828333E-1,2.439595908E-1,-3.602302670E-1,1.111923158E-2
1.357908333E-1,3.069513738E-1,-3.651970625E-1,6.215834292E-4
1.457998333E-1,3.346534967E-1,-3.457886279E-1,1.083917636E-2
1.558078333E-1,3.221710026E-1,-2.979553342E-1,3.078465536E-2
1.658168333E-1,2.730481327E-1,-2.347626239E-1,4.107441753E-2
1.758248333E-1,2.076091915E-1,-1.651675701E-1,3.363514319E-2
1.858338333E-1,1.269195527E-1,-8.304141462E-2,1.596617326E-2
1.958418333E-1,4.238390923E-2,1.133834757E-2,6.871744525E-3
2.058508333E-1,-3.883988410E-2,9.971618652E-2,5.658600014E-3
2.158588333E-1,-1.107489616E-1,1.782799661E-1,1.042752247E-2
2.258678333E-1,-1.585983932E-1,2.221262455E-1,2.527655847E-2
2.358758333E-1,-1.870931536E-1,2.242639661E-1,3.081460111E-2
2.458848333E-1,-1.918576062E-1,2.043806762E-1,3.100592643E-2
2.558928333E-1,-1.614317894E-1,1.594193280E-1,3.593943268E-2
2.659018333E-1,-1.056255624E-1,1.112427190E-1,3.744564205E-2
2.759098333E-1,-4.640991241E-2,7.309160382E-2,3.528289124E-2
2.859188333E-1,-5.414620973E-3,3.953170404E-2,4.221929610E-2
2.959268333E-1,-9.349178290E-4,1.884613186E-2,5.394120142E-2
3.059358333E-1,-3.142467514E-2,3.761714324E-2,7.459598035E-2
3.159438333E-1,-7.612796873E-2,6.566902250E-2,9.882675111E-2
3.259528333E-1,-1.175248921E-1,9.143745899E-2,1.081116721E-1
3.359608333E-1,-1.602308154E-1,7.639992237E-2,1.085188687E-1
3.459698333E-1,-2.006803304E-1,3.811710328E-2,1.019921973E-1
3.559778333E-1,-2.365749478E-1,-3.037620150E-2,9.492523223E-2
3.659868333E-1,-2.592502236E-1,-1.100617722E-1,8.145587146E-2
3.759948333E-1,-2.608851194E-1,-1.688129753E-1,7.480701804E-2
3.860028333E-1,-2.419392318E-1,-1.900595576E-1,7.417482138E-2
3.960118333E-1,-1.908337027E-1,-1.493616700E-1,8.412652463E-2
4.060198333E-1,-1.101173088E-1,-4.387881979E-2,1.136318669E-1
4.160288333E-1,-9.163266979E-3,1.092156544E-1,1.608150899E-1
4.260368333E-1,7.252617180E-2,2.599751055E-1,2.009322792E-1
4.360458333E-1,1.075105220E-1,3.830344379E-1,2.281260788E-1
4.460538333E-1,9.167528152E-2,4.585439861E-1,2.323141098E-1
4.560628333E-1,4.902981967E-2,4.698184729E-1,2.303422987E-1
4.660708333E-1,-1.472570002E-2,4.160367250E-1,2.149057090E-1
4.760798333E-1,-7.359993458E-2,3.188739419E-1,1.917878836E-1
4.860878333E-1,-1.108158454E-1,1.921653003E-1,1.669494957E-1
4.960968333E-1,-1.189411506E-1,4.533325136E-2,1.513420492E-1
5.061048333E-1,-1.073618904E-1,-1.023297310E-1,1.352942437E-1
5.161138333E-1,-1.099158674E-1,-2.313383073E-1,1.194825321E-1
5.261218333E-1,-1.135804802E-1,-3.204728067E-1,1.084517464E-1
5.361308333E-1,-1.066325530E-1,-3.676994145E-1,1.037632525E-1
5.461388333E-1,-8.763841540E-2,-3.702797890E-1,8.358175308E-2
5.561478333E-1,-6.185661629E-2,-3.263379037E-1,4.848847538E-2
5.661558333E-1,-2.891328000E-2,-2.417051941E-1,8.701103739E-3
5.761648333E-1,5.903025158E-3,-1.542477906E-1,-4.060146213E-2
5.861728333E-1,2.504884265E-2,-7.015957683E-2,-7.534847409E-2
5.961808333E-1,-4.535875923E-4,1.478753891E-2,-1.035454944E-1
6.061898333E-1,-7.569811493E-2,1.051039547E-1,-1.329888254E-1
6.161978333E-1,-1.745165735E-1,1.892356128E-1,-1.643358320E-1
6.262068333E-1,-2.701454759E-1,2.572413981E-1,-1.818375438E-1
6.362148333E-1,-3.377724588E-1,2.891119719E-1,-1.859087199E-1
6.462238333E-1,-3.676621914E-1,2.771969140E-1,-1.675058305E-1
6.562318333E-1,-3.671436608E-1,2.342078835E-1,-1.471915096E-1
6.662408333E-1,-3.353946805E-1,1.933550835E-1,-1.303106695E-1
6.762488333E-1,-2.821008265E-1,1.427076310E-1,-1.151950955E-1
6.862578333E-1,-2.312438786E-1,8.891674131E-2,-1.006301343E-1
6.962658333E-1,-1.777718663E-1,4.865906760E-2,-9.040573239E-2
7.062748333E-1,-1.102427915E-1,3.389439732E-2,-7.622549683E-2
7.162828333E-1,-4.778607190E-2,6.883019116E-3,-5.595964193E-2
7.262918333E-1,4.823865369E-3,-3.829929233E-2,-3.630666062E-2
7.362998333E-1,6.040776521E-2,-1.043057442E-1,-1.583866961E-2
7.463088333E-1,1.171637848E-1,-1.822110564E-1,1.241937163E-3
7.563168333E-1,1.737104058E-1,-2.516098320E-1,1.412604377E-2
7.663248333E-1,2.401838601E-1,-2.930212021E-1,1.975032501E-2
7.763338333E-1,3.176195323E-1,-2.777016461E-1,1.463838760E-2
7.863418333E-1,3.968283236E-1,-1.815203279E-1,5.197925493E-3
7.963508333E-1,4.478667378E-1,-1.619208604E-2,-1.047051698E-2
8.063588333E-1,4.376012385E-1,1.662996411E-1,-2.489256859E-2
8.163678333E-1,3.376589417E-1,3.318055272E-1,-3.347221017E-2
8.263758333E-1,1.635434628E-1,4.001220167E-1,-4.586181790E-2
8.363848333E-1,-3.612356633E-2,3.828655183E-1,-7.636406273E-2
8.463928333E-1,-2.463939637E-1,3.050242364E-1,-1.365790367E-1
8.564018333E-1,-4.337718487E-1,1.560590118E-1,-2.214379907E-1
8.664098333E-1,-5.419309735E-1,-2.380857244E-2,-3.280599117E-1
8.764188333E-1,-5.530802608E-1,-1.773765683E-1,-4.172718227E-1
8.864268333E-1,-4.656001329E-1,-2.813072801E-1,-4.677920043E-1
8.964358333E-1,-3.262848556E-1,-2.965051234E-1,-4.556189477E-1
9.064438333E-1,-1.913839579E-1,-2.387536317E-1,-3.930799961E-1
9.164528333E-1,-6.124912575E-2,-9.616184980E-2,-2.927643061E-1
9.264608333E-1,7.128394395E-2,9.091974795E-2,-1.854477972E-1
9.364688333E-1,1.857194453E-1,2.549326420E-1,-1.112907529E-1
9.464778333E-1,2.778517604E-1,3.435001373E-1,-7.841650397E-2
9.564858333E-1,3.278419375E-1,3.711075485E-1,-8.857113123E-2
9.664948333E-1,3.288534582E-1,3.344805837E-1,-1.187792048E-1
9.765028333E-1,2.993104756E-1,2.904915512E-1,-1.563678533E-1
9.865118333E-1,2.579612136E-1,2.458812445E-1,-1.929490715E-1
9.965198333E-1,2.249976993E-1,2.591805458E-1,-2.116971910E-1
1.006528833E0,1.743163764E-1,2.567719519E-1,-2.129426599E-1
1.016537458E0,1.029351428E-1,2.045391053E-1,-2.070397586E-1
1.026546458E0,3.574667126E-2,1.073781475E-1,-2.019650787E-1
1.036554458E0,-3.202522348E-4,-1.230110973E-2,-1.945742667E-1
1.046563458E0,1.027554041E-3,-1.676977426E-1,-2.020445913E-1
1.056571458E0,4.597825184E-2,-3.228910863E-1,-2.387062013E-1
1.066579458E0,1.152023375E-1,-4.473001659E-1,-2.726531625E-1
1.076588458E0,1.843529195E-1,-5.319431424E-1,-3.017601967E-1
1.086596458E0,2.421836704E-1,-5.519529581E-1,-3.069556355E-1
1.096605458E0,2.704986632E-1,-5.204962492E-1,-2.864751220E-1
1.106613458E0,2.560999691E-1,-5.123850703E-1,-2.650466263E-1
1.116622458E0,2.411125004E-1,-4.693451822E-1,-2.596499920E-1
1.126630458E0,2.542555630E-1,-3.468661904E-1,-2.391735762E-1
1.136639458E0,2.596029043E-1,-2.485262901E-1,-2.187508643E-1
1.146647458E0,2.646180391E-1,-1.754028201E-1,-1.999624819E-1
