"Time (s)","X (hPa)"
-5.637539583E-1,1.005002899E3
4.421620417E-1,1.005003662E3
1.448078042E0,1.005004349E3
2.453987042E0,1.005006790E3
3.459886042E0,1.005006943E3
3.810759042E0,1.005006943E3
4.883655042E0,1.005006180E3
5.956577042E0,1.005006104E3
7.029530042E0,1.005005493E3
8.102450042E0,1.005003815E3
9.175381042E0,1.005001907E3
1.024830404E1,1.005000305E3
1.132127604E1,1.004998322E3
1.239426104E1,1.004996643E3
1.346725004E1,1.004996262E3
1.454024704E1,1.004996262E3
1.561323204E1,1.004996490E3
1.668619104E1,1.004996872E3
1.775914504E1,1.004997101E3
1.883210204E1,1.004997101E3
1.990500204E1,1.004997101E3
2.097790604E1,1.004997101E3
2.205083104E1,1.004997940E3
2.312376604E1,1.004999237E3
2.419670104E1,1.005001297E3
2.526965504E1,1.005002975E3
2.634261204E1,1.005004272E3
2.741555304E1,1.005004425E3
2.848848104E1,1.005004425E3
2.956138804E1,1.005003662E3
3.063430704E1,1.005001526E3
3.170720904E1,1.004999237E3
3.278010804E1,1.004997101E3
3.385299604E1,1.004995193E3
3.492588504E1,1.004993668E3
3.599880104E1,1.004993439E3
3.707168604E1,1.004993057E3
3.814460204E1,1.004993057E3
3.921751004E1,1.004993057E3
4.029040604E1,1.004992676E3
4.136337104E1,1.004992676E3
4.243632404E1,1.004992676E3
4.350924804E1,1.004993286E3
4.458214404E1,1.004994202E3
4.565501904E1,1.004996414E3
4.672790804E1,1.004998322E3
4.780075904E1,1.005000839E3
4.887366804E1,1.005001678E3
4.994656504E1,1.005002747E3
5.101946104E1,1.005003357E3
5.209232904E1,1.005003357E3
5.316522304E1,1.005003967E3
5.423812304E1,1.005004654E3
5.531101404E1,1.005004807E3
5.638392004E1,1.005004807E3
5.745682304E1,1.005003662E3
5.852966104E1,1.005001297E3
5.960258204E1,1.004998550E3
6.067549504E1,1.004995422E3
6.174839904E1,1.004992676E3
6.282128104E1,1.004991150E3
6.389416704E1,1.004991150E3
6.496708104E1,1.004991226E3
6.604006004E1,1.004991226E3
6.711299604E1,1.004991226E3
6.818591204E1,1.004990768E3
6.925880804E1,1.004990616E3
7.033167704E1,1.004990616E3
7.140456604E1,1.004991913E3
7.247747404E1,1.004993057E3
7.355038304E1,1.004993668E3
7.462326304E1,1.004995346E3
7.569609404E1,1.004996414E3
7.676897704E1,1.004996719E3
7.784186004E1,1.004997101E3
7.891475704E1,1.004998703E3
7.998765204E1,1.005000305E3
8.106056104E1,1.005001144E3
8.213344404E1,1.005001526E3
8.320636004E1,1.005001755E3
8.427923204E1,1.005001526E3
8.535210204E1,1.005001297E3
8.642498004E1,1.005001144E3
8.749789804E1,1.005001144E3
8.857079804E1,1.005001907E3
8.964365304E1,1.005001907E3
9.071653504E1,1.005001450E3
9.178945404E1,1.005001450E3
9.286235404E1,1.005000458E3
9.393523704E1,1.004999847E3
9.500815304E1,1.004999237E3
9.608107504E1,1.004997330E3
9.715396704E1,1.004996719E3
9.822683304E1,1.004994736E3
9.929968204E1,1.004992676E3
1.003725680E2,1.004990616E3
1.014454180E2,1.004989090E3
1.025182190E2,1.004986954E3
1.035910710E2,1.004986115E3
1.046639520E2,1.004985962E3
1.057368550E2,1.004986115E3
1.068096960E2,1.004986115E3
1.078825520E2,1.004986115E3
1.089554370E2,1.004986343E3
1.100283350E2,1.004986572E3
1.111012390E2,1.004986572E3
1.121741250E2,1.004986496E3
1.132469890E2,1.004986496E3
1.143198810E2,1.004986954E3
1.153927340E2,1.004987030E3
1.164656120E2,1.004987335E3
1.175384990E2,1.004987335E3
1.186113730E2,1.004987030E3
1.196842780E2,1.004985123E3
1.207571870E2,1.004983368E3
1.218300410E2,1.004981461E3
1.229029060E2,1.004980087E3
1.239757890E2,1.004979019E3
1.250486710E2,1.004978333E3
1.261215840E2,1.004978104E3
1.271944280E2,1.004977951E3
1.282672880E2,1.004977570E3
1.293401710E2,1.004977264E3
1.304130250E2,1.004977112E3
1.314859130E2,1.004977036E3
1.325588320E2,1.004977036E3
1.336317010E2,1.004977722E3
1.347046130E2,1.004978561E3
1.357775050E2,1.004979248E3
1.368504060E2,1.004979782E3
1.379232790E2,1.004979858E3
1.389961260E2,1.004979858E3
1.400689840E2,1.004979172E3
1.411418710E2,1.004979172E3
1.422147370E2,1.004978943E3
1.432875780E2,1.004978943E3
1.443604340E2,1.004978561E3
1.454332980E2,1.004978561E3
1.465061480E2,1.004978104E3
1.475790370E2,1.004977341E3
1.486519590E2,1.004977112E3
1.497248680E2,1.004975967E3
1.507977930E2,1.004974365E3
1.518707000E2,1.004972229E3
1.529435760E2,1.004971466E3
1.540164460E2,1.004970169E3
1.550893080E2,1.004969482E3
1.561621810E2,1.004969330E3
1.572350690E2,1.004969025E3
1.583079480E2,1.004968491E3
1.593808320E2,1.004967880E3
1.604537380E2,1.004967346E3
1.615266190E2,1.004966965E3
1.625995000E2,1.004966965E3
1.636724140E2,1.004966965E3
1.647452660E2,1.004967575E3
1.658180910E2,1.004967651E3
1.668909400E2,1.004967651E3
1.679637730E2,1.004966965E3
1.690366300E2,1.004966125E3
1.701095180E2,1.004964447E3
1.711824060E2,1.004963760E3
1.722553120E2,1.004962921E3
1.733282370E2,1.004962616E3
1.744011360E2,1.004961929E3
1.754740390E2,1.004961472E3
1.765469400E2,1.004961243E3
1.776198090E2,1.004960480E3
1.786927030E2,1.004960403E3
1.797656190E2,1.004960251E3
1.808384940E2,1.004960251E3
1.819113970E2,1.004960480E3
1.829842660E2,1.004961472E3
1.840572100E2,1.004961548E3
1.851301440E2,1.004962311E3
1.862030620E2,1.004962311E3
