"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.076291665E-3,1.360432928E-1,3.360538458E-1,-7.520162523E-2
8.930708340E-3,1.335938211E-1,3.297398030E-1,-2.728895545E-2
1.893870834E-2,1.631786127E-1,4.062870919E-1,-1.359536111E-1
2.894670833E-2,2.114146883E-1,5.204597516E-1,-2.583791041E-1
3.895470833E-2,2.022305215E-1,4.797386454E-1,-2.364830357E-1
4.896170834E-2,5.599849194E-2,9.705804225E-2,2.842670667E-1
5.896970833E-2,-7.619740605E-2,7.251283793E-2,3.244859701E-1
6.897770833E-2,5.866039576E-2,1.824131930E-1,2.629978198E-1
7.898570833E-2,1.791287754E-1,3.437119076E-1,2.888191241E-1
8.899270833E-2,1.794506647E-1,3.510060898E-1,3.705257767E-1
9.900070833E-2,8.052853919E-2,4.241866980E-1,3.448225862E-1
1.090087083E-1,3.075579702E-2,4.291555523E-1,1.744165957E-1
1.190157083E-1,-1.864057175E-2,4.072259354E-1,-3.550604761E-2
1.290237083E-1,-5.697050018E-2,3.818054212E-1,-1.523375094E-1
1.390317083E-1,1.035823289E-2,4.206307139E-1,-3.046709257E-1
1.490397083E-1,1.204496183E-1,4.790739267E-1,-4.600577581E-1
1.590467083E-1,1.552270755E-1,4.703207910E-1,-4.388791430E-1
1.690547083E-1,1.394993079E-1,4.551300902E-1,-3.840807921E-1
1.790627083E-1,8.161803992E-2,3.775961203E-1,-4.347352213E-1
1.890707083E-1,-1.392869809E-1,3.360541747E-1,-5.447494143E-1
1.990777083E-1,-2.794199808E-1,1.525027481E-1,-3.157560772E-1
2.090857083E-1,-2.132688952E-1,2.394102249E-2,3.844544291E-3
2.190937083E-1,-8.195499485E-2,1.029258693E-1,3.074068379E-1
2.291017083E-1,2.471835134E-1,2.407597623E-1,5.063560116E-1
2.391087083E-1,2.390219881E-1,2.777349411E-1,5.713665247E-1
2.491167083E-1,9.804627651E-2,2.534445658E-1,2.757511818E-1
2.591247083E-1,4.662159999E-2,2.459455848E-1,-6.218689263E-2
2.691327083E-1,2.134811674E-1,3.970767039E-1,-1.856298012E-1
2.791397083E-1,4.410646860E-1,5.490040312E-1,-1.315407175E-1
2.891477083E-1,5.841789436E-1,6.571432780E-1,-1.037874931E-1
2.991557083E-1,6.267025271E-1,6.514254320E-1,-1.778477418E-1
3.091637083E-1,5.725476623E-1,6.372612830E-1,-3.322247601E-1
3.191707083E-1,4.785461789E-1,6.150754850E-1,-4.494544172E-1
3.291787083E-1,3.741238974E-1,5.319990855E-1,-2.932770413E-1
3.391867083E-1,3.392321729E-1,5.101127381E-1,-8.755620718E-2
3.491947083E-1,3.350276960E-1,5.182727102E-1,6.851416469E-2
3.592017083E-1,2.517439579E-1,5.087993072E-1,1.382866502E-1
3.692097083E-1,2.275053121E-1,5.576125213E-1,2.352334857E-2
3.792177083E-1,1.982033979E-1,5.902000043E-1,-1.267536020E-1
3.892257083E-1,9.247037167E-2,5.534767491E-1,-1.818905067E-1
3.992327083E-1,2.988534304E-2,5.067531472E-1,-2.222707933E-1
4.092407083E-1,-3.568715141E-2,4.501334617E-1,-1.715239781E-1
