"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.076291665E-3,-1.024599522E-1,1.265291870E-1,4.226307943E-2
8.930708340E-3,-1.070682853E-1,1.633455157E-1,3.794848919E-2
1.893870834E-2,-1.201444045E-1,1.679080427E-1,2.417835221E-2
2.894670833E-2,-1.273186952E-1,1.262913644E-1,-1.614776626E-2
3.895470833E-2,-1.235345677E-1,1.236810461E-1,-5.976257101E-2
4.896170834E-2,-8.695392311E-2,9.669230133E-2,-6.941865385E-2
5.896970833E-2,-5.511503294E-2,6.320906430E-2,-6.947257370E-2
6.897770833E-2,-3.736639395E-2,3.528662398E-2,-7.339248061E-2
7.898570833E-2,-2.256814577E-2,3.706431389E-2,-7.469604909E-2
8.899270833E-2,-3.295116825E-3,4.417735338E-2,-6.382954866E-2
9.900070833E-2,1.981368847E-2,4.519984126E-2,-4.942926764E-2
1.090087083E-1,2.613789774E-2,5.341036618E-2,-3.824585676E-2
1.190157083E-1,2.075283043E-2,4.391697794E-2,-3.600450978E-2
1.290237083E-1,1.846730523E-2,2.982033230E-2,-2.905765548E-2
1.390317083E-1,6.215567235E-3,1.137562282E-2,-2.875345200E-2
1.490397083E-1,-1.451580971E-2,-6.754112430E-3,-3.912513331E-2
1.590467083E-1,-3.528304398E-2,-1.182896085E-2,-5.106526986E-2
1.690547083E-1,-5.858783051E-2,-8.871787228E-3,-5.311483890E-2
1.790627083E-1,-8.804353327E-2,-8.695347235E-3,-3.777128085E-2
1.890707083E-1,-1.224928498E-1,-3.128348291E-2,-8.903679438E-3
1.990777083E-1,-1.226636395E-1,-1.482089236E-2,4.245819524E-2
2.090857083E-1,-9.822141379E-2,3.349855309E-3,7.698527724E-2
2.190937083E-1,-3.807014972E-2,2.648807876E-2,8.485471457E-2
2.291017083E-1,3.392894194E-2,5.321849138E-2,6.261199713E-2
2.391087083E-1,9.624020010E-2,7.447314262E-2,6.133134291E-2
2.491167083E-1,1.209162548E-1,6.274697185E-2,7.717607915E-2
2.591247083E-1,1.286052614E-1,2.716584504E-2,1.027798802E-1
2.691327083E-1,1.269535720E-1,-1.921496913E-2,1.104236841E-1
2.791397083E-1,1.317533851E-1,-3.682846576E-2,9.914985299E-2
2.891477083E-1,1.222480312E-1,-2.503732406E-2,7.860223204E-2
2.991557083E-1,9.659308195E-2,-2.536796033E-3,5.946460739E-2
3.091637083E-1,5.740040168E-2,7.076949347E-3,4.300786927E-2
3.191707083E-1,2.179456688E-2,-1.306344755E-3,3.620177507E-2
3.291787083E-1,1.250732411E-2,-8.276636712E-3,4.229641706E-2
3.391867083E-1,2.186923102E-2,-1.368704531E-2,5.028737709E-2
3.491947083E-1,4.073319957E-2,-9.339700453E-3,5.280379578E-2
3.592017083E-1,5.737666413E-2,2.675421536E-3,5.761339143E-2
3.692097083E-1,5.359071493E-2,3.503131913E-3,5.086227879E-2
3.792177083E-1,3.838139772E-2,2.124262508E-3,3.969284147E-2
3.892257083E-1,1.732964069E-2,1.268056221E-3,3.649118915E-2
3.992327083E-1,4.353087861E-3,-1.070243958E-2,3.328042850E-2
4.092407083E-1,4.650296643E-3,-2.164350450E-2,3.466527164E-2
4.192487083E-1,1.087393425E-2,-3.865331411E-2,5.072960258E-2
4.292567083E-1,2.641054988E-2,-6.450514495E-2,5.439757556E-2
4.392637083E-1,4.353810474E-2,-7.841203362E-2,4.407431558E-2
4.492717083E-1,5.785845220E-2,-7.751587778E-2,4.545409977E-2
4.592797083E-1,6.219649687E-2,-5.456323177E-2,4.633204266E-2
4.692877083E-1,5.573327467E-2,-5.675584078E-3,5.079630017E-2
4.792947083E-1,4.635716602E-2,6.038764492E-2,6.966385245E-2
4.893027083E-1,3.686326370E-2,1.125134304E-1,9.296092391E-2
4.993107083E-1,3.077830933E-2,1.273248047E-1,1.152899563E-1
5.093187083E-1,3.116074018E-2,9.876294434E-2,1.253508478E-1
5.193257083E-1,2.510463633E-2,3.295662999E-2,1.055249646E-1
5.293337083E-1,5.197507329E-3,-2.971740253E-2,6.488166004E-2
5.393417083E-1,-3.722660989E-2,-6.436140090E-2,2.409820631E-2
5.493487083E-1,-8.655714244E-2,-5.904573202E-2,-5.478060804E-3
5.593567083E-1,-1.328325719E-1,-2.395405620E-2,-1.114618499E-2
5.693647083E-1,-1.675354242E-1,3.058801591E-2,5.115608685E-3
5.793727083E-1,-1.777615696E-1,8.645574003E-2,3.379964456E-2
5.893797083E-1,-1.601916254E-1,1.425278038E-1,6.295567006E-2
5.993877083E-1,-1.217260361E-1,1.757784188E-1,8.993169665E-2
6.093957083E-1,-7.613883913E-2,1.769430190E-1,8.792367578E-2
6.194037083E-1,-3.208365291E-2,1.694285274E-1,8.271203935E-2
6.294107083E-1,-3.041349351E-3,1.569076627E-1,7.532629371E-2
6.394187083E-1,-5.251070019E-3,1.458032876E-1,7.863300294E-2
6.494267083E-1,-3.296605498E-2,1.425174773E-1,9.405083954E-2
6.594347083E-1,-6.846887618E-2,1.445448101E-1,1.140288785E-1
6.694417083E-1,-1.065006778E-1,1.469088942E-1,1.268269569E-1
6.794497083E-1,-1.442646682E-1,1.482260376E-1,1.338186711E-1
6.894577083E-1,-1.886827350E-1,1.389443874E-1,1.252611428E-1
6.994657083E-1,-2.369602174E-1,9.469569474E-2,9.593833238E-2
7.094727083E-1,-2.798783779E-1,4.253049567E-2,5.832544714E-2
7.194807083E-1,-3.159053028E-1,-5.612069741E-3,1.994963735E-2
7.294887083E-1,-3.390862644E-1,-4.716803133E-2,-9.334748611E-3
7.394967083E-1,-3.479435742E-1,-6.945596635E-2,-2.496016957E-2
7.495037083E-1,-3.415716887E-1,-6.101747230E-2,-2.529386431E-2
7.595117083E-1,-3.205343187E-1,-3.415250778E-2,-1.050203480E-2
7.695197083E-1,-2.933458388E-1,-4.173569381E-3,6.243921816E-3
7.795267083E-1,-2.557632029E-1,1.934754290E-2,2.676471323E-2
7.895347083E-1,-2.149614394E-1,1.781569235E-2,4.492800310E-2
7.995427083E-1,-1.734870225E-1,-5.916199647E-3,5.510440096E-2
8.095507083E-1,-1.414001882E-1,-3.074218892E-2,6.932061911E-2
8.195577083E-1,-1.293064356E-1,-6.952806562E-2,8.559011668E-2
8.295657917E-1,-1.313834339E-1,-1.132707521E-1,9.790430963E-2
8.395737917E-1,-1.334127486E-1,-1.403228045E-1,1.206804812E-1
8.495817917E-1,-1.228682250E-1,-1.134256870E-1,1.410912126E-1
8.595887917E-1,-8.716482669E-2,-4.743468016E-2,1.788881272E-1
8.695967917E-1,-3.161634132E-2,2.457373217E-2,2.148184329E-1
8.796047917E-1,1.172171906E-2,5.572053045E-2,2.310980707E-1
8.896127917E-1,3.850992396E-2,6.391800940E-2,2.390811592E-1
8.996197917E-1,5.076098070E-2,5.576999858E-2,2.297595441E-1
9.096277917E-1,5.228297785E-2,2.704381198E-2,1.999457181E-1
9.196357917E-1,6.254867464E-2,1.426430047E-2,1.548444331E-1
9.296437917E-1,7.848609239E-2,-6.471071392E-3,1.039327830E-1
9.396507917E-1,1.092928126E-1,-5.693901330E-3,6.792095304E-2
9.496587917E-1,1.505997777E-1,6.418687291E-3,6.439865381E-2
9.596667917E-1,1.866661906E-1,8.831787854E-3,8.293949813E-2
9.696747917E-1,2.095382214E-1,7.776376791E-3,8.483513445E-2
9.796817917E-1,2.301133573E-1,2.575756051E-3,8.993014693E-2
9.896897917E-1,2.198181003E-1,-4.618192837E-2,5.930193141E-2
9.996977917E-1,1.945817918E-1,-1.011919230E-1,3.710958874E-3
1.009704792E0,1.439724118E-1,-1.807077825E-1,-6.346541643E-2
1.019712792E0,8.090745658E-2,-2.231322229E-1,-1.162357777E-1
1.029720792E0,-6.011193153E-3,-2.523300350E-1,-1.793963760E-1
1.039728792E0,-7.523714751E-2,-2.581028938E-1,-2.149111032E-1
1.049735792E0,-1.511087418E-1,-2.726618648E-1,-2.413922399E-1
1.059743792E0,-2.362830639E-1,-2.649232745E-1,-2.524658442E-1
1.069751792E0,-3.261389136E-1,-2.487072796E-1,-2.597253621E-1
1.079759792E0,-4.127295017E-1,-2.193087786E-1,-2.827551067E-1
1.089766792E0,-4.853062332E-1,-1.781389713E-1,-3.389467299E-1
1.099774792E0,-5.302239060E-1,-1.256590635E-1,-4.100055695E-1
1.109782792E0,-5.500817299E-1,-7.704571635E-2,-4.801854491E-1
1.119790792E0,-5.529819727E-1,-1.453179121E-2,-5.340790749E-1
1.129797792E0,-5.206032395E-1,7.228459418E-2,-5.441823006E-1
1.139805792E0,-4.512934387E-1,1.642815620E-1,-5.051694512E-1
1.149813792E0,-3.443848193E-1,2.543171942E-1,-4.439175427E-1
1.159820792E0,-2.229036242E-1,3.286293447E-1,-3.749751449E-1
1.169828792E0,-9.668949246E-2,3.966976106E-1,-3.125381172E-1
1.179836792E0,3.072487563E-2,4.440999031E-1,-2.588233352E-1
1.189844792E0,1.445696950E-1,4.455142915E-1,-2.167341858E-1
1.199851792E0,2.407404780E-1,4.089660943E-1,-1.767550111E-1
1.209859792E0,3.304067254E-1,3.565577269E-1,-1.075804532E-1
1.219867792E0,3.418190777E-1,2.031627744E-1,-1.253673285E-1
1.229875792E0,3.425335884E-1,9.462378174E-2,-1.170867532E-1
1.239882792E0,3.193167746E-1,-3.294328973E-2,-9.602192789E-2
1.249890792E0,2.781384587E-1,-1.228939444E-1,-1.000286564E-1
1.259898792E0,2.392580658E-1,-1.941764504E-1,-9.861412644E-2
1.269906792E0,2.051283270E-1,-2.453248501E-1,-1.202014461E-1
1.279913792E0,1.640197188E-1,-2.580275536E-1,-1.564684510E-1
1.289921792E0,1.275477409E-1,-2.755173147E-1,-2.000305653E-1
1.299929792E0,9.451963753E-2,-2.873171866E-1,-2.518679500E-1
1.309936792E0,6.150469929E-2,-2.882301211E-1,-2.968450189E-1
1.319944792E0,2.433072031E-2,-2.926235795E-1,-3.336281776E-1
1.329952792E0,-8.926567622E-3,-2.620582283E-1,-3.526716232E-1
1.339960792E0,-4.259352013E-2,-1.822451800E-1,-3.525292575E-1
1.349967792E0,-6.957533211E-2,-8.211351931E-2,-3.331505060E-1
1.359975792E0,-7.968629897E-2,3.211919963E-2,-3.052138090E-1
1.369983792E0,-7.838800550E-2,1.382078081E-1,-2.843852043E-1
1.379991792E0,-5.556533858E-2,2.128594816E-1,-2.630573213E-1
1.389998792E0,-2.369502373E-2,2.405411750E-1,-2.499228716E-1
1.400006792E0,5.308062769E-3,2.373035103E-1,-2.394944280E-1
1.410014792E0,1.483312435E-2,2.063458562E-1,-2.210259438E-1
1.420021792E0,5.553385243E-3,1.433182806E-1,-2.115870863E-1
1.430029792E0,-1.435294375E-2,7.149310410E-2,-2.033792287E-1
1.440037792E0,-3.094629198E-2,1.079427078E-2,-1.924779713E-1
1.450045792E0,-3.655251116E-2,-4.092325270E-2,-1.799517870E-1
1.460052792E0,-3.012327291E-2,-8.193280548E-2,-1.748337001E-1
1.470060792E0,-2.251195721E-2,-1.129708886E-1,-1.814053208E-1
1.480068792E0,-3.638008237E-2,-1.258966178E-1,-1.972765326E-1
1.490076792E0,-6.857716292E-2,-1.170304120E-1,-2.077941597E-1
1.500083792E0,-1.132114083E-1,-8.050075918E-2,-2.212777585E-1
1.510091792E0,-1.653188169E-1,-2.376291156E-2,-2.298851013E-1
1.520099792E0,-2.070717365E-1,3.296042234E-2,-2.277639806E-1
1.530107792E0,-2.330910861E-1,8.205926418E-2,-2.250821739E-1
1.540114792E0,-2.454651743E-1,1.090308800E-1,-2.113467604E-1
1.550122792E0,-2.313437611E-1,1.285374761E-1,-1.841122061E-1
1.560130792E0,-1.931072026E-1,1.461225897E-1,-1.394181699E-1
1.570137792E0,-1.386029422E-1,1.490864307E-1,-1.021751836E-1
1.580145792E0,-8.438678831E-2,1.476917267E-1,-7.422095537E-2
1.590153792E0,-4.612008855E-2,1.309742779E-1,-5.512795225E-2
1.600161792E0,-2.438808233E-2,1.006185040E-1,-3.842554986E-2
1.610168792E0,-8.382217027E-3,5.705637485E-2,-2.229744755E-2
1.620176792E0,1.358916145E-2,2.622615732E-2,-2.036101185E-2
