"Time (s)","X (hPa)"
9.498341354E1,1.005754318E3
9.605612654E1,1.005752869E3
9.712882254E1,1.005751419E3
9.820153854E1,1.005751114E3
9.927423854E1,1.005750885E3
1.003469795E2,1.005750580E3
1.014197225E2,1.005750504E3
1.024924345E2,1.005750504E3
1.035650845E2,1.005750275E3
1.046378155E2,1.005749893E3
1.057105195E2,1.005749512E3
1.067832705E2,1.005749512E3
1.078559765E2,1.005750580E3
1.089287365E2,1.005750961E3
1.100014735E2,1.005751572E3
1.110741805E2,1.005751724E3
1.121469335E2,1.005751724E3
1.132196285E2,1.005750504E3
1.142923765E2,1.005749283E3
1.153651695E2,1.005748062E3
1.164379535E2,1.005747223E3
1.175106975E2,1.005747223E3
1.185834645E2,1.005747147E3
1.196562355E2,1.005746918E3
1.207290325E2,1.005746689E3
1.218018085E2,1.005746155E3
1.228745875E2,1.005745697E3
1.239473135E2,1.005745697E3
1.250201075E2,1.005745850E3
1.260928675E2,1.005746155E3
1.271656405E2,1.005746994E3
1.282383765E2,1.005747986E3
1.293111625E2,1.005749664E3
1.303839525E2,1.005750122E3
1.314567035E2,1.005750961E3
1.325294645E2,1.005751572E3
1.336022105E2,1.005751801E3
1.346749735E2,1.005751801E3
1.357477565E2,1.005751190E3
1.368205285E2,1.005750885E3
1.378932985E2,1.005750580E3
1.389660855E2,1.005750504E3
1.400388525E2,1.005750580E3
1.411116385E2,1.005750885E3
1.421843525E2,1.005750885E3
1.432570855E2,1.005750580E3
1.443298105E2,1.005749283E3
1.454025975E2,1.005748596E3
1.464753835E2,1.005747757E3
1.475481785E2,1.005747147E3
1.486209505E2,1.005746460E3
1.496937365E2,1.005746155E3
1.507665055E2,1.005745239E3
1.518392845E2,1.005744019E3
1.529120435E2,1.005742722E3
1.539848245E2,1.005740509E3
1.550575845E2,1.005739975E3
1.561303785E2,1.005739517E3
1.572031725E2,1.005738297E3
1.582759795E2,1.005736618E3
1.593487575E2,1.005736465E3
1.604215565E2,1.005734482E3
1.614943475E2,1.005732574E3
1.625671305E2,1.005731201E3
1.636398745E2,1.005731201E3
1.647126275E2,1.005731201E3
1.657854205E2,1.005731201E3
1.668582005E2,1.005731354E3
1.679309875E2,1.005731354E3
1.690037885E2,1.005730972E3
1.700765895E2,1.005730972E3
1.711494285E2,1.005731125E3
1.722222535E2,1.005731430E3
1.732950365E2,1.005732422E3
1.743677725E2,1.005733490E3
1.754405475E2,1.005733948E3
1.765133145E2,1.005733948E3
1.775860735E2,1.005733490E3
1.786588155E2,1.005732269E3
1.797316185E2,1.005731125E3
1.808043925E2,1.005729828E3
1.818771275E2,1.005729523E3
1.829499335E2,1.005729218E3
1.840227585E2,1.005728989E3
1.850955775E2,1.005728607E3
1.861683405E2,1.005727768E3
1.872410795E2,1.005727463E3
1.883138115E2,1.005727463E3
1.893865515E2,1.005727768E3
1.904592495E2,1.005728455E3
1.915319465E2,1.005729904E3
1.926046705E2,1.005731201E3
