"Time (s)","X (hPa)"
-5.735823750E-1,1.005292282E3
4.327926250E-1,1.005294342E3
1.439163625E0,1.005296402E3
2.445485625E0,1.005298691E3
3.451810625E0,1.005298691E3
3.802157625E0,1.005298767E3
4.875586625E0,1.005298691E3
5.949010625E0,1.005297928E3
7.022410625E0,1.005296860E3
8.095842625E0,1.005295334E3
9.169271625E0,1.005293045E3
1.024269662E1,1.005290604E3
1.131612662E1,1.005288849E3
1.238958162E1,1.005286331E3
1.346299962E1,1.005285492E3
1.453641662E1,1.005285492E3
1.560987162E1,1.005286331E3
1.668333562E1,1.005288391E3
1.775678162E1,1.005290527E3
1.883024362E1,1.005292587E3
1.990369162E1,1.005294800E3
2.097714062E1,1.005294800E3
2.205055962E1,1.005294495E3
2.312395662E1,1.005292435E3
2.419737662E1,1.005290298E3
2.527079962E1,1.005287552E3
2.634417862E1,1.005285263E3
2.741761262E1,1.005283661E3
2.849101562E1,1.005282822E3
2.956443762E1,1.005282745E3
3.063786562E1,1.005282745E3
3.171128662E1,1.005283966E3
3.278470562E1,1.005285950E3
3.385810362E1,1.005288620E3
3.493156662E1,1.005290527E3
3.600503062E1,1.005292816E3
3.707848862E1,1.005294113E3
3.815195362E1,1.005294342E3
3.922534662E1,1.005294495E3
4.029874162E1,1.005294724E3
4.137211862E1,1.005294724E3
4.244552462E1,1.005294342E3
4.351892462E1,1.005293121E3
4.459230962E1,1.005291977E3
4.566566462E1,1.005290756E3
4.673907762E1,1.005288239E3
4.781253262E1,1.005285492E3
4.888599462E1,1.005282745E3
4.995943762E1,1.005280075E3
5.103287662E1,1.005277939E3
5.210627962E1,1.005276871E3
5.317967962E1,1.005276489E3
5.425309662E1,1.005276413E3
5.532652662E1,1.005276413E3
5.639988562E1,1.005275650E3
5.747321962E1,1.005275192E3
5.854658762E1,1.005275192E3
5.961996662E1,1.005275192E3
6.069329162E1,1.005275803E3
6.176660362E1,1.005277100E3
6.283991862E1,1.005278702E3
6.391324962E1,1.005280609E3
6.498658862E1,1.005281906E3
6.605993862E1,1.005283356E3
6.713328562E1,1.005284271E3
6.820662762E1,1.005284271E3
6.927999262E1,1.005284195E3
7.035339062E1,1.005283661E3
7.142677062E1,1.005282364E3
7.250015362E1,1.005282059E3
7.357353962E1,1.005281525E3
7.464695662E1,1.005280914E3
7.572036762E1,1.005280914E3
7.679377262E1,1.005280609E3
7.786717162E1,1.005279999E3
7.894059162E1,1.005278244E3
8.001399462E1,1.005277710E3
8.108740262E1,1.005275116E3
8.216080062E1,1.005273056E3
8.323419662E1,1.005271759E3
8.430762762E1,1.005268707E3
8.538104862E1,1.005266495E3
8.645452262E1,1.005265045E3
8.752800762E1,1.005263367E3
8.860149563E1,1.005261230E3
8.967495562E1,1.005260391E3
9.074836562E1,1.005260391E3
9.182179462E1,1.005261307E3
9.289520262E1,1.005262604E3
9.396862862E1,1.005262604E3
9.504204562E1,1.005262375E3
9.611546162E1,1.005262146E3
9.718887262E1,1.005259552E3
9.826221962E1,1.005256882E3
9.933551962E1,1.005255127E3
1.004088516E2,1.005254059E3
1.014821876E2,1.005252686E3
1.025555436E2,1.005252380E3
1.036288716E2,1.005252380E3
1.047021966E2,1.005252914E3
1.057755646E2,1.005254517E3
1.068489786E2,1.005256195E3
1.079223836E2,1.005257111E3
1.089957826E2,1.005257721E3
1.100691276E2,1.005257721E3
1.111424776E2,1.005257492E3
1.122158136E2,1.005257492E3
1.132891466E2,1.005258102E3
1.143624936E2,1.005258102E3
1.154358346E2,1.005258102E3
1.165091846E2,1.005257492E3
1.175825286E2,1.005255432E3
1.186558986E2,1.005253906E3
1.197293006E2,1.005252686E3
1.208026976E2,1.005250397E3
1.218760156E2,1.005247803E3
1.229493506E2,1.005247116E3
1.240226616E2,1.005245819E3
1.250960056E2,1.005244293E3
1.261692906E2,1.005244064E3
1.272426286E2,1.005243988E3
1.283159556E2,1.005243607E3
1.293892886E2,1.005242920E3
1.304626336E2,1.005242920E3
1.315359686E2,1.005242920E3
1.326092786E2,1.005243225E3
1.336826066E2,1.005243454E3
1.347559496E2,1.005243454E3
1.358292816E2,1.005243454E3
1.369025986E2,1.005241699E3
1.379759186E2,1.005240021E3
1.390491726E2,1.005238571E3
1.401224556E2,1.005236664E3
1.411957526E2,1.005236053E3
1.422690666E2,1.005236053E3
1.433424046E2,1.005236282E3
1.444157516E2,1.005237732E3
1.454890636E2,1.005239792E3
1.465623906E2,1.005241470E3
1.476357226E2,1.005241852E3
1.487090576E2,1.005242691E3
1.497823756E2,1.005242691E3
