"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.610000001E-3,2.490830911E-1,5.955576984E-1,-5.561930001E-2
1.761800000E-2,3.275198711E-1,8.584317765E-1,-1.410348415E-1
2.762600000E-2,4.143914789E-1,1.009331236E0,6.301953614E-2
3.763400001E-2,4.392538764E-1,1.057580121E0,4.851417285E-1
4.764100000E-2,4.162904353E-1,1.123328918E0,6.265730113E-1
5.764899999E-2,3.312670592E-1,1.096868879E0,4.877712214E-1
6.765700001E-2,1.432436273E-1,1.087014931E0,-8.429989278E-2
7.766500000E-2,-1.332326459E-2,1.072830536E0,-7.623745948E-1
8.767300000E-2,-2.729616397E-2,8.860576046E-1,-1.166621849E0
9.768000001E-2,2.435070400E-1,6.549100070E-1,-9.452398324E-1
1.076880000E-1,2.467168691E-1,7.308198763E-1,-6.599775696E-1
1.176960000E-1,1.437879299E-1,6.269217977E-1,-6.675883055E-1
1.277040000E-1,1.369290363E-1,4.094225516E-1,-5.772996944E-1
1.377120000E-1,5.475453336E-2,3.019866883E-1,-5.362575030E-1
1.477190000E-1,-4.142191323E-2,2.017440331E-1,-5.089311254E-1
1.577270000E-1,-7.015649225E-2,1.583584239E-1,-4.103365445E-1
1.677350000E-1,-2.993296587E-2,1.692207599E-1,-2.444954753E-1
1.777430000E-1,5.124624508E-2,1.181632382E-1,-3.547856569E-2
1.877510000E-1,1.165624168E-1,1.068535720E-1,2.044648522E-1
1.977580000E-1,1.277328827E-1,1.831049552E-1,3.038236642E-1
2.077660000E-1,1.579728366E-1,2.268296298E-1,2.506613642E-1
2.177740000E-1,1.818932842E-1,2.905637871E-1,1.888527864E-1
2.277820000E-1,2.213004479E-1,3.471507647E-1,4.671282113E-2
2.377890000E-1,2.773740765E-1,4.327373739E-1,-3.613579273E-3
2.477970000E-1,2.815768359E-1,4.695143138E-1,1.541969240E-2
2.578050000E-1,2.372691756E-1,4.031689545E-1,1.029092413E-1
2.678130000E-1,1.652887997E-1,3.350985204E-1,2.137829751E-1
2.778210000E-1,8.558428852E-2,3.010081019E-1,3.807946569E-1
2.878280000E-1,7.703913102E-2,3.250524192E-1,5.030277765E-1
2.978360000E-1,6.749042686E-2,3.965335707E-1,4.866298449E-1
3.078440000E-1,3.627521228E-2,4.679152465E-1,2.832794720E-1
3.178520000E-1,-5.392709296E-2,5.673025636E-1,1.157280922E-2
3.278600000E-1,-1.001937121E-1,6.464838038E-1,-9.270585001E-2
3.378670000E-1,-4.283261796E-2,6.750064487E-1,-1.874617338E-3
3.478750000E-1,3.494044370E-2,6.884358951E-1,2.897032231E-1
3.578830000E-1,1.489989320E-4,6.889416061E-1,5.384390992E-1
3.678910000E-1,-8.738016944E-2,6.694588298E-1,5.280322248E-1
3.778990000E-1,-1.817487118E-1,6.447764900E-1,4.013172144E-1
3.879060000E-1,-2.929081734E-1,6.153318854E-1,2.999317575E-1
3.979140000E-1,-3.277683046E-1,5.724417546E-1,3.657450932E-1
4.079220000E-1,-2.504633263E-1,5.143300058E-1,6.594179910E-1
4.179300000E-1,-1.330468232E-1,5.349170288E-1,8.810046601E-1
4.279380000E-1,3.476142297E-3,5.769697653E-1,8.904929370E-1
4.379450000E-1,1.927312628E-2,6.275532970E-1,5.578881079E-1
4.479530000E-1,-9.368386991E-2,7.811147748E-1,-1.279990590E-1
4.579610000E-1,-1.914771630E-1,9.671334158E-1,-8.436894840E-1
4.679690000E-1,-3.437272200E-1,1.140407539E0,-1.529847962E0
4.779760000E-1,-5.267300133E-1,1.327779737E0,-1.955545726E0
4.879840000E-1,-6.550587456E-1,1.433256929E0,-1.997219417E0
4.979920000E-1,-7.726606511E-1,1.480170164E0,-1.680658763E0
5.080000000E-1,-8.852363632E-1,1.451714689E0,-1.261388842E0
5.180080000E-1,-8.881590939E-1,1.394521903E0,-8.326686519E-1
5.280150000E-1,-8.603867930E-1,1.393260951E0,-5.046702594E-1
5.380230000E-1,-7.709671513E-1,1.463458529E0,-3.692908448E-1
5.480310000E-1,-5.296500763E-1,1.580939470E0,-3.619829947E-1
5.580390000E-1,-2.771056163E-1,1.667400055E0,-3.958757955E-1
5.680470000E-1,-5.036304600E-2,1.787806797E0,-3.621075404E-1
5.780540000E-1,1.526515049E-1,1.866823146E0,-2.482347697E-1
