"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.610000001E-3,-3.761610413E1,5.727966309E0,-3.942871094E1
1.761800000E-2,-3.749154663E1,5.725982666E0,-3.909686279E1
2.762600000E-2,-3.745632935E1,5.765899658E0,-3.910699463E1
3.763400001E-2,-3.745632935E1,5.765899658E0,-3.910699463E1
4.764100000E-2,-3.725663757E1,5.837646484E0,-3.976367188E1
5.764899999E-2,-3.716271973E1,5.889099121E0,-3.936096191E1
6.765700001E-2,-3.689103699E1,6.038955688E0,-4.021142578E1
7.766500000E-2,-3.674339294E1,6.125503540E0,-4.027209473E1
8.767300000E-2,-3.667028809E1,6.324890137E0,-4.004711914E1
9.768000001E-2,-3.648254395E1,6.537109375E0,-4.054681396E1
1.076880000E-1,-3.624494934E1,6.503738403E0,-4.044140625E1
1.176960000E-1,-3.597872925E1,6.717544556E0,-4.101165771E1
1.277040000E-1,-3.597319031E1,6.792221069E0,-4.143334961E1
1.377120000E-1,-3.567803955E1,6.878646851E0,-4.076397705E1
1.477190000E-1,-3.543952942E1,7.007003784E0,-4.128063965E1
1.577270000E-1,-3.564036560E1,7.052825928E0,-4.089196777E1
1.677350000E-1,-3.567919922E1,6.941925049E0,-4.073120117E1
1.777430000E-1,-3.571667480E1,6.968750000E0,-4.125195312E1
1.877510000E-1,-3.567802429E1,6.996185303E0,-4.095410156E1
1.977580000E-1,-3.570715332E1,7.046234131E0,-4.112158203E1
2.077660000E-1,-3.590467834E1,7.052536011E0,-4.093676758E1
2.177740000E-1,-3.596339417E1,7.095443726E0,-4.051055908E1
2.277820000E-1,-3.589605713E1,7.061706543E0,-4.093218994E1
2.377890000E-1,-3.610971069E1,7.116317749E0,-4.060913086E1
2.477970000E-1,-3.615173340E1,7.218185425E0,-4.095849609E1
2.578050000E-1,-3.612870789E1,7.367355347E0,-4.115924072E1
2.678130000E-1,-3.616021729E1,7.306961060E0,-4.070550537E1
2.778210000E-1,-3.606150818E1,7.490509033E0,-4.094641113E1
2.878280000E-1,-3.605680847E1,7.512100220E0,-4.068005371E1
2.978360000E-1,-3.622395325E1,7.565643311E0,-4.068322754E1
