"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.605999995E-3,7.005432129E-1,7.583230591E-1,9.744436340E0
1.261400001E-2,7.665559387E-1,9.978250122E-1,9.661508789E0
2.262200000E-2,8.403524780E-1,1.157093811E0,9.816586304E0
3.263000000E-2,8.358618164E-1,1.194815369E0,1.023646317E1
4.263700001E-2,7.810757446E-1,1.250499573E0,1.042162811E1
5.264500000E-2,6.698570251E-1,1.222058716E0,1.033076706E1
6.265300000E-2,4.378395081E-1,1.186432800E0,9.809101868E0
7.266100000E-2,2.110610962E-1,1.152603149E0,9.124275970E0
8.266900000E-2,1.128652954E-1,9.611512756E-1,8.666378174E0
9.267600000E-2,2.941383362E-1,6.608757019E-1,8.803642731E0
1.026840000E-1,2.989283752E-1,6.801855469E-1,9.144184570E0
1.126920000E-1,1.291813660E-1,5.911207581E-1,9.136700134E0
1.227000000E-1,9.999206543E-2,3.345542908E-1,9.225764923E0
1.327080000E-1,-2.544708252E-3,1.954934692E-1,9.268575897E0
1.427150000E-1,-1.128652954E-1,7.963439941E-2,9.290729828E0
1.527230000E-1,-1.637594604E-1,2.933898926E-2,9.384584656E0
1.627310000E-1,-1.230441284E-1,3.098556519E-2,9.542206879E0
1.727390000E-1,-3.158432007E-2,-1.152603149E-2,9.737999725E0
1.827470000E-1,4.954696655E-2,-2.065704346E-2,9.984686737E0
1.927540000E-1,7.274871826E-2,6.047424316E-2,1.011267059E1
2.027620000E-1,1.216969299E-1,1.109193420E-1,1.007060806E1
2.127700000E-1,1.541793823E-1,1.770817566E-1,1.001836670E1
2.227780000E-1,2.029779053E-1,2.451901245E-1,9.873767395E0
2.327860000E-1,2.628533936E-1,3.314108276E-1,9.798623657E0
2.427930000E-1,2.954855347E-1,3.811074829E-1,9.820478210E0
2.528010000E-1,2.637515259E-1,3.122506714E-1,9.896969147E0
2.628090000E-1,2.155517578E-1,2.327659607E-1,9.998607788E0
2.728170000E-1,1.348695374E-1,1.851649475E-1,1.016925293E1
2.828250000E-1,1.145118713E-1,1.965412903E-1,1.030921188E1
