"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.274166716E-4,3.379971313E-1,-4.311035156E-2,9.840686188E0
9.880583326E-3,2.698887634E-1,-1.420545959E-1,9.812844086E0
1.988758333E-2,3.362008667E-1,-2.993774414E-4,9.576934662E0
2.989558333E-2,3.728746033E-1,2.778222656E-1,9.353599091E0
3.990358333E-2,4.532574463E-1,5.321434021E-1,9.423803101E0
4.991058333E-2,5.337899780E-1,7.536827087E-1,9.576485596E0
5.991858333E-2,3.501219177E-1,8.120613098E-1,9.761800232E0
6.992658332E-2,8.113128662E-2,6.719526672E-1,9.854756927E0
7.993358333E-2,-1.363664246E-1,6.596781921E-1,9.551786957E0
8.994158333E-2,-2.269281006E-1,5.572911072E-1,9.732012177E0
9.994958332E-2,-2.426454163E-1,4.637356567E-1,1.005025040E1
1.099575833E-1,-2.088157654E-1,6.020480347E-1,1.027553192E1
1.199645833E-1,-6.721023560E-2,6.881190491E-1,1.042941193E1
1.299725833E-1,5.269042969E-2,6.352789307E-1,1.062011536E1
1.399805833E-1,8.113128662E-2,5.499563599E-1,1.100002533E1
1.499875833E-1,2.255809021E-1,6.521937561E-1,1.101020416E1
1.599955833E-1,2.393522644E-1,6.933581543E-1,1.078866486E1
1.700035833E-1,8.277786255E-2,5.888754272E-1,1.042836411E1
1.800105833E-1,-7.738906860E-2,5.119354248E-1,1.007914032E1
1.900185833E-1,-1.552272034E-1,4.351451111E-1,9.808203735E0
2.000265833E-1,-1.300794983E-1,5.138813782E-1,9.665700073E0
2.100345833E-1,7.559280396E-2,6.559359741E-1,9.676627350E0
2.200415833E-1,1.499880981E-1,7.146139526E-1,9.698481903E0
2.300495833E-1,1.910028076E-1,7.232958984E-1,9.590556335E0
2.400575833E-1,1.422042847E-1,7.165599060E-1,9.493408356E0
2.500645833E-1,7.634124756E-3,6.855743408E-1,9.332492981E0
2.600725833E-1,-7.304809570E-2,6.765930176E-1,9.012308807E0
