"Time (s)","X (hPa)"
-5.677956667E-1,1.005162659E3
4.381093333E-1,1.005162964E3
1.444023333E0,1.005163345E3
2.449929333E0,1.005164795E3
3.455806333E0,1.005165176E3
3.806753333E0,1.005165176E3
4.879756333E0,1.005164032E3
5.952735333E0,1.005163803E3
7.025714333E0,1.005162964E3
8.098692333E0,1.005161667E3
9.171713333E0,1.005160294E3
1.024473233E1,1.005158997E3
1.131778033E1,1.005157928E3
1.239083133E1,1.005156631E3
1.346383833E1,1.005156631E3
1.453681533E1,1.005157089E3
1.560977333E1,1.005158157E3
1.668269033E1,1.005159607E3
1.775557633E1,1.005161514E3
1.882852833E1,1.005163574E3
1.990146633E1,1.005165710E3
2.097445133E1,1.005166702E3
2.204741433E1,1.005166779E3
2.312044333E1,1.005166779E3
2.419347433E1,1.005164719E3
2.526649733E1,1.005162506E3
2.633949433E1,1.005160446E3
2.741246033E1,1.005158615E3
2.848542233E1,1.005157700E3
2.955835433E1,1.005157700E3
3.063130833E1,1.005158081E3
3.170425233E1,1.005159378E3
3.277720633E1,1.005161438E3
3.385009033E1,1.005163193E3
3.492301233E1,1.005165482E3
3.599591933E1,1.005167694E3
3.706880233E1,1.005167999E3
3.814168933E1,1.005168228E3
3.921456133E1,1.005168610E3
4.028748933E1,1.005168839E3
4.136037533E1,1.005169067E3
4.243328533E1,1.005169678E3
4.350623333E1,1.005169678E3
4.457922333E1,1.005169525E3
4.565215833E1,1.005168686E3
4.672507733E1,1.005166931E3
4.779802333E1,1.005164642E3
4.887098733E1,1.005162506E3
4.994394933E1,1.005161057E3
5.101691233E1,1.005160294E3
5.208985333E1,1.005159760E3
5.316283633E1,1.005159607E3
5.423583633E1,1.005159454E3
5.530882533E1,1.005159454E3
5.638184333E1,1.005159454E3
5.745487633E1,1.005159988E3
5.852792533E1,1.005160675E3
5.960095633E1,1.005161667E3
6.067397633E1,1.005163574E3
6.174697033E1,1.005165482E3
6.281996533E1,1.005167007E3
6.389297333E1,1.005168610E3
6.496593733E1,1.005170517E3
6.603890933E1,1.005171356E3
6.711190733E1,1.005172424E3
6.818496733E1,1.005173035E3
6.925798433E1,1.005173111E3
7.033097433E1,1.005173111E3
7.140399133E1,1.005172882E3
7.247700833E1,1.005172882E3
7.354996533E1,1.005172882E3
7.462294633E1,1.005173340E3
7.569591633E1,1.005173492E3
7.676889733E1,1.005173874E3
7.784186833E1,1.005173874E3
7.891484933E1,1.005173874E3
7.998782633E1,1.005173874E3
8.106078433E1,1.005173721E3
8.213381233E1,1.005173721E3
8.320685233E1,1.005173264E3
8.427983633E1,1.005172653E3
8.535283633E1,1.005170746E3
8.642576733E1,1.005170517E3
8.749873933E1,1.005169907E3
8.857167933E1,1.005168610E3
8.964466633E1,1.005168457E3
9.071763633E1,1.005168457E3
9.179059833E1,1.005169067E3
9.286355333E1,1.005169296E3
9.393653133E1,1.005169449E3
9.500950233E1,1.005169678E3
9.608242833E1,1.005170288E3
9.715536833E1,1.005171967E3
9.822833933E1,1.005173111E3
9.930133733E1,1.005173111E3
1.003742903E2,1.005173721E3
1.014473103E2,1.005173721E3
1.025203023E2,1.005171356E3
1.035932813E2,1.005169907E3
1.046662673E2,1.005169525E3
1.057392083E2,1.005169220E3
1.068121433E2,1.005169220E3
1.078850143E2,1.005169525E3
1.089579543E2,1.005170746E3
1.100309393E2,1.005172653E3
1.111039153E2,1.005174789E3
1.121768583E2,1.005176849E3
1.132497803E2,1.005177917E3
1.143227233E2,1.005178528E3
1.153956833E2,1.005178986E3
1.164686613E2,1.005179138E3
1.175416373E2,1.005180054E3
1.186145743E2,1.005180817E3
1.196875913E2,1.005181885E3
1.207605393E2,1.005182114E3
1.218335033E2,1.005182114E3
1.229064563E2,1.005181274E3
1.239794093E2,1.005181122E3
1.250523803E2,1.005181122E3
1.261253503E2,1.005179596E3
1.271983323E2,1.005178986E3
1.282713353E2,1.005178528E3
1.293443613E2,1.005177231E3
1.304173533E2,1.005176010E3
1.314902783E2,1.005175781E3
1.325632693E2,1.005175552E3
1.336362603E2,1.005175552E3
1.347092463E2,1.005175629E3
1.357822243E2,1.005176239E3
1.368552153E2,1.005176697E3
1.379282583E2,1.005177917E3
1.390012913E2,1.005179138E3
1.400742573E2,1.005179749E3
1.411472023E2,1.005179825E3
1.422201073E2,1.005179825E3
1.432930613E2,1.005178986E3
1.443660093E2,1.005177765E3
1.454389873E2,1.005177765E3
1.465119493E2,1.005177765E3
1.475849123E2,1.005177917E3
1.486578483E2,1.005178299E3
1.497307743E2,1.005179749E3
1.508037423E2,1.005181656E3
1.518767053E2,1.005182800E3
1.529496703E2,1.005183640E3
1.540226053E2,1.005184708E3
