"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
8.037924767E-3,4.290014485E1,1.304215737E2,5.148127551E1,NaN,NaN,3.778163271E1,3.000000000E1
3.633296490E-2,4.290008490E1,1.304217340E2,5.331896205E1,NaN,NaN,1.337141353E3,3.024305083E1
4.344189167E-1,4.290016558E1,1.304215547E2,5.146569193E1,NaN,NaN,3.798466939E1,3.000000000E1
6.724944949E0,4.290012273E1,1.304215690E2,5.148634782E1,NaN,NaN,3.780171870E1,3.000000000E1
1.262841797E1,4.290002978E1,1.304215713E2,5.215618012E1,NaN,NaN,2.905884479E1,3.000000000E1
1.872992599E1,4.290017794E1,1.304216192E2,5.178921922E1,NaN,NaN,2.765366352E1,3.000000000E1
2.472873402E1,4.289996199E1,1.304216855E2,5.195573574E1,NaN,NaN,3.778170302E1,3.000000000E1
3.072659194E1,4.290004953E1,1.304215632E2,5.192173061E1,NaN,NaN,2.719053688E1,3.000000000E1
3.672994292E1,4.290012013E1,1.304215495E2,5.234557979E1,NaN,NaN,2.493755893E1,3.000000000E1
4.290009594E1,4.290015426E1,1.304216823E2,5.198345168E1,NaN,NaN,3.187621358E1,3.000000000E1
4.890440392E1,4.290012932E1,1.304216319E2,5.222187507E1,NaN,NaN,3.186968940E1,3.000000000E1
5.576963091E1,4.290015584E1,1.304216638E2,5.187843085E1,NaN,NaN,3.139493065E1,3.000000000E1
6.188356197E1,4.290011185E1,1.304217395E2,5.195576308E1,NaN,NaN,3.778941234E1,3.000000000E1
6.772287095E1,4.289997487E1,1.304218191E2,5.209488079E1,NaN,NaN,3.777115827E1,3.000000000E1
7.372129297E1,4.290001474E1,1.304217318E2,5.190397799E1,NaN,NaN,3.778287375E1,3.000000000E1
7.972121596E1,4.290009080E1,1.304217418E2,5.192080584E1,NaN,NaN,3.778272759E1,3.000000000E1
8.572534800E1,4.290012709E1,1.304217187E2,5.186569763E1,NaN,NaN,3.778337327E1,3.000000000E1
9.172599196E1,4.290027140E1,1.304217230E2,5.163008024E1,NaN,NaN,3.679921716E1,3.000000000E1
9.772705698E1,4.290018355E1,1.304217434E2,5.160324895E1,NaN,NaN,3.679937389E1,3.000000000E1
1.037249759E2,4.290023032E1,1.304217537E2,5.162035506E1,NaN,NaN,3.679906672E1,3.000000000E1
1.097250650E2,4.290020803E1,1.304217578E2,5.164116067E1,NaN,NaN,3.679937896E1,3.000000000E1
1.157261360E2,4.290023994E1,1.304217703E2,5.174194858E1,NaN,NaN,3.679934397E1,3.000000000E1
1.217253129E2,4.290029423E1,1.304217565E2,5.186297318E1,NaN,NaN,3.679927997E1,3.000000000E1
1.277299360E2,4.290023990E1,1.304217618E2,5.174605962E1,NaN,NaN,3.679962106E1,3.000000000E1
1.337299960E2,4.290026049E1,1.304217440E2,5.188432817E1,NaN,NaN,3.679930283E1,3.000000000E1
1.397249529E2,4.290022202E1,1.304217697E2,5.175928073E1,NaN,NaN,3.679922384E1,3.000000000E1
1.457272249E2,4.290032845E1,1.304217116E2,5.180524574E1,NaN,NaN,3.679936945E1,3.000000000E1
1.517105019E2,4.290022783E1,1.304217476E2,5.167044643E1,NaN,NaN,3.679829426E1,3.000000000E1
1.577423869E2,4.290024137E1,1.304217867E2,5.166515302E1,NaN,NaN,3.680135712E1,3.000000000E1
1.637346660E2,4.290022033E1,1.304217285E2,5.171336423E1,NaN,NaN,3.679845291E1,3.000000000E1
1.697295669E2,4.290026810E1,1.304217638E2,5.170598312E1,NaN,NaN,3.679947796E1,3.000000000E1
1.757338190E2,4.290020934E1,1.304217399E2,5.170109943E1,NaN,NaN,3.778289913E1,3.000000000E1
1.817249839E2,4.290014156E1,1.304217352E2,5.178217030E1,NaN,NaN,3.778170427E1,3.000000000E1
1.877253940E2,4.290001075E1,1.304216682E2,5.192286018E1,NaN,NaN,3.778280029E1,3.000000000E1
1.937282150E2,4.290005786E1,1.304217080E2,5.196388761E1,NaN,NaN,3.778309887E1,3.000000000E1
1.996674290E2,4.290014336E1,1.304216751E2,5.214088641E1,NaN,NaN,3.237058505E1,3.000000000E1
2.057294860E2,4.290011258E1,1.304215882E2,5.195465917E1,NaN,NaN,2.614789635E1,3.000000000E1
2.090015889E2,4.290011280E1,1.304215877E2,5.195280713E1,NaN,NaN,2.962690010E1,3.000017034E1
2.090041909E2,4.290011280E1,1.304215877E2,5.195280713E1,NaN,NaN,2.962690414E1,3.000017034E1
2.117181489E2,4.290013373E1,1.304214923E2,5.166165076E1,NaN,NaN,2.204518520E1,3.000000000E1
2.177231779E2,4.290014579E1,1.304214295E2,5.146390728E1,NaN,NaN,1.950767212E1,3.000000000E1
2.237326939E2,4.290017753E1,1.304214146E2,5.150903733E1,NaN,NaN,1.821355288E1,3.000000000E1
2.297337120E2,4.290018539E1,1.304214430E2,5.143857613E1,NaN,NaN,1.652141719E1,3.000000000E1
