"Time (s)","X (hPa)"
-5.539955417E-1,1.004422760E3
4.516584583E-1,1.004424438E3
1.457352458E0,1.004426117E3
2.463046458E0,1.004427490E3
3.468700458E0,1.004427490E3
3.819926458E0,1.004426956E3
4.892643458E0,1.004426498E3
5.965331458E0,1.004426346E3
7.038019458E0,1.004425354E3
8.110693458E0,1.004424438E3
9.183375458E0,1.004422836E3
1.025604746E1,1.004421539E3
1.132870246E1,1.004419632E3
1.240135846E1,1.004418793E3
1.347401946E1,1.004418411E3
1.454664746E1,1.004418182E3
1.561927846E1,1.004418182E3
1.669193546E1,1.004418182E3
1.776460246E1,1.004417953E3
1.883729646E1,1.004417801E3
1.990996346E1,1.004417953E3
2.098263446E1,1.004418564E3
2.205528846E1,1.004419403E3
2.312797346E1,1.004419785E3
2.420067546E1,1.004420624E3
2.527334746E1,1.004420624E3
2.634600346E1,1.004419785E3
2.741865846E1,1.004419174E3
2.849134746E1,1.004418793E3
2.956404146E1,1.004418182E3
3.063675946E1,1.004418182E3
3.170951646E1,1.004418182E3
3.278221046E1,1.004418182E3
3.385491246E1,1.004418106E3
3.492765846E1,1.004418106E3
3.600038146E1,1.004416504E3
3.707302346E1,1.004415436E3
3.814567246E1,1.004414597E3
3.921838246E1,1.004413376E3
4.029108346E1,1.004412689E3
4.136378446E1,1.004412003E3
4.243645446E1,1.004412003E3
4.350910446E1,1.004412003E3
4.458178846E1,1.004412003E3
4.565446946E1,1.004412079E3
4.672716746E1,1.004412842E3
4.779988646E1,1.004412918E3
4.887258046E1,1.004413300E3
4.994530646E1,1.004413300E3
5.101802546E1,1.004413300E3
5.209072546E1,1.004413528E3
5.316341946E1,1.004413986E3
5.423611346E1,1.004413986E3
5.530881946E1,1.004413986E3
5.638149846E1,1.004414368E3
5.745418546E1,1.004414520E3
5.852689646E1,1.004415207E3
5.959961046E1,1.004416122E3
6.067231946E1,1.004416962E3
6.174501046E1,1.004417267E3
6.281767246E1,1.004417267E3
6.389037746E1,1.004415894E3
6.496309346E1,1.004414978E3
6.603575246E1,1.004413528E3
6.710841446E1,1.004412537E3
6.818107546E1,1.004412384E3
6.925375746E1,1.004412384E3
7.032644746E1,1.004412689E3
7.139911346E1,1.004412842E3
7.247179446E1,1.004413071E3
7.354449446E1,1.004413147E3
7.461715146E1,1.004413376E3
7.568984046E1,1.004413528E3
7.676249546E1,1.004413757E3
7.783513146E1,1.004413910E3
7.890772646E1,1.004414978E3
7.998030046E1,1.004415436E3
8.105289946E1,1.004415588E3
8.212550346E1,1.004415894E3
8.319809146E1,1.004415894E3
8.427069546E1,1.004415741E3
8.534332646E1,1.004415741E3
8.641597846E1,1.004416046E3
8.748861946E1,1.004416046E3
8.856125046E1,1.004416046E3
8.963386846E1,1.004416046E3
9.070646746E1,1.004416046E3
9.177909846E1,1.004415436E3
9.285176246E1,1.004414520E3
9.392440246E1,1.004413910E3
9.499703646E1,1.004412842E3
9.606967946E1,1.004412842E3
9.714232246E1,1.004412842E3
9.821497046E1,1.004413071E3
9.928762546E1,1.004413300E3
1.003602725E2,1.004413376E3
1.014329125E2,1.004413376E3
1.025055545E2,1.004413376E3
1.035782065E2,1.004413376E3
1.046508515E2,1.004413376E3
1.057235255E2,1.004413528E3
1.067962055E2,1.004414825E3
1.078688705E2,1.004416046E3
1.089415145E2,1.004416504E3
1.100141635E2,1.004418182E3
1.110868215E2,1.004419403E3
1.121594905E2,1.004419403E3
1.132321165E2,1.004419479E3
1.143047185E2,1.004419479E3
1.153773285E2,1.004419479E3
1.164499335E2,1.004419479E3
1.175225445E2,1.004418640E3
1.185951215E2,1.004418640E3
1.196677195E2,1.004417343E3
1.207403395E2,1.004415741E3
1.218129765E2,1.004414520E3
1.228856025E2,1.004413071E3
1.239582575E2,1.004412079E3
1.250309005E2,1.004412079E3
1.261035365E2,1.004412079E3
1.271761735E2,1.004412308E3
1.282487795E2,1.004412918E3
1.293214455E2,1.004413986E3
1.303941315E2,1.004414520E3
1.314667765E2,1.004415588E3
1.325394345E2,1.004415741E3
1.336120805E2,1.004416275E3
1.346847395E2,1.004416733E3
1.357573855E2,1.004416733E3
1.368299885E2,1.004416656E3
1.379025865E2,1.004415207E3
1.389752285E2,1.004413986E3
1.400478435E2,1.004413376E3
1.411204385E2,1.004412537E3
1.421930235E2,1.004412537E3
1.432656465E2,1.004413376E3
1.443382685E2,1.004413376E3
1.454108495E2,1.004413071E3
1.464834305E2,1.004412689E3
1.475560485E2,1.004412079E3
1.486287105E2,1.004412079E3
1.497013735E2,1.004412308E3
1.507740325E2,1.004413300E3
1.518467075E2,1.004413300E3
1.529193905E2,1.004412689E3
1.539920175E2,1.004411011E3
1.550646465E2,1.004408951E3
1.561373115E2,1.004406586E3
1.572099675E2,1.004405136E3
1.582826455E2,1.004404907E3
1.593552915E2,1.004404907E3
1.604279605E2,1.004405289E3
1.615006375E2,1.004405975E3
1.625733385E2,1.004406128E3
1.636459915E2,1.004406128E3
1.647186495E2,1.004405975E3
1.657913595E2,1.004405289E3
1.668640405E2,1.004405289E3
1.679367235E2,1.004405975E3
1.690094385E2,1.004406967E3
1.700821975E2,1.004408035E3
1.711549545E2,1.004409485E3
1.722276975E2,1.004410629E3
1.733004165E2,1.004410782E3
