"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.610000001E-3,-8.980861306E-2,1.143658012E-1,2.207005396E-2
1.761800000E-2,-1.355946511E-1,1.752423346E-1,4.780595656E-3
2.762600000E-2,-1.452552676E-1,2.500169873E-1,-2.130000666E-2
3.763400001E-2,-1.252462715E-1,3.148456812E-1,-4.726130143E-2
4.764100000E-2,-1.195926517E-1,4.061894417E-1,-6.247806922E-2
5.764899999E-2,-1.637238115E-1,4.936580062E-1,-6.346930563E-2
6.765700001E-2,-2.568987608E-1,5.640924573E-1,-5.923407525E-2
7.766500000E-2,-3.634747267E-1,6.102454662E-1,-5.623130500E-2
8.767300000E-2,-4.245117307E-1,6.452593803E-1,-7.677306980E-2
9.768000001E-2,-4.020536244E-1,6.179912686E-1,-1.051754653E-1
1.076880000E-1,-3.369513154E-1,5.181381702E-1,-1.276461482E-1
1.176960000E-1,-2.603573799E-1,4.039307535E-1,-1.350532919E-1
1.277040000E-1,-1.929335892E-1,2.893048525E-1,-1.327563077E-1
1.377120000E-1,-1.381023228E-1,1.747218072E-1,-1.115183905E-1
1.477190000E-1,-8.945408463E-2,6.098725274E-2,-7.460325211E-2
1.577270000E-1,-4.626614973E-2,-2.650877275E-2,-3.938660398E-2
1.677350000E-1,-7.692391984E-3,-8.653083444E-2,-3.232593648E-3
1.777430000E-1,3.316058964E-2,-1.191789210E-1,2.726970613E-2
1.877510000E-1,7.533068210E-2,-1.293071806E-1,5.428960547E-2
1.977580000E-1,9.966570139E-2,-1.316858530E-1,7.148532569E-2
2.077660000E-1,1.022902429E-1,-1.268482208E-1,7.968573272E-2
2.177740000E-1,8.209827542E-2,-1.269145906E-1,7.710611820E-2
2.277820000E-1,4.620818049E-2,-1.321181357E-1,5.999663845E-2
2.377890000E-1,6.202474702E-3,-1.312243938E-1,3.928908333E-2
2.477970000E-1,-3.464881703E-2,-1.193680018E-1,2.441692725E-2
2.578050000E-1,-6.946121901E-2,-9.741269797E-2,2.499579079E-2
2.678130000E-1,-8.282682300E-2,-7.501311600E-2,4.485312104E-2
2.778210000E-1,-7.083290070E-2,-5.031615868E-2,6.972461939E-2
2.878280000E-1,-5.694931000E-2,-1.214054320E-2,8.671426028E-2
2.978360000E-1,-5.849615857E-2,1.818853244E-2,1.012084037E-1
3.078440000E-1,-8.009412885E-2,1.960347034E-2,1.082439423E-1
3.178520000E-1,-1.142513603E-1,-1.251545269E-2,1.138558313E-1
3.278600000E-1,-1.411682069E-1,-6.364494562E-2,1.095556244E-1
3.378670000E-1,-1.407480836E-1,-1.063286290E-1,9.616515040E-2
3.478750000E-1,-1.114815474E-1,-1.141077280E-1,8.818738163E-2
3.578830000E-1,-8.484548330E-2,-1.032037437E-1,8.579675108E-2
3.678910000E-1,-7.420589030E-2,-8.413098007E-2,9.433963895E-2
3.778990000E-1,-7.934569567E-2,-8.333915472E-2,1.134292856E-1
3.879060000E-1,-8.974933624E-2,-8.333170414E-2,1.439507157E-1
3.979140000E-1,-6.872035563E-2,-6.358297914E-2,1.732100248E-1
4.079220000E-1,-6.919046398E-3,-1.817048714E-2,2.023407370E-1
4.179300000E-1,8.081577718E-2,5.553863570E-2,2.186335176E-1
4.279380000E-1,1.746679842E-1,1.559733599E-1,2.313487828E-1
4.379450000E-1,2.385520488E-1,2.369301915E-1,2.475663424E-1
4.479530000E-1,2.548609674E-1,2.842993140E-1,2.512223125E-1
