"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.534750017E-3,2.391342364E-1,6.029043959E-1,-1.779681945E-1
1.954174999E-2,2.728833601E-1,7.791859245E-1,-1.746118927E-1
2.954970833E-2,2.658384154E-1,8.873866037E-1,-5.344062746E-2
3.955670833E-2,1.897707262E-1,8.351227283E-1,-2.670721596E-1
4.956370834E-2,4.915902938E-1,8.383784580E-1,-2.355357867E-1
5.957070834E-2,8.476917569E-1,7.435795241E-1,2.998744547E-1
6.957770835E-2,5.888255066E-1,5.391721939E-1,5.451546264E-1
7.958470835E-2,3.412242828E-1,3.288474814E-1,6.083823234E-1
8.959170835E-2,1.878974427E-1,5.119489008E-2,6.583771867E-1
9.959870833E-2,6.588352977E-2,8.531832243E-3,4.389025319E-1
1.096057083E-1,1.190498863E-1,1.253418101E-1,1.871149939E-1
1.196127083E-1,2.105670065E-1,1.895954924E-1,-1.629209697E-2
1.296197083E-1,2.154438219E-1,2.643301444E-1,-2.346405780E-1
1.396267083E-1,2.085700727E-1,3.249430762E-1,-4.543134534E-1
1.496347083E-1,2.029598703E-1,4.163465686E-1,-5.754777020E-1
1.596417083E-1,2.924375091E-1,6.167872573E-1,-6.554658580E-1
1.696487083E-1,3.820613831E-1,8.276998343E-1,-7.096923512E-1
1.796557083E-1,4.585638310E-1,9.333713003E-1,-7.097449762E-1
1.896627083E-1,5.330061588E-1,1.073199496E0,-7.050379676E-1
1.996697084E-1,5.201126097E-1,1.104049113E0,-5.761015999E-1
2.096767083E-1,4.728054557E-1,1.054481462E0,-4.958052957E-1
2.196837083E-1,4.330136183E-1,1.063911925E0,-4.256486481E-1
2.296907083E-1,4.315655553E-1,1.103816833E0,-4.130432206E-1
2.396977083E-1,5.110684289E-1,1.165568692E0,-4.694787920E-1
2.497047083E-1,5.482161554E-1,1.137595028E0,-3.153619748E-1
2.597117083E-1,4.898467637E-1,1.059339036E0,-2.148038989E-1
2.697187084E-1,3.690913817E-1,1.007038470E0,-3.455213284E-1
2.797257083E-1,2.532348152E-1,1.000935658E0,-5.792702061E-1
2.897327083E-1,1.406197989E-1,9.952787691E-1,-7.493218553E-1
2.997397083E-1,8.007939080E-2,9.163515904E-1,-8.732021356E-1
3.097467083E-1,-8.093845641E-2,9.019315526E-1,-9.446106720E-1
3.197537083E-1,-1.618122280E-1,8.476099690E-1,-9.735081965E-1
3.297607084E-1,-2.231837630E-1,8.046050135E-1,-9.496591580E-1
