"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.584895834E-2,-2.160677314E-1,2.649793029E-1,-5.382882804E-2
2.585695832E-2,-2.601814866E-1,3.420157731E-1,-1.737165079E-2
3.586395833E-2,-2.502521574E-1,3.876418471E-1,3.424227610E-2
4.587095833E-2,-1.613546014E-1,3.782089949E-1,4.149578139E-2
5.587795834E-2,-2.964717895E-2,3.881354034E-1,6.771359127E-3
6.588495834E-2,9.553160518E-2,3.406194746E-1,-3.127467353E-3
7.589195835E-2,2.015211433E-1,3.027991354E-1,-5.993286613E-4
8.589895832E-2,2.834812105E-1,2.725496888E-1,1.069570612E-2
9.590595833E-2,3.470830917E-1,2.529056668E-1,2.472923324E-2
1.059129583E-1,3.670521080E-1,2.434324920E-1,3.713038564E-2
1.159199583E-1,3.531056643E-1,2.473073900E-1,4.210170731E-2
1.259269583E-1,3.139337003E-1,2.599373758E-1,5.338870361E-2
1.359349583E-1,2.546362877E-1,2.530264854E-1,6.622887403E-2
1.459419583E-1,1.907267720E-1,2.337500602E-1,7.844117284E-2
1.559489583E-1,1.308996677E-1,2.033878863E-1,9.628408402E-2
1.659559583E-1,8.663459867E-2,1.550840288E-1,1.095020697E-1
1.759629583E-1,4.299497604E-2,1.041497290E-1,1.169354916E-1
1.859699583E-1,-7.326516323E-3,3.747270256E-2,1.244983375E-1
1.959769583E-1,-5.876760557E-2,-3.547101468E-2,1.281053126E-1
2.059839583E-1,-9.846015275E-2,-9.609334916E-2,1.303069592E-1
2.159909583E-1,-1.230776161E-1,-1.313378811E-1,1.336984932E-1
2.259979583E-1,-1.378916353E-1,-1.353499591E-1,1.386020780E-1
2.360059583E-1,-1.448342204E-1,-1.123493016E-1,1.559693515E-1
2.460129583E-1,-1.628799140E-1,-5.759791285E-2,1.816190481E-1
2.560199583E-1,-2.123057842E-1,-2.479922213E-2,1.942725182E-1
2.660269583E-1,-2.947739661E-1,-4.651676118E-2,1.670881361E-1
2.760339583E-1,-3.861795068E-1,-7.569861412E-2,1.390951127E-1
2.860409583E-1,-4.732546210E-1,-1.345417053E-1,1.155959889E-1
2.960479583E-1,-5.431439877E-1,-1.971912384E-1,9.240411222E-2
3.060549583E-1,-5.761005878E-1,-2.272852510E-1,9.591237456E-2
3.160619583E-1,-5.636939406E-1,-2.195687443E-1,1.408265829E-1
3.260689583E-1,-4.953226745E-1,-1.401316524E-1,2.067067325E-1
3.360769583E-1,-3.669972122E-1,-1.642436534E-2,2.650033236E-1
3.460839583E-1,-2.039933950E-1,1.212764755E-1,3.092835844E-1
3.560909583E-1,-6.499955803E-2,2.029484361E-1,3.250638843E-1
3.660979583E-1,1.569553837E-2,1.905130446E-1,3.053486645E-1
3.761049583E-1,5.486158282E-2,1.219765842E-1,2.425662577E-1
3.861119583E-1,5.677833036E-2,2.437600493E-2,1.646947116E-1
3.961189583E-1,1.253896393E-2,-8.278187364E-2,8.525396138E-2
4.061259583E-1,-5.333219469E-2,-1.648136228E-1,9.218046442E-3
4.161329583E-1,-1.539685279E-1,-2.141055316E-1,-5.651489645E-2
4.261399583E-1,-2.815486193E-1,-1.977182776E-1,-1.023226753E-1
4.361469583E-1,-4.205051661E-1,-1.491747200E-1,-1.309213042E-1
4.461549583E-1,-5.317594409E-1,-7.165218890E-2,-1.716946065E-1
4.561619583E-1,-6.025510430E-1,5.987750366E-3,-2.171723396E-1
4.661689583E-1,-6.130299568E-1,9.512050450E-2,-2.578435540E-1
4.761759583E-1,-5.869618654E-1,1.624313593E-1,-2.924470901E-1
4.861829583E-1,-5.238952637E-1,2.054534405E-1,-3.064403832E-1
4.961899583E-1,-4.312353432E-1,2.275656611E-1,-2.897154689E-1
5.061969583E-1,-3.108064830E-1,2.390225381E-1,-2.500116527E-1
5.162039583E-1,-1.726997495E-1,2.093059272E-1,-1.888521612E-1
5.262109583E-1,-1.435303502E-2,1.675072014E-1,-1.218907386E-1
5.362179583E-1,1.498121917E-1,1.376536936E-1,-5.247277766E-2
5.462259583E-1,2.858681679E-1,8.272855729E-2,1.589433476E-2
5.562329583E-1,3.711194098E-1,-1.929048821E-2,6.811785698E-2
5.662399583E-1,4.014098942E-1,-1.697853208E-1,8.923118562E-2
5.762469583E-1,3.949157596E-1,-3.505891860E-1,6.842550635E-2
5.862539583E-1,3.705623448E-1,-5.168226361E-1,1.188679715E-3
5.962609583E-1,3.226568699E-1,-6.297025681E-1,-6.497489661E-2
6.062679583E-1,2.431391180E-1,-6.566044092E-1,-1.042498350E-1
6.162749583E-1,1.593118608E-1,-5.870285034E-1,-1.162729412E-1
6.262819583E-1,1.070162877E-1,-4.370201528E-1,-9.499101341E-2
6.362889583E-1,9.907075018E-2,-2.392306328E-1,-4.832603410E-2
6.462959583E-1,1.324895024E-1,-7.238553464E-2,3.271712922E-3
6.563039583E-1,2.098069340E-1,2.769073471E-2,3.549010307E-2
6.663109583E-1,3.061451912E-1,5.194183812E-2,4.484474659E-2
6.763179583E-1,3.882967830E-1,-9.586620145E-4,2.915845998E-2
6.863249583E-1,4.220594168E-1,-7.290215790E-2,-3.852326423E-3
6.963319583E-1,4.031389952E-1,-1.253879964E-1,-3.979807720E-2
7.063389583E-1,3.313629031E-1,-1.505775005E-1,-7.758805901E-2
7.163459583E-1,2.077427059E-1,-1.612583697E-1,-1.211017147E-1
7.263529583E-1,6.187204272E-2,-1.790509522E-1,-1.755979806E-1
7.363599583E-1,-8.349873871E-2,-1.819958836E-1,-2.287096679E-1
7.463669583E-1,-2.067661136E-1,-1.543299407E-1,-2.759293914E-1
7.563739583E-1,-2.920847535E-1,-9.610579163E-2,-3.155369759E-1
7.663809583E-1,-3.268633187E-1,-8.532937616E-3,-3.331111670E-1
7.763889583E-1,-3.088693917E-1,8.821544796E-2,-3.370971084E-1
7.863959583E-1,-2.436727285E-1,1.573864520E-1,-3.330578208E-1
7.964029583E-1,-1.515492052E-1,1.532367170E-1,-3.358576000E-1
8.064099583E-1,-5.013526231E-2,5.914278328E-2,-3.372980058E-1
8.164166250E-1,3.949475288E-2,-1.384770870E-1,-3.441055715E-1
8.264236250E-1,1.039102748E-1,-3.747985959E-1,-3.555109501E-1
8.364306250E-1,1.351624578E-1,-5.774154067E-1,-3.733527958E-1
8.464376250E-1,1.212183163E-1,-6.920745969E-1,-3.948189318E-1
8.564446250E-1,9.132433683E-2,-6.719911695E-1,-4.011665881E-1
8.664516250E-1,7.012535632E-2,-5.592458248E-1,-3.944712281E-1
8.764586250E-1,7.070166618E-2,-3.844667971E-1,-3.716575205E-1
8.864666250E-1,9.671983868E-2,-2.082690001E-1,-3.409612775E-1
8.964736250E-1,1.428005099E-1,-9.552168846E-2,-3.204892874E-1
9.064806250E-1,1.689742655E-1,-5.396839604E-2,-3.291989863E-1
9.164876250E-1,1.441722512E-1,-7.311093062E-2,-3.606360257E-1
9.264946250E-1,9.744689614E-2,-9.205568582E-2,-3.916518986E-1
9.365016250E-1,5.344801396E-2,-1.027610600E-1,-4.156765640E-1
9.465086250E-1,1.257151458E-2,-1.080794334E-1,-4.260339439E-1
9.565156250E-1,-2.220377512E-2,-9.815197438E-2,-4.299290776E-1
9.665226250E-1,-3.885430098E-2,-6.372275203E-2,-4.190788269E-1
9.765296250E-1,-3.598527983E-2,-2.448879927E-2,-4.015650749E-1
9.865366250E-1,-1.626006514E-2,2.062583156E-2,-3.796951175E-1
9.965436250E-1,6.153897382E-3,5.760622025E-2,-3.603027761E-1
1.006551625E0,3.314127028E-2,6.830999255E-2,-3.408294022E-1
1.016558625E0,5.304440483E-2,6.561300904E-2,-3.210748732E-1
1.026565625E0,6.167870760E-2,3.988528997E-2,-3.046033978E-1
1.036572625E0,6.982185692E-2,1.988787949E-2,-2.908715904E-1
1.046579625E0,7.301013172E-2,4.863372073E-3,-2.694753110E-1
1.056586625E0,6.262459606E-2,-1.336010732E-2,-2.520952523E-1
1.066593625E0,4.065462574E-2,-3.107219003E-2,-2.417834997E-1
1.076600625E0,1.402487978E-2,-6.981265545E-2,-2.484762818E-1
1.086607625E0,-6.065359339E-3,-1.053825617E-1,-2.679209709E-1
1.096614625E0,-2.119184658E-2,-1.107770652E-1,-2.688072920E-1
1.106621625E0,-3.603461385E-2,-1.127562672E-1,-2.661770880E-1
1.116628625E0,-5.344342813E-2,-9.702524543E-2,-2.611130774E-1
1.126636625E0,-6.949389726E-2,-8.253015578E-2,-2.525151670E-1
1.136643625E0,-8.629098535E-2,-7.072383165E-2,-2.434095442E-1
1.146650625E0,-9.530466050E-2,-5.185299367E-2,-2.399503738E-1
1.156657625E0,-1.021929234E-1,-4.445473477E-2,-2.386539429E-1
1.166664625E0,-1.073136032E-1,-3.442938253E-2,-2.351227552E-1
1.176671625E0,-1.138689741E-1,-5.354981497E-2,-2.297034860E-1
1.186678625E0,-1.222625896E-1,-9.064015746E-2,-2.249967009E-1
1.196685625E0,-1.166345328E-1,-1.212776974E-1,-2.225234210E-1
1.206692625E0,-9.376682341E-2,-1.202725843E-1,-2.253892422E-1
1.216699625E0,-7.351321727E-2,-7.914964855E-2,-2.360714525E-1
1.226706625E0,-5.675418302E-2,1.497254148E-2,-2.395071089E-1
1.236713625E0,-4.814578220E-2,1.402015686E-1,-2.278629690E-1
1.246720625E0,-6.691933423E-2,2.542402744E-1,-1.901377738E-1
1.256728625E0,-1.061849818E-1,3.246332109E-1,-1.359301955E-1
1.266735625E0,-1.457936764E-1,3.483709693E-1,-8.284942061E-2
1.276742625E0,-1.603057832E-1,3.293011189E-1,-2.635072358E-2
1.286749625E0,-1.255091876E-1,3.094305396E-1,4.769350961E-2
1.296756625E0,-4.237008095E-2,2.853174806E-1,1.365448236E-1
1.306763625E0,8.000942320E-2,2.404740751E-1,2.188996077E-1
1.316770625E0,2.179885805E-1,1.848560870E-1,2.922798097E-1
1.326777625E0,3.484565616E-1,1.265555471E-1,3.572331667E-1
1.336784625E0,4.381148219E-1,5.979570001E-2,4.158855677E-1
1.346791625E0,4.882594645E-1,-6.638184655E-3,4.598058760E-1
1.356798625E0,5.219548345E-1,-5.444778129E-2,4.973716438E-1
1.366805625E0,5.377748609E-1,-9.657237679E-2,5.007663369E-1
1.376812625E0,5.516813993E-1,-1.108740866E-1,4.832973480E-1
1.386820625E0,5.590484738E-1,-7.652389258E-2,4.488942623E-1
1.396827625E0,5.443699360E-1,4.192521796E-3,4.120209515E-1
1.406834625E0,5.057334304E-1,1.072412953E-1,3.725377917E-1
1.416841625E0,4.370254576E-1,2.280867547E-1,3.370644748E-1
1.426848625E0,3.405035138E-1,3.533088863E-1,2.928057611E-1
1.436855625E0,2.183277905E-1,4.577042460E-1,2.205510139E-1
1.446862625E0,8.744198084E-2,5.311280489E-1,1.368851662E-1
1.456869625E0,-4.169816524E-2,5.755852461E-1,5.282568932E-2
1.466876625E0,-1.558969319E-1,5.959242582E-1,-7.070337422E-3
1.476883625E0,-2.356167883E-1,5.797111988E-1,-4.225974903E-2
1.486890625E0,-2.730678916E-1,5.441536903E-1,-4.244448990E-2
1.496897625E0,-2.738503218E-1,4.741021693E-1,-2.821628563E-2
1.506904625E0,-2.347803861E-1,3.807672858E-1,2.301256638E-3
1.516912625E0,-1.632982045E-1,2.700684965E-1,5.554956570E-2
1.526919625E0,-7.819427550E-2,1.477965713E-1,1.146914363E-1
1.536926625E0,1.337532513E-2,2.865313180E-2,1.716884077E-1
1.546933625E0,1.055999547E-1,-6.342861801E-2,2.052690089E-1
1.556940625E0,1.890389323E-1,-1.388722360E-1,2.341975868E-1
1.566947625E0,2.617327869E-1,-2.097276598E-1,2.612538040E-1
1.576954625E0,3.215974569E-1,-2.705579996E-1,2.779571712E-1
1.586961625E0,3.485244215E-1,-3.380673230E-1,2.774749398E-1
1.596968625E0,3.366059661E-1,-4.233065844E-1,2.402000129E-1
1.606975625E0,2.986783385E-1,-4.847030044E-1,1.809785515E-1
1.616982625E0,2.437447906E-1,-5.066993833E-1,1.103419289E-1
1.626989625E0,1.745374352E-1,-4.864466190E-1,3.627241030E-2
1.636996625E0,9.117863327E-2,-4.237377048E-1,-3.297030926E-2
1.647004625E0,5.582641345E-3,-3.318571746E-1,-7.730261236E-2
1.657011625E0,-5.750844255E-2,-1.989670545E-1,-9.469198436E-2
1.667018625E0,-7.881499827E-2,-5.343760177E-2,-7.636358589E-2
1.677025625E0,-5.791318044E-2,7.487776130E-2,-4.416436702E-2
1.687032625E0,-9.843547828E-3,1.708440781E-1,-1.152562629E-2
1.697039625E0,4.463141412E-2,2.042960376E-1,1.303963736E-2
1.707046625E0,9.526640922E-2,1.773134768E-1,1.519845426E-2
1.717053625E0,1.376490146E-1,1.238007098E-1,1.613242365E-2
1.727060625E0,1.603791118E-1,4.175188020E-2,1.754446514E-2
1.737067625E0,1.564520150E-1,-5.328728259E-2,1.499448810E-2
1.747074625E0,1.349871159E-1,-1.212905198E-1,6.190973334E-3
1.757081625E0,1.097813621E-1,-1.600610912E-1,-1.125086751E-2
1.767088625E0,8.559866995E-2,-1.651293337E-1,-1.832719147E-2
1.777095625E0,5.867011845E-2,-1.493597031E-1,-2.016450465E-2
1.787103625E0,2.426012233E-2,-1.404901743E-1,-1.714055613E-2
1.797110625E0,-1.510992181E-2,-1.397892237E-1,-1.431201398E-2
1.807117625E0,-4.438988119E-2,-1.494424194E-1,-1.387286279E-2
1.817124375E0,-6.357076764E-2,-1.708369255E-1,-2.164609730E-2
1.827131375E0,-7.873024791E-2,-2.060858011E-1,-4.555587471E-2
1.837138375E0,-8.942363411E-2,-2.428763062E-1,-6.603691727E-2
1.847145375E0,-1.020399258E-1,-2.662049234E-1,-7.246693224E-2
1.857152375E0,-9.761082381E-2,-2.412156910E-1,-3.925171494E-2
1.867159375E0,-5.286539346E-2,-1.818317920E-1,1.106817368E-2
1.877166375E0,2.774183638E-2,-1.243170872E-1,5.912251770E-2
1.887173375E0,1.212763190E-1,-8.600904047E-2,9.275967628E-2
1.897180375E0,2.097087204E-1,-9.883509576E-2,1.102542505E-1
1.907187375E0,2.704085708E-1,-1.541774273E-1,1.135277227E-1
1.917194375E0,3.009504974E-1,-2.494538873E-1,1.067414507E-1
1.927202375E0,3.213936388E-1,-3.182365298E-1,7.624042779E-2
1.937209375E0,3.346615136E-1,-3.167384863E-1,4.128324240E-2
1.947216375E0,3.388064802E-1,-2.442991585E-1,1.795492880E-2
1.957223375E0,3.172617853E-1,-1.466333270E-1,-1.647534315E-3
1.967230375E0,2.530645132E-1,-7.328417897E-2,-2.900128998E-2
1.977237375E0,1.531741321E-1,-3.918612748E-2,-6.228627637E-2
1.987244375E0,2.878120542E-2,-4.828511924E-2,-9.955687076E-2
1.997251375E0,-9.386534989E-2,-8.632544428E-2,-1.479744613E-1
2.007258375E0,-1.910667717E-1,-1.126355156E-1,-1.985903382E-1
2.017265375E0,-2.647679150E-1,-1.120544150E-1,-2.476926446E-1
2.027272375E0,-3.073487580E-1,-8.199747652E-2,-2.827297151E-1
2.037279375E0,-3.100108504E-1,-4.463253170E-2,-3.014717102E-1
2.047286375E0,-2.916506529E-1,-1.011446863E-2,-3.014232516E-1
2.057293375E0,-2.670957744E-1,-1.034154091E-3,-3.005111217E-1
2.067300375E0,-2.301186770E-1,8.275058120E-3,-2.979372442E-1
2.077308375E0,-1.831708699E-1,4.221704602E-2,-2.800495923E-1
2.087315375E0,-1.379298568E-1,7.612301409E-2,-2.682495713E-1
2.097322375E0,-8.893461525E-2,1.099211946E-1,-2.606363893E-1
2.107329375E0,-4.997576773E-2,1.278423965E-1,-2.447282672E-1
2.117336375E0,-2.740920521E-2,1.288717091E-1,-2.401353866E-1
2.127343375E0,-1.716771722E-2,1.109659523E-1,-2.339912951E-1
2.137350375E0,-2.555374615E-2,6.399205327E-2,-2.225607336E-1
2.147357375E0,-5.505324528E-2,-2.857727185E-2,-2.110890746E-1
2.157364375E0,-9.554075450E-2,-1.455992311E-1,-2.111332864E-1
2.167371375E0,-1.201164648E-1,-2.516310811E-1,-2.289538234E-1
2.177378375E0,-1.170863211E-1,-3.280352950E-1,-2.621176243E-1
2.187385375E0,-9.550973028E-2,-3.697133958E-1,-2.879045010E-1
2.197392375E0,-6.251370162E-2,-3.534092605E-1,-2.867934406E-1
2.207399375E0,-1.825202070E-2,-2.834593356E-1,-2.539261878E-1
2.217406375E0,4.930012301E-2,-1.709882021E-1,-1.961161643E-1
2.227414375E0,1.171233356E-1,-7.116270810E-2,-1.393102556E-1
2.237421375E0,1.672839671E-1,2.407565899E-2,-9.235154092E-2
2.247428375E0,1.937120855E-1,7.730840892E-2,-5.789024755E-2
2.257435375E0,1.878789663E-1,7.870417088E-2,-5.620659515E-2
2.267442375E0,1.524727046E-1,5.374412984E-2,-7.717914879E-2
2.277449375E0,9.714527428E-2,8.219254203E-3,-1.010762230E-1
