"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.088958339E-3,2.568658447E-1,2.975811768E-1,9.945617981E0
1.209595834E-2,1.468446350E-1,4.131408691E-1,9.806257782E0
2.210395833E-2,-7.140151978E-2,4.450245667E-1,9.792785797E0
3.211095833E-2,-2.318678284E-1,4.944218445E-1,9.899962921E0
4.211795834E-2,-4.884342957E-1,2.685415649E-1,1.045919998E1
5.212495834E-2,1.332229614E-2,1.269360352E-1,1.101409607E1
6.213195834E-2,2.872526550E-1,2.498304749E-1,1.118324432E1
7.213895832E-2,-4.999603271E-2,2.329156494E-1,1.098161362E1
8.214595832E-2,-1.184037781E-1,4.400848389E-2,1.079510147E1
9.215295833E-2,-2.221380615E-1,9.131011963E-3,1.057640625E1
1.021599583E-1,-2.781216431E-1,-1.601669312E-2,1.024020538E1
1.121669583E-1,-2.775228882E-1,-4.086502075E-2,9.813891907E0
1.221739583E-1,-3.432362366E-1,-6.735992432E-3,9.488468628E0
1.321819583E-1,-4.242178345E-1,-5.298980713E-2,9.240434418E0
1.421889583E-1,-5.158273315E-1,-5.239105225E-2,8.974587250E0
1.521959583E-1,-5.692662048E-1,-3.532653809E-2,8.843759308E0
1.622029583E-1,-6.080355835E-1,-5.343887329E-2,8.785081329E0
1.722099583E-1,-5.544470215E-1,3.876937866E-2,8.688232727E0
1.822169583E-1,-5.089416504E-1,7.544311523E-2,8.591982880E0
1.922239583E-1,-4.784051514E-1,8.487350464E-2,8.442743225E0
2.022309583E-1,-3.983216858E-1,7.304809570E-2,8.449928284E0
2.122379583E-1,-3.138972473E-1,-2.679428101E-2,8.603808289E0
2.222449583E-1,-2.453398132E-1,-8.457412720E-2,8.844358063E0
2.322529583E-1,-2.778222656E-1,-1.049317932E-1,8.988508301E0
2.422599583E-1,-3.020718384E-1,-3.023712158E-2,9.070687408E0
2.522669583E-1,-3.224295044E-1,5.912704468E-2,9.034911804E0
2.622739583E-1,-3.180885315E-1,2.938389587E-1,8.664581909E0
2.722809583E-1,-2.911445618E-1,4.900808716E-1,8.434061279E0
2.822879583E-1,-4.499642944E-1,4.460723877E-1,8.519234161E0
2.922949583E-1,-5.872288513E-1,4.135899353E-1,8.655899963E0
3.023019583E-1,-6.457571411E-1,3.144960022E-1,9.051227875E0
3.123089583E-1,-7.559280396E-1,1.646575928E-1,9.595945129E0
3.223159583E-1,-8.411009216E-1,3.757186890E-2,1.020847137E1
3.323239583E-1,-7.797285461E-1,-1.332229614E-2,1.080932190E1
3.423309583E-1,-6.650669861E-1,1.176553345E-1,1.116138977E1
3.523379583E-1,-6.363267517E-1,3.171903992E-1,1.110929810E1
3.623449583E-1,-6.891668701E-1,6.450086975E-1,1.038330780E1
3.723519583E-1,-7.165599060E-1,1.037791901E0,9.540709991E0
3.823589583E-1,-6.873706055E-1,1.367107086E0,9.013206940E0
3.923659583E-1,-7.764353943E-1,1.569186859E0,8.671317902E0
4.023729583E-1,-8.598120117E-1,1.660496979E0,8.457412720E0
4.123799583E-1,-8.858578491E-1,1.669029236E0,8.539142761E0
4.223869583E-1,-8.864566040E-1,1.625020752E0,8.705297241E0
4.323939583E-1,-9.027726746E-1,1.468296661E0,8.941506042E0
4.424019583E-1,-8.464897156E-1,1.372196503E0,9.301357727E0
4.524089583E-1,-6.524931335E-1,1.324146423E0,9.757010193E0
4.624159583E-1,-5.502557373E-1,1.199006653E0,1.017583923E1
4.724229583E-1,-5.075944519E-1,1.063388672E0,1.059212357E1
4.824299583E-1,-5.754034424E-1,9.171427917E-1,1.072280182E1
4.924369583E-1,-7.659571838E-1,6.815327454E-1,1.084764221E1
5.024439583E-1,-9.843530273E-1,4.839436340E-1,1.095092743E1
5.124509583E-1,-1.108295288E0,3.665876770E-1,1.094419144E1
5.224579583E-1,-1.214424591E0,3.460803223E-1,1.080198715E1
5.324649583E-1,-1.166973267E0,3.505709839E-1,1.082938019E1
5.424729583E-1,-1.072070618E0,4.070036316E-1,1.076216995E1
5.524799583E-1,-1.007405090E0,5.195695496E-1,1.034334091E1
5.624869583E-1,-9.258247375E-1,7.575746155E-1,9.836045837E0
5.724939583E-1,-7.920030212E-1,1.013841705E0,9.367669830E0
5.825009583E-1,-4.806504822E-1,1.245709534E0,9.278455353E0
5.925079583E-1,-2.459385681E-1,1.391506348E0,9.552834778E0
6.025149583E-1,-2.695893860E-1,1.297352142E0,9.964927826E0
6.125219583E-1,-3.912863159E-1,1.114133148E0,1.048704208E1
6.225289583E-1,-4.333488464E-1,8.556207275E-1,1.123922791E1
6.325359583E-1,-5.716612244E-1,5.798941040E-1,1.196027847E1
6.425429583E-1,-6.635700989E-1,3.727249146E-1,1.242117004E1
6.525509583E-1,-7.315287781E-1,2.986289978E-1,1.248628464E1
6.625579583E-1,-7.223977661E-1,3.041674805E-1,1.236099518E1
6.725649583E-1,-7.234455872E-1,3.207829285E-1,1.198392929E1
6.825719583E-1,-6.873706055E-1,3.243754578E-1,1.154683823E1
