"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.720101953E2,4.290013576E1,1.304214076E2,4.614912569E1,NaN,NaN,1.377257531E1,3.000000000E0
2.730102155E2,4.290012724E1,1.304214089E2,5.058846540E1,NaN,NaN,1.390671022E1,3.000000000E0
2.740087298E2,4.290011949E1,1.304214108E2,5.058846540E1,NaN,NaN,1.389299448E1,3.000000000E0
2.750072492E2,4.290011220E1,1.304214133E2,5.058846540E1,NaN,NaN,1.411644965E1,3.000000000E0
2.760057725E2,4.290010345E1,1.304214582E2,5.065335093E1,NaN,NaN,1.371802121E1,3.000000000E0
2.770042756E2,4.290010345E1,1.304214582E2,5.065335093E1,NaN,NaN,1.505942366E1,3.000209515E0
2.780030657E2,4.290009167E1,1.304214516E2,4.964459472E1,NaN,NaN,1.510252679E1,3.000000000E0
2.790018580E2,4.290009166E1,1.304214516E2,4.964459472E1,NaN,NaN,1.594623591E1,3.000107504E0
2.800006276E2,4.290008210E1,1.304214463E2,4.964459472E1,NaN,NaN,1.596270285E1,3.000000000E0
2.809996654E2,4.290007457E1,1.304214420E2,4.964459472E1,NaN,NaN,1.584404339E1,3.000000000E0
2.859956301E2,4.290010017E1,1.304214460E2,1.052400828E2,NaN,NaN,2.210733851E1,3.000000000E0
2.869949795E2,4.290011686E1,1.304214655E2,1.151668733E2,2.149190187E0,NaN,2.245531441E1,1.315855255E2
2.879943719E2,4.290012849E1,1.304215043E2,5.136764123E1,2.149190187E0,NaN,1.633389005E1,3.000000000E0
2.889938025E2,4.290012127E1,1.304215059E2,5.130115454E1,1.705059171E0,NaN,1.677397631E1,3.000000000E0
2.899922684E2,4.290010866E1,1.304215083E2,5.134578081E1,1.705059171E0,NaN,1.767085584E1,3.000000000E0
2.909917657E2,4.290010527E1,1.304215130E2,5.131918353E1,1.882779837E0,NaN,1.871492673E1,3.000000000E0
2.919912944E2,4.290009740E1,1.304215057E2,5.120906064E1,1.400380254E0,NaN,1.954092336E1,3.000000000E0
