"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.695333333E-3,5.456994407E-1,5.535380353E-1,-3.760180664E-1
1.370433334E-2,7.033343082E-1,7.480826841E-1,-1.407810724E-1
2.371233334E-2,7.707709772E-1,9.559123166E-1,1.453231895E-1
3.372033333E-2,6.014858614E-1,1.088750385E0,4.544187033E-1
4.372833333E-2,3.979893812E-1,1.152150867E0,4.314648736E-1
5.373733334E-2,2.626056543E-1,1.295945302E0,3.955916208E-1
6.374533333E-2,4.078960994E-2,1.254038454E0,1.776536143E-1
7.375333333E-2,-3.897058866E-1,5.525281115E-1,1.473194289E-1
8.376133334E-2,-8.562245987E-1,2.077945126E-1,1.439420772E-1
9.376933334E-2,-7.416924814E-1,2.013240569E-1,-9.382208347E-2
1.037783333E-1,-3.248070554E-1,3.902843955E-1,-8.954542994E-2
1.137863333E-1,-6.530640045E-2,5.427534307E-1,-1.435666859E-2
1.237943333E-1,-1.777517927E-2,6.025994636E-1,3.592529297E-3
1.338023333E-1,-6.464572904E-2,4.332547063E-1,2.238817012E-1
1.438113333E-1,-1.341798034E-1,2.496525733E-1,4.142647040E-1
1.538193333E-1,-7.783747695E-2,2.087850675E-1,4.040238905E-1
1.638273333E-1,-2.203367902E-2,3.726556981E-1,1.776278865E-1
1.738353333E-1,5.076781036E-2,5.883431844E-1,-1.792089736E-1
1.838433333E-1,2.022576014E-1,8.461094273E-1,-4.268315399E-1
1.938523333E-1,3.249079198E-1,1.071731333E0,-5.537950569E-1
2.038603333E-1,3.311961617E-1,1.113775737E0,-5.648644209E-1
2.138683333E-1,2.343558552E-1,1.012626435E0,-5.923492581E-1
2.238763333E-1,8.624146074E-2,8.662261149E-1,-6.089155895E-1
2.338843333E-1,-1.911491342E-2,7.038158264E-1,-5.922790915E-1
2.438933333E-1,-1.848198887E-2,6.465700503E-1,-5.306354052E-1
2.539013333E-1,3.669233803E-2,7.344188375E-1,-5.285958964E-1
2.639093333E-1,7.462359142E-2,8.598446830E-1,-5.259740049E-1
2.739173333E-1,1.332317322E-1,9.561912288E-1,-4.961929661E-1
2.839263333E-1,1.495768562E-1,9.660868373E-1,-2.872427148E-1
2.939343333E-1,7.761268806E-2,8.429324888E-1,1.102726400E-2
3.039423333E-1,3.201602731E-2,7.465663549E-1,1.603932184E-1
3.139503333E-1,-9.733041286E-2,7.684127951E-1,3.404658258E-2
3.239583333E-1,-2.632225356E-1,7.863983189E-1,-3.444355005E-1
3.339673333E-1,-3.796072336E-1,8.786325909E-1,-7.994348323E-1
3.439753333E-1,-4.609741630E-1,1.117327921E0,-1.230175236E0
3.539833333E-1,-5.034935072E-1,1.350173550E0,-1.596449502E0
3.639913333E-1,-5.281523851E-1,1.506952458E0,-1.833948784E0
3.740003333E-1,-4.933779703E-1,1.645438352E0,-1.840432177E0
