"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.600291672E-3,6.778873719E-1,6.347203754E-1,-3.962915325E-1
1.660829167E-2,9.518147340E-1,8.539609954E-1,-3.373083293E-1
2.661729166E-2,1.069909194E0,1.037365200E0,-3.267541051E-2
3.662529167E-2,9.126169007E-1,1.046506883E0,3.193848592E-1
4.663329167E-2,4.605677449E-1,8.672105668E-1,4.139337516E-1
5.664229166E-2,-2.691352035E-1,5.340966279E-1,3.020648217E-1
6.665029167E-2,-8.783390607E-1,2.436247335E-1,1.375399607E-1
7.665829167E-2,-1.064458785E0,1.179630625E-1,1.106644034E-2
8.666729166E-2,-1.235741054E0,-5.963025240E-2,3.647259235E-2
9.667529167E-2,-9.805343570E-1,2.145223738E-1,2.305323243E-1
1.066842917E-1,-6.802103975E-1,3.113010105E-1,5.438208765E-1
1.166922917E-1,-4.486963257E-1,2.957504501E-1,8.793335259E-1
1.267002917E-1,-3.594943466E-1,2.882670921E-1,9.678937000E-1
1.367092917E-1,-2.679134278E-1,2.999805269E-1,9.193284810E-1
1.467172917E-1,-1.544229919E-1,3.583423720E-1,8.337316757E-1
1.567252917E-1,-5.068841614E-2,4.487959477E-1,7.706437272E-1
1.667342917E-1,-2.045721486E-3,5.029289220E-1,6.913531440E-1
1.767422917E-1,-5.257443555E-2,4.908175111E-1,6.345702481E-1
1.867502917E-1,-8.623901222E-2,4.910909415E-1,4.419828451E-1
1.967592917E-1,-7.416169792E-2,5.152312079E-1,3.133417618E-1
2.067662500E-1,-1.597072304E-1,5.257295182E-1,2.388704538E-2
2.167742500E-1,-1.909980933E-1,6.190775386E-1,-4.143418872E-1
2.267832500E-1,-1.631711575E-1,8.176782183E-1,-7.455509859E-1
2.367912500E-1,-1.105545489E-1,9.632395356E-1,-9.612530172E-1
2.468002500E-1,2.590316534E-2,1.093669501E0,-1.012507371E0
2.568082500E-1,8.545756839E-2,1.174840476E0,-7.616448623E-1
2.668162500E-1,1.273022536E-1,1.102420152E0,-4.230174011E-1
2.768252500E-1,1.579123362E-1,1.022316587E0,-1.552511770E-1
2.868332500E-1,1.225856884E-1,9.853939048E-1,-8.019690156E-2
2.968412500E-1,-3.079964200E-2,8.367552710E-1,-1.214320511E-1
3.068502500E-1,-1.872787525E-1,8.051482198E-1,-3.493214339E-1
3.168582500E-1,-1.964451767E-1,9.451576059E-1,-6.859772140E-1
3.268662500E-1,-1.201427400E-1,1.165770641E0,-8.484567189E-1
3.368752500E-1,-8.925851438E-2,1.388742661E0,-1.018604847E0
3.468832500E-1,-5.362126987E-2,1.574374216E0,-1.102200735E0
3.568922500E-1,-1.113475410E-1,1.648952821E0,-1.115601384E0
3.669002500E-1,-1.990759486E-1,1.651244783E0,-1.126163210E0
3.769082500E-1,-3.192483267E-1,1.622768989E0,-1.336332021E0
3.869172500E-1,-4.355535756E-1,1.540142570E0,-1.423155572E0
3.969252500E-1,-4.158527347E-1,1.484080489E0,-1.350757686E0
4.069332500E-1,-3.419043139E-1,1.479262237E0,-1.222751026E0
4.169422500E-1,-2.032593025E-1,1.490405276E0,-1.026101562E0
4.269502500E-1,9.916731566E-3,1.531841131E0,-7.930362242E-1
4.369582500E-1,7.755874749E-2,1.578199904E0,-6.413851780E-1
4.469672500E-1,4.517887719E-2,1.588192357E0,-6.280435860E-1
4.569752500E-1,-7.694323668E-2,1.604429928E0,-6.635040253E-1
4.669832500E-1,-2.568073543E-1,1.630685388E0,-6.216362071E-1
4.769922500E-1,-4.302554866E-1,1.617246294E0,-3.136007935E-1
4.870002500E-1,-5.349480191E-1,1.568269870E0,1.802714127E-1
4.970092500E-1,-6.692617786E-1,1.501483557E0,5.104397070E-1
5.070172500E-1,-8.320429268E-1,1.426633496E0,6.097517413E-1
5.170252500E-1,-9.136777318E-1,1.493588208E0,6.107428443E-1
5.270342500E-1,-9.669346835E-1,1.632379327E0,4.846055388E-1
5.370422500E-1,-1.017489345E0,1.752601150E0,3.145509660E-1
5.470502500E-1,-1.066264771E0,1.838326887E0,1.748340869E-1
5.570592500E-1,-1.141375472E0,1.905871583E0,5.259219646E-2
5.670672500E-1,-1.197253146E0,1.957063810E0,-1.117601717E-1
5.770752500E-1,-1.225556666E0,1.947594683E0,-3.024647713E-2
5.870842500E-1,-1.238992252E0,1.810866315E0,2.370016837E-1
5.970922500E-1,-1.116537962E0,1.734950599E0,7.086737663E-1
6.071002500E-1,-8.291926284E-1,1.672167583E0,1.386898742E0
6.171092500E-1,-5.682840919E-1,1.609654562E0,1.884824238E0
6.271172500E-1,-4.543201046E-1,1.572720624E0,2.014703761E0
6.371262500E-1,-4.606243533E-1,1.545378459E0,1.856355899E0
6.471342500E-1,-6.972066455E-1,1.439866329E0,1.360727774E0
6.571422500E-1,-8.242897381E-1,1.295648995E0,7.825393027E-1
6.671512500E-1,-7.404864201E-1,1.167160304E0,3.773442149E-1
6.771592500E-1,-5.962779657E-1,1.094096640E0,2.761587328E-1
6.871672500E-1,-3.476398478E-1,1.122650933E0,4.602600718E-1
6.971762500E-1,-2.915248135E-2,1.215081160E0,8.812935126E-1
7.071842500E-1,2.344451166E-1,1.240192247E0,1.370869769E0
7.171922500E-1,2.536466419E-1,1.082274155E0,1.809194012E0
7.272012500E-1,1.176732964E-1,8.065546945E-1,2.216277165E0
7.372092500E-1,-5.487804665E-2,4.244307462E-1,2.442463839E0
7.472172500E-1,-2.410923227E-1,1.078745689E-1,2.327526290E0
7.572262500E-1,-3.036034252E-1,-1.577141155E-2,2.033107288E0
7.672342500E-1,-1.781361009E-1,-8.485506764E-3,1.608780110E0
7.772432500E-1,8.334967456E-2,7.640721146E-2,1.143465706E0
7.872512500E-1,1.306856536E-1,2.328922240E-1,9.499024022E-1
7.972592500E-1,2.150515651E-1,1.410519629E-1,8.894878006E-1
8.072682500E-1,2.025684540E-1,-7.446968174E-2,8.786225045E-1
8.172762500E-1,1.169155521E-1,-3.543866576E-1,8.563861281E-1
8.272842500E-1,-1.548174597E-2,-7.349815589E-1,8.634244215E-1
8.372932500E-1,-9.907427184E-2,-1.178032179E0,8.845346242E-1
8.473012500E-1,-8.126739884E-2,-1.416538424E0,7.392611361E-1
8.573092500E-1,-6.130836675E-2,-1.476325912E0,3.230937481E-1
8.673182500E-1,8.549111679E-2,-1.408108493E0,-2.847693425E-1
8.773262500E-1,3.142941271E-1,-1.291370148E0,-7.880497187E-1
8.873342500E-1,5.171520913E-1,-1.289607944E0,-1.161351169E0
8.973432500E-1,6.103776126E-1,-1.105231347E0,-1.174796256E0
