"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-9.057083371E-4,1.962419128E-1,3.954776001E-1,9.270072784E0
9.102291660E-3,3.791615295E-1,5.760021973E-1,9.418563995E0
1.911029166E-2,6.631210327E-1,7.732919312E-1,9.479636993E0
2.911929166E-2,7.167095947E-1,9.113049316E-1,9.817783813E0
3.912729166E-2,5.129832458E-1,8.776249695E-1,1.014844620E1
4.913629167E-2,-1.287322998E-2,6.629713440E-1,1.020278320E1
5.914429166E-2,-7.885601807E-1,3.013233948E-1,1.007854156E1
6.915229166E-2,-1.372944946E0,1.691482544E-2,9.917027435E0
7.916129167E-2,-1.575174408E0,-1.297801208E-1,9.791588287E0
8.916929166E-2,-1.712738342E0,-2.745291138E-1,9.856403503E0
9.917729166E-2,-1.442999268E0,7.484436035E-4,1.005204666E1
1.091862917E-1,-1.126856689E0,5.284011841E-2,1.039273819E1
1.191942917E-1,-8.924441528E-1,5.044509888E-2,1.070139633E1
1.292022917E-1,-7.937992859E-1,5.269042969E-2,1.076112213E1
1.392112917E-1,-6.652166748E-1,8.098159790E-2,1.070184540E1
1.492192917E-1,-5.360353088E-1,1.586700439E-1,1.063074326E1
1.592282917E-1,-4.052073669E-1,2.659968567E-1,1.056877213E1
1.692362917E-1,-3.447331238E-1,3.397933960E-1,1.048225204E1
1.792442917E-1,-3.890409851E-1,3.586541748E-1,1.041549088E1
1.892532917E-1,-3.944297791E-1,4.040098572E-1,1.023466690E1
1.992602500E-1,-3.814068604E-1,4.568499756E-1,1.009904892E1
2.092682500E-1,-4.788542175E-1,4.944218445E-1,9.779313812E0
2.192772500E-1,-5.034031677E-1,6.502478027E-1,9.336983643E0
2.292852500E-1,-4.849914551E-1,8.752299500E-1,9.024583282E0
2.392932500E-1,-4.281097412E-1,1.021924896E0,8.819060669E0
2.493022500E-1,-2.878514099E-1,1.174158325E0,8.809181213E0
2.593102500E-1,-2.317181396E-1,1.263672180E0,9.084309082E0
2.693182500E-1,-1.781295776E-1,1.184337158E0,9.413025513E0
2.793272500E-1,-1.372645569E-1,1.133442993E0,9.669442291E0
2.893352500E-1,-1.751358032E-1,1.107546844E0,9.717941437E0
2.993442500E-1,-3.510200500E-1,9.758207703E-1,9.672885132E0
3.093522500E-1,-5.146298218E-1,9.830058289E-1,9.409732361E0
3.193602500E-1,-5.239105225E-1,1.138981476E0,9.091943207E0
3.293692500E-1,-4.822970581E-1,1.373992767E0,8.935069427E0
3.393772500E-1,-4.611909485E-1,1.605860596E0,8.760831757E0
3.493852500E-1,-4.495152283E-1,1.797911224E0,8.685538330E0
3.593942500E-1,-5.310955811E-1,1.867067413E0,8.693022766E0
