"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.600291672E-3,-2.158670872E-1,4.156628996E-2,2.286962979E-2
1.660829167E-2,-2.515302598E-1,1.033148766E-1,-5.487816036E-2
2.661729166E-2,-2.367864102E-1,1.772736311E-1,-1.329980344E-1
3.662529167E-2,-1.892063767E-1,2.374663949E-1,-1.945460737E-1
4.663329167E-2,-1.554262489E-1,3.041042387E-1,-2.034206390E-1
5.664229166E-2,-1.587679833E-1,3.425293863E-1,-1.442201585E-1
6.665029167E-2,-1.731490046E-1,3.184140623E-1,-6.503202766E-2
7.665829167E-2,-1.809089333E-1,2.231812626E-1,3.772950172E-2
8.666729166E-2,-1.452728212E-1,9.267783165E-2,1.272420585E-1
9.667529167E-2,-8.615704626E-2,-6.025526300E-2,1.876739860E-1
1.066842917E-1,-2.064630762E-2,-1.731310487E-1,2.174169421E-1
1.166922917E-1,4.171054065E-2,-2.247060835E-1,2.330781817E-1
1.267002917E-1,9.576269239E-2,-2.498716712E-1,2.507274747E-1
1.367092917E-1,1.457582116E-1,-2.700376809E-1,2.550303638E-1
1.467172917E-1,1.897583008E-1,-2.684305012E-1,2.567450702E-1
1.567252917E-1,2.344911546E-1,-2.508355081E-1,2.431522906E-1
1.667342917E-1,2.795833945E-1,-2.203788757E-1,2.321317345E-1
1.767422917E-1,3.152444661E-1,-1.681526899E-1,2.383795083E-1
1.867502917E-1,3.393171728E-1,-1.138065681E-1,2.433075607E-1
1.967592917E-1,3.458411098E-1,-2.441278100E-2,2.542201281E-1
2.067662500E-1,3.247779310E-1,5.941032246E-2,2.779915929E-1
2.167742500E-1,2.858867347E-1,1.020816192E-1,2.990028858E-1
2.267832500E-1,2.436981052E-1,8.878865838E-2,3.096065819E-1
2.367912500E-1,1.945073903E-1,3.911538050E-2,3.016274869E-1
2.468002500E-1,1.586049646E-1,-4.749256372E-2,2.682894766E-1
2.568082500E-1,1.497387588E-1,-1.160585806E-1,2.319104224E-1
2.668162500E-1,1.602017283E-1,-1.341735125E-1,2.055902332E-1
2.768252500E-1,1.774142683E-1,-9.478774667E-2,1.861033589E-1
2.868332500E-1,1.756554842E-1,-6.486356724E-3,1.842289269E-1
2.968412500E-1,1.580200344E-1,1.026435941E-1,2.085739523E-1
3.068502500E-1,1.254124194E-1,1.949355006E-1,2.442031801E-1
3.168582500E-1,9.437647462E-2,2.381005436E-1,2.596191764E-1
3.268662500E-1,8.505444974E-2,2.319659293E-1,2.542441189E-1
3.368752500E-1,8.525951207E-2,1.939823329E-1,2.262146324E-1
3.468832500E-1,8.031444997E-2,1.500105113E-1,1.859638244E-1
3.568922500E-1,7.186770439E-2,1.085448265E-1,1.530000120E-1
3.669002500E-1,4.071291909E-2,8.156435937E-2,1.299920231E-1
3.769082500E-1,-2.165218443E-2,4.888950661E-2,1.235929653E-1
3.869172500E-1,-1.072435379E-1,1.513234898E-2,1.347922981E-1
3.969252500E-1,-1.831582785E-1,-4.043423757E-2,1.433498412E-1
4.069332500E-1,-2.312909514E-1,-1.196972281E-1,1.445614547E-1
4.169422500E-1,-2.437667996E-1,-2.166219056E-1,1.239664406E-1
4.269502500E-1,-2.268204838E-1,-3.043396771E-1,7.785403728E-2
4.369582500E-1,-2.103187442E-1,-3.759645820E-1,3.361147642E-2
4.469672500E-1,-2.243855000E-1,-4.068113565E-1,-6.177554373E-3
4.569752500E-1,-2.698704302E-1,-4.013678432E-1,-3.788781166E-2
4.669832500E-1,-3.343397081E-1,-3.691357374E-1,-6.026160717E-2
4.769922500E-1,-3.799703121E-1,-3.075773120E-1,-7.782994211E-2
4.870002500E-1,-3.877157569E-1,-2.113833129E-1,-8.576000482E-2
4.970092500E-1,-3.709903061E-1,-1.084002033E-1,-8.203051239E-2
5.070172500E-1,-3.372785747E-1,-2.532201633E-2,-6.740650535E-2
5.170252500E-1,-2.966131866E-1,3.231544793E-2,-5.121395364E-2
5.270342500E-1,-2.674726546E-1,6.862848252E-2,-4.502817988E-2
5.370422500E-1,-2.562250495E-1,9.901035577E-2,-4.238152876E-2
5.470502500E-1,-2.528810501E-1,1.226795763E-1,-4.359046370E-2
5.570592500E-1,-2.619360685E-1,1.306046098E-1,-4.492337629E-2
5.670672500E-1,-2.822870314E-1,1.041538492E-1,-4.572455212E-2
5.770752500E-1,-2.898362875E-1,7.367556542E-2,-4.484996945E-2
5.870842500E-1,-2.575438917E-1,2.204529196E-2,-3.748277575E-2
5.970922500E-1,-1.883113086E-1,-1.608877629E-2,-3.929665312E-2
6.071002500E-1,-7.713606209E-2,-1.571298763E-2,-5.709751323E-2
6.171092500E-1,4.676031694E-2,3.598136827E-2,-8.700800687E-2
6.271172500E-1,1.436951160E-1,1.116628051E-1,-1.168759316E-1
6.371262500E-1,2.008497417E-1,1.890385598E-1,-1.301691085E-1
6.471342500E-1,1.984208375E-1,2.384647429E-1,-1.137946695E-1
6.571422500E-1,1.496735364E-1,2.235563695E-1,-7.620787621E-2
6.671512500E-1,8.778665960E-2,1.399436742E-1,-3.673900664E-2
6.771592500E-1,5.347183719E-2,-9.615192190E-3,-1.486965921E-2
6.871672500E-1,6.711643934E-2,-2.092484534E-1,-3.612971306E-2
6.971762500E-1,1.321918517E-1,-4.154948294E-1,-9.911879897E-2
7.071842500E-1,2.045341134E-1,-5.801651478E-1,-1.905563623E-1
7.171922500E-1,2.579723001E-1,-6.726585627E-1,-2.733247578E-1
7.272012500E-1,2.802670896E-1,-6.671806574E-1,-3.142534494E-1
7.372092500E-1,2.590193152E-1,-5.800178051E-1,-3.074658513E-1
7.472172500E-1,2.054662406E-1,-4.577595890E-1,-2.690995932E-1
7.572262500E-1,1.365697235E-1,-3.507961333E-1,-2.188031077E-1
7.672342500E-1,5.541522056E-2,-2.937208712E-1,-1.998688281E-1
7.772432500E-1,-3.514184058E-2,-2.992743552E-1,-2.309700251E-1
7.872512500E-1,-1.070188135E-1,-3.263498545E-1,-2.838439643E-1
7.972592500E-1,-1.610892266E-1,-3.345158994E-1,-3.467710018E-1
8.072682500E-1,-1.837522984E-1,-3.051827252E-1,-3.869623840E-1
8.172762500E-1,-1.702048033E-1,-2.445074022E-1,-4.011783600E-1
8.272842500E-1,-1.162211522E-1,-1.318995059E-1,-3.755652905E-1
8.372932500E-1,-2.638926916E-2,-8.430309594E-3,-3.107141256E-1
8.473012500E-1,9.458135068E-2,9.638389200E-2,-2.345479876E-1
8.573092500E-1,2.199331522E-1,1.305458546E-1,-1.676637679E-1
