"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.164999653E-4,4.061054993E-1,1.003064117E0,1.001896545E1
1.034749998E-2,4.333488464E-1,1.076710968E0,9.804461517E0
2.037749998E-2,4.776567078E-1,1.132395172E0,9.564660187E0
3.040850000E-2,5.295986938E-1,1.163380737E0,9.456135864E0
4.043850000E-2,7.785310364E-1,1.303788757E0,9.502988434E0
5.046949995E-2,5.306465149E-1,1.168619843E0,9.568103027E0
6.049949996E-2,2.534230042E-1,9.713301086E-1,9.559121704E0
7.053049997E-2,1.821711731E-1,9.315129089E-1,9.620943146E0
8.056049998E-2,2.073188782E-1,9.818083191E-1,9.667945404E0
9.059149999E-2,3.101550293E-1,1.075812836E0,9.760453033E0
1.006215000E-1,3.764671326E-1,1.103056183E0,9.842332764E0
1.106525000E-1,4.384382629E-1,1.167721710E0,9.820927277E0
1.206825000E-1,5.050497437E-1,1.257534943E0,9.752968597E0
1.307135000E-1,5.752537537E-1,1.281784515E0,9.765692139E0
1.407435000E-1,5.710624695E-1,1.312470703E0,9.754465485E0
1.507745000E-1,5.114863586E-1,1.294508057E0,9.673334198E0
1.608045000E-1,4.083508301E-1,1.202449493E0,9.634564819E0
1.708355000E-1,3.029699707E-1,1.143322449E0,9.560768280E0
1.808655000E-1,1.710942078E-1,1.039737854E0,9.488618317E0
1.908965000E-1,6.286926270E-2,9.358538818E-1,9.426048431E0
2.009265000E-1,-3.068618774E-2,9.198371887E-1,9.407337341E0
2.109575000E-1,-6.765930176E-2,9.352551270E-1,9.437275085E0
2.209875000E-1,-4.939727783E-3,9.539662170E-1,9.500892792E0
2.310185000E-1,7.649093628E-2,9.687854004E-1,9.587562561E0
2.410485000E-1,4.999603271E-2,9.205856323E-1,9.637408905E0
2.510795000E-1,6.885681152E-3,9.235794067E-1,9.646390228E0
2.611095000E-1,-3.128494263E-2,9.768685913E-1,9.644294586E0
2.711405000E-1,-3.817062378E-2,1.033301239E0,9.683363342E0
2.811715000E-1,-7.304809570E-2,1.033600616E0,9.713151398E0
2.912015000E-1,-8.981323242E-2,1.029109955E0,9.679022369E0
3.012325000E-1,-1.222956848E-1,9.981243896E-1,9.679172058E0
3.112625000E-1,-2.333647156E-1,1.000669098E0,9.637857971E0
3.212935000E-1,-2.890489197E-1,1.051114197E0,9.538314972E0
3.313235000E-1,-2.832110596E-1,1.023721161E0,9.487271118E0
3.413545000E-1,-2.350112915E-1,9.982740784E-1,9.464817810E0
3.513845000E-1,-1.817221069E-1,9.776170349E-1,9.526190186E0
3.614155000E-1,-1.531315613E-1,1.000968475E0,9.669442291E0
3.714455000E-1,-1.273851013E-1,1.010847931E0,9.774673462E0
3.814765000E-1,-1.200503540E-1,1.050515442E0,9.789792023E0
3.915065000E-1,-1.338217163E-1,1.120719452E0,9.731862488E0
4.015375000E-1,-1.902543640E-1,1.103355560E0,9.654174042E0
4.115675000E-1,-2.847079468E-1,1.083147583E0,9.514514465E0
4.215985000E-1,-3.716770935E-1,1.057251434E0,9.406888275E0
4.316285000E-1,-3.619473267E-1,9.349557495E-1,9.460776215E0
4.416595000E-1,-2.811154175E-1,9.113049316E-1,9.560319214E0
4.516895000E-1,-1.767823792E-1,9.193881226E-1,9.667346649E0
4.617205000E-1,-8.502319336E-2,9.208850098E-1,9.753717041E0
4.717505000E-1,1.481918335E-2,9.346563721E-1,9.774074707E0
4.817815000E-1,8.637039185E-2,9.725276184E-1,9.752369843E0
4.918115000E-1,9.894424438E-2,1.016985168E0,9.727671204E0
5.018425000E-1,6.466552734E-2,1.035696259E0,9.682016144E0
5.118725000E-1,7.783813477E-3,9.737251282E-1,9.635163574E0
5.219035000E-1,-4.939727783E-2,8.916957092E-1,9.579179993E0
5.319335000E-1,-2.604583740E-2,8.689430237E-1,9.566157074E0
5.419645000E-1,1.736389160E-2,7.500901794E-1,9.602980499E0
5.519945000E-1,7.050338745E-2,6.385720825E-1,9.636361084E0
5.620255000E-1,1.396595764E-1,6.727011108E-1,9.750573578E0
5.720555000E-1,2.330653381E-1,6.586303711E-1,9.874815216E0
5.820865000E-1,2.513273621E-1,6.283932495E-1,9.858050079E0
5.921165000E-1,2.035766602E-1,6.216572571E-1,9.793384552E0
6.021475000E-1,1.827699280E-1,6.840774536E-1,9.697134705E0
6.121775000E-1,1.990859985E-1,7.647596741E-1,9.644593964E0
6.222085000E-1,1.796264648E-1,8.104147339E-1,9.686955872E0
6.322385000E-1,1.130149841E-1,8.448431396E-1,9.679022369E0
6.422695000E-1,3.637435913E-2,8.634045410E-1,9.616901550E0
6.522995000E-1,-1.661544800E-2,8.306227112E-1,9.589807892E0
6.623305000E-1,1.945953369E-2,8.949888611E-1,9.520502014E0
6.723605000E-1,9.460327148E-2,1.002165985E0,9.499994659E0
6.823915000E-1,1.233435059E-1,1.008602600E0,9.485325165E0
6.924215000E-1,1.166075134E-1,9.125024414E-1,9.477541351E0
7.024525000E-1,5.463638306E-2,7.797285461E-1,9.532327423E0
7.124825000E-1,-1.287322998E-2,7.343728638E-1,9.602830811E0
7.225135000E-1,-3.547622681E-2,6.759942627E-1,9.764344940E0
7.325445000E-1,-1.871109009E-2,5.837860107E-1,9.900262299E0
