"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.077499965E-3,1.735395316E-1,-2.800363138E-2,2.302592593E-1
1.410849998E-2,2.272026822E-1,5.248892002E-2,-1.142896771E-2
2.413849998E-2,2.936513728E-1,1.258868985E-1,-2.357971573E-1
3.416950000E-2,4.358989634E-1,1.869470327E-1,-3.163296890E-1
4.419950000E-2,6.404253575E-1,3.302356104E-1,-2.304989952E-1
5.423049995E-2,3.209071818E-1,1.283555198E-1,-1.955291373E-1
6.426049996E-2,1.207902552E-1,-5.232307836E-3,-1.909086674E-1
7.429149997E-2,7.230581908E-2,-3.131995283E-2,-1.310384417E-1
8.432149998E-2,1.175284408E-1,4.367226899E-2,-7.355271041E-2
9.435249999E-2,2.109240886E-1,1.165652673E-1,2.058102965E-2
1.043825000E-1,2.687798024E-1,1.246191490E-1,8.493197680E-2
1.144135000E-1,3.348116414E-1,2.118031809E-1,4.567201674E-2
1.244435000E-1,4.167937709E-1,2.816311419E-1,-1.069806576E-2
1.344745000E-1,4.717734586E-1,2.972771215E-1,2.134233713E-3
1.445045000E-1,4.619339469E-1,3.388033162E-1,-2.502783716E-2
1.545355000E-1,4.138157840E-1,2.849256094E-1,-1.008486825E-1
1.645655000E-1,3.130652616E-1,2.072342397E-1,-1.386439151E-1
1.745965000E-1,2.154651459E-1,1.389529404E-1,-2.126386750E-1
1.846265000E-1,9.520818422E-2,2.478269264E-2,-2.903855932E-1
1.946575000E-1,9.741998033E-3,-6.600285865E-2,-3.452687287E-1
2.046875000E-1,-7.550364305E-2,-6.024020836E-2,-3.481046283E-1
2.147185000E-1,-9.022068285E-2,-5.012708344E-2,-3.178096193E-1
2.247485000E-1,-1.106243866E-2,-2.323332667E-2,-2.369671851E-1
2.347795000E-1,5.648816884E-2,-2.619691484E-2,-1.580671960E-1
2.448095000E-1,2.227092751E-2,-6.155824386E-2,-1.173635584E-1
2.548405000E-1,-1.220687352E-2,-3.017777234E-2,-1.182476574E-1
2.648705000E-1,-3.000880380E-2,4.143117741E-2,-1.147586238E-1
2.749015000E-1,-2.294289364E-2,7.712323956E-2,-7.412105978E-2
2.849325000E-1,-5.457943666E-2,7.714355864E-2,-5.375637710E-2
2.949625000E-1,-6.219337938E-2,7.677101791E-2,-8.707673550E-2
3.049935000E-1,-1.151801715E-1,4.132892422E-2,-8.966588259E-2
3.150235000E-1,-2.210292102E-1,6.265635096E-2,-1.502114618E-1
3.250545000E-1,-2.456450927E-1,9.790227056E-2,-2.453877604E-1
3.350845000E-1,-2.291293032E-1,6.456203163E-2,-2.916164321E-1
3.451155000E-1,-1.775018059E-1,4.022241175E-2,-2.892705292E-1
3.551455000E-1,-1.370949876E-1,2.787148431E-2,-2.022955352E-1
3.651765000E-1,-9.279716707E-2,7.176061191E-2,-6.188868463E-2
3.752065000E-1,-7.908932014E-2,7.817376494E-2,2.667909086E-2
3.852375000E-1,-6.512547024E-2,1.501406374E-1,1.424206316E-2
3.952675000E-1,-7.775282023E-2,1.954890107E-1,-6.031987667E-2
4.052985000E-1,-1.370485936E-1,1.722501292E-1,-1.473843330E-1
4.153285000E-1,-2.388885985E-1,1.684688079E-1,-2.860609925E-1
4.253595000E-1,-3.170986710E-1,1.119031361E-1,-3.542330950E-1
4.353895000E-1,-2.842851200E-1,8.583200946E-3,-2.790156823E-1
4.454205000E-1,-2.059718807E-1,1.547195189E-2,-1.787353492E-1
4.554505000E-1,-1.045180296E-1,2.530119449E-2,-8.326961339E-2
4.654815000E-1,-2.043668565E-2,2.731066324E-2,-4.905229211E-3
4.755115000E-1,7.136261295E-2,6.048440270E-2,-3.728769422E-3
4.855425000E-1,1.316440031E-1,1.104096110E-1,-2.658436596E-2
4.955725000E-1,1.229588504E-1,1.606029873E-1,-5.281614482E-2
5.056035000E-1,7.659057649E-2,1.801902826E-1,-1.092710119E-1
5.156335000E-1,2.926421799E-3,1.065755186E-1,-1.542928183E-1
5.256645000E-1,-4.210835807E-2,5.144606911E-2,-2.053524595E-1
5.356945000E-1,-2.788176262E-2,3.323557377E-2,-2.026908070E-1
