"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.322362500E0,2.579819858E-1,-3.374312222E-1,5.258718133E-2
3.332368500E0,2.464337349E-1,-3.226954341E-1,-2.612958429E-3
3.342374500E0,2.148149759E-1,-3.031273782E-1,-6.353371590E-2
3.352381500E0,1.717079878E-1,-2.772057652E-1,-1.167788282E-1
3.362387500E0,1.234069839E-1,-2.676888406E-1,-1.647271216E-1
3.372393500E0,8.978696913E-2,-2.542838156E-1,-1.841104180E-1
3.382400500E0,7.359527051E-2,-2.358303815E-1,-1.909198612E-1
3.392406500E0,7.050094008E-2,-2.176058292E-1,-2.019490898E-1
3.402412500E0,6.951051205E-2,-1.921817064E-1,-2.245358825E-1
3.412419500E0,6.543400884E-2,-1.664829999E-1,-2.441218346E-1
3.422425500E0,5.314895883E-2,-1.431192905E-1,-2.555421293E-1
3.432432500E0,3.450070694E-2,-1.373703331E-1,-2.535213232E-1
3.442438500E0,1.883401163E-2,-1.458131671E-1,-2.463324815E-1
3.452444500E0,7.580559701E-3,-1.821698546E-1,-2.290586829E-1
3.462451500E0,9.644834325E-3,-2.208579183E-1,-2.161469907E-1
3.472457500E0,2.777616866E-2,-2.480442524E-1,-2.020463496E-1
3.482463500E0,4.249310493E-2,-2.621373534E-1,-1.942533404E-1
3.492470500E0,4.773340747E-2,-2.635299265E-1,-1.952698678E-1
3.502476500E0,4.503227770E-2,-2.394513786E-1,-2.030600905E-1
3.512482500E0,2.846129052E-2,-2.058955431E-1,-2.110756785E-1
3.522489500E0,5.354905035E-3,-1.737687886E-1,-2.169433981E-1
3.532495500E0,-8.351852186E-3,-1.343763620E-1,-2.190502286E-1
3.542501500E0,-2.446774393E-3,-8.544223011E-2,-2.120719850E-1
3.552508500E0,1.510185935E-2,-4.127424210E-2,-2.117305696E-1
3.562514500E0,3.851520643E-2,-2.015531063E-3,-2.107696533E-1
3.572520500E0,3.861321136E-2,-2.883189358E-3,-2.122423798E-1
3.582527500E0,-2.009698655E-3,-3.375279531E-2,-2.145721763E-1
3.592533500E0,-8.100891113E-2,-7.029589266E-2,-2.069225162E-1
3.602540500E0,-1.871829629E-1,-1.037268937E-1,-1.967384368E-1
3.612546500E0,-2.907402515E-1,-1.429861486E-1,-1.987445951E-1
3.622552500E0,-3.658729494E-1,-2.097038329E-1,-1.919012517E-1
3.632559500E0,-3.795253932E-1,-2.662526071E-1,-1.938898265E-1
3.642565500E0,-3.361102045E-1,-3.096467853E-1,-2.025997490E-1
3.652571500E0,-2.599145174E-1,-3.461752236E-1,-2.206695676E-1
3.662578500E0,-1.767425686E-1,-3.688871861E-1,-2.376893312E-1
3.672584500E0,-1.133164540E-1,-4.108458161E-1,-2.571911216E-1
3.682590500E0,-9.753669798E-2,-4.744809866E-1,-2.840634882E-1
3.692597500E0,-1.070953161E-1,-5.301532745E-1,-3.110466301E-1
3.702603500E0,-1.228556931E-1,-5.488955379E-1,-3.371862471E-1
3.712609500E0,-1.159655601E-1,-5.069768429E-1,-3.576403856E-1
3.722616500E0,-7.815970480E-2,-4.157961309E-1,-3.723797500E-1
3.732622500E0,-9.003003128E-3,-3.110534549E-1,-3.976156116E-1
3.742629500E0,7.815390080E-2,-2.156071216E-1,-4.248234928E-1
3.752635500E0,1.694830209E-1,-1.480701566E-1,-4.400951266E-1
