"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.662541666E-3,-3.595285034E1,7.634979248E0,-3.864941406E1
1.667054168E-2,-3.585633850E1,7.587188721E0,-3.813885498E1
2.667754167E-2,-3.578724670E1,7.590682983E0,-3.821319580E1
3.668554167E-2,-3.560435486E1,7.535781860E0,-3.809869385E1
4.669354168E-2,-3.561045837E1,7.470291138E0,-3.767669678E1
5.670054167E-2,-3.588880920E1,7.552154541E0,-3.847839355E1
6.670854168E-2,-3.579946899E1,7.430191040E0,-3.804937744E1
7.671654168E-2,-3.595471191E1,7.420303345E0,-3.848870850E1
8.672354167E-2,-3.589253235E1,7.295288086E0,-3.877612305E1
9.673154168E-2,-3.587055969E1,7.209625244E0,-3.815545654E1
1.067385417E-1,-3.593440247E1,7.205184937E0,-3.830297852E1
1.167465417E-1,-3.610287476E1,7.117706299E0,-3.785119629E1
1.267545417E-1,-3.610287476E1,7.117706299E0,-3.785119629E1
1.367615417E-1,-3.626950073E1,7.026733398E0,-3.808154297E1
1.467695417E-1,-3.616401672E1,7.151382446E0,-3.851086426E1
1.567775417E-1,-3.600601196E1,7.061828613E0,-3.798400879E1
1.667845417E-1,-3.599389648E1,7.321166992E0,-3.841839600E1
1.767925417E-1,-3.585684204E1,7.160049438E0,-3.804028320E1
1.867995417E-1,-3.588856506E1,7.154769897E0,-3.790679932E1
1.968075417E-1,-3.590536499E1,7.095367432E0,-3.865051270E1
2.068155417E-1,-3.595945740E1,7.062744141E0,-3.835791016E1
2.168225417E-1,-3.610142517E1,7.102203369E0,-3.886853027E1
2.268305417E-1,-3.598388672E1,7.097351074E0,-3.904321289E1
2.368385417E-1,-3.591275024E1,7.072509766E0,-3.833685303E1
2.468455417E-1,-3.601502991E1,7.195205688E0,-3.841070557E1
2.568535417E-1,-3.608396912E1,7.191589355E0,-3.841888428E1
2.668605417E-1,-3.598487854E1,7.275283813E0,-3.867059326E1
