"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.162179167E-2,-1.834106147E-1,7.655839622E-2,3.195855021E-2
2.163079169E-2,-2.058613300E-1,8.383148909E-2,3.827796504E-2
3.163979168E-2,-2.089047879E-1,7.089864463E-2,4.090517014E-2
4.164879167E-2,-2.160688788E-1,6.011024863E-2,3.154011816E-2
5.165779169E-2,-2.226527482E-1,5.920690298E-2,3.710958734E-2
6.166679168E-2,-2.345803529E-1,5.922497064E-2,6.232779101E-2
7.167579167E-2,-2.446114123E-1,4.450860992E-2,8.216194808E-2
8.168479169E-2,-1.974516511E-1,7.536101341E-2,3.706367314E-2
9.169279167E-2,-9.045887738E-2,4.717677832E-2,-7.847277820E-2
1.017017917E-1,1.102218311E-2,2.155947313E-2,-1.305085123E-1
1.117107917E-1,7.919856906E-2,-2.033444867E-2,-1.288094223E-1
1.217197917E-1,1.106768996E-1,-7.550191134E-2,-9.359160066E-2
1.317287917E-1,1.334906071E-1,-1.225357354E-1,-6.101341173E-2
1.417377917E-1,1.528032273E-1,-1.526420116E-1,-4.127224535E-2
1.517467917E-1,1.648305953E-1,-1.795564443E-1,-2.990560979E-2
1.617557917E-1,1.437123865E-1,-2.128752917E-1,-4.541216418E-2
1.717637917E-1,8.646932989E-2,-2.406443357E-1,-6.528787315E-2
1.817727917E-1,5.084236152E-3,-2.540333569E-1,-7.729963213E-2
1.917817917E-1,-7.232879847E-2,-2.291591763E-1,-8.706731349E-2
2.017907917E-1,-1.432788819E-1,-1.673977971E-1,-8.462678641E-2
2.117997917E-1,-1.981863379E-1,-1.007082537E-1,-7.963070273E-2
2.218087917E-1,-2.328550667E-1,-5.217782408E-2,-8.136823028E-2
2.318177917E-1,-2.566362917E-1,-2.806103602E-2,-8.151523769E-2
2.418267917E-1,-2.707209885E-1,-3.360683098E-2,-7.802079618E-2
2.518347917E-1,-2.858834267E-1,-5.012402311E-2,-6.773353368E-2
2.618437917E-1,-3.075476289E-1,-6.617648154E-2,-5.465354025E-2
2.718527917E-1,-3.255591094E-1,-8.926875144E-2,-3.340258449E-2
2.818617917E-1,-3.254546225E-1,-8.842500299E-2,-2.429170301E-3
2.918707917E-1,-2.873077691E-1,-6.435775012E-2,4.744917527E-2
3.018797917E-1,-2.156797647E-1,-4.320839047E-2,1.010443717E-1
3.118887917E-1,-1.285935938E-1,-2.587254345E-2,1.342470646E-1
3.218977917E-1,-3.577284515E-2,3.867249237E-3,1.520405710E-1
3.319057917E-1,4.391133413E-2,6.034170836E-2,1.552411616E-1
3.419147917E-1,8.269833028E-2,9.383355826E-2,1.459840834E-1
3.519237917E-1,7.411362976E-2,9.379361570E-2,1.233043522E-1
3.619327917E-1,2.997904271E-2,6.508975476E-2,1.017382964E-1
3.719417917E-1,-4.029245675E-2,3.634915454E-3,7.269759476E-2
3.819507917E-1,-1.121140793E-1,-5.483411625E-2,3.900580108E-2
3.919597917E-1,-1.666105986E-1,-9.635173529E-2,6.164231803E-3
4.019687917E-1,-1.979384571E-1,-1.046997532E-1,-2.205922082E-2
4.119767917E-1,-2.153688371E-1,-9.322419018E-2,-5.842015520E-2
4.219857917E-1,-2.392159402E-1,-6.305649877E-2,-1.072378233E-1
