"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.162179167E-2,-3.516862488E1,1.142787933E1,-3.899340820E1
2.163079169E-2,-3.506725311E1,1.154646301E1,-3.874322510E1
3.163979168E-2,-3.505242920E1,1.154021835E1,-3.883392334E1
4.164879167E-2,-3.497811127E1,1.162704086E1,-3.818841553E1
5.165779169E-2,-3.498453522E1,1.178238297E1,-3.827746582E1
6.166679168E-2,-3.496473694E1,1.195082092E1,-3.864727783E1
7.167579167E-2,-3.485678864E1,1.202914810E1,-3.838195801E1
8.168479169E-2,-3.513265228E1,1.216376495E1,-3.886065674E1
9.169279167E-2,-3.491616058E1,1.221586609E1,-3.899475098E1
1.017017917E-1,-3.483221054E1,1.219694138E1,-3.828851318E1
1.117107917E-1,-3.481579590E1,1.227171326E1,-3.869036865E1
1.217197917E-1,-3.488065720E1,1.218454361E1,-3.847076416E1
1.317287917E-1,-3.477260208E1,1.202907944E1,-3.850103760E1
1.417377917E-1,-3.493975449E1,1.206343079E1,-3.889984131E1
1.517467917E-1,-3.512810135E1,1.200896454E1,-3.823229980E1
1.617557917E-1,-3.516486359E1,1.205931854E1,-3.882641602E1
1.717637917E-1,-3.529918671E1,1.202758408E1,-3.859637451E1
1.817727917E-1,-3.541772842E1,1.194271088E1,-3.831335449E1
1.917817917E-1,-3.548008728E1,1.199589539E1,-3.841687012E1
2.017907917E-1,-3.551420975E1,1.199729919E1,-3.790460205E1
2.117997917E-1,-3.551420975E1,1.199729919E1,-3.790460205E1
2.218087917E-1,-3.551312637E1,1.210525131E1,-3.836602783E1
2.318177917E-1,-3.561842728E1,1.224222183E1,-3.841320801E1
2.418267917E-1,-3.574337769E1,1.234117889E1,-3.815386963E1
2.518347917E-1,-3.593357849E1,1.245775986E1,-3.845416260E1
2.618437917E-1,-3.579056549E1,1.252233505E1,-3.821136475E1
2.718527917E-1,-3.569205475E1,1.265612030E1,-3.815972900E1
2.818617917E-1,-3.572092056E1,1.285853577E1,-3.840350342E1
2.918707917E-1,-3.568259048E1,1.298175049E1,-3.797271729E1
3.018797917E-1,-3.567995834E1,1.311827469E1,-3.805731201E1
3.118887917E-1,-3.582134628E1,1.333299637E1,-3.768969727E1
3.218977917E-1,-3.580492401E1,1.332871246E1,-3.765429688E1
3.319057917E-1,-3.568778992E1,1.354385757E1,-3.818212891E1
3.419147917E-1,-3.568700409E1,1.359451294E1,-3.757189941E1
3.519237917E-1,-3.564424133E1,1.362030411E1,-3.815374756E1
3.619327917E-1,-3.564469910E1,1.363095093E1,-3.830218506E1
3.719417917E-1,-3.567408752E1,1.360507584E1,-3.805328369E1
3.819507917E-1,-3.566204834E1,1.365336227E1,-3.834344482E1
3.919597917E-1,-3.579872894E1,1.370718002E1,-3.835485840E1
4.019687917E-1,-3.568571091E1,1.392017365E1,-3.810418701E1
4.119767917E-1,-3.593563843E1,1.414588547E1,-3.840667725E1
4.219857917E-1,-3.589354706E1,1.416877747E1,-3.803039551E1
4.319947917E-1,-3.598809814E1,1.432362747E1,-3.826013184E1
4.420037917E-1,-3.591127014E1,1.440949631E1,-3.802770996E1
4.520127917E-1,-3.583393097E1,1.440361404E1,-3.771081543E1
4.620217917E-1,-3.583320618E1,1.457915878E1,-3.812591553E1
4.720307917E-1,-3.584481049E1,1.466130066E1,-3.767700195E1
4.820387917E-1,-3.589020538E1,1.483803940E1,-3.803527832E1
4.920477917E-1,-3.576710129E1,1.497813416E1,-3.827661133E1
5.020567917E-1,-3.567613220E1,1.496836472E1,-3.825061035E1
5.120652917E-1,-3.557232285E1,1.510870743E1,-3.871923828E1
5.220742917E-1,-3.559037018E1,1.514016724E1,-3.834808350E1
5.320832917E-1,-3.565119934E1,1.510627747E1,-3.845471191E1
5.420922917E-1,-3.546649170E1,1.512097168E1,-3.857159424E1
5.521002917E-1,-3.538516998E1,1.506702805E1,-3.825598145E1
5.621092917E-1,-3.532233429E1,1.516120529E1,-3.891528320E1
5.721182917E-1,-3.533090973E1,1.529614258E1,-3.832934570E1
5.821272917E-1,-3.527294159E1,1.528150558E1,-3.827276611E1
5.921362917E-1,-3.519131851E1,1.541517639E1,-3.890319824E1
6.021452917E-1,-3.514469528E1,1.550804138E1,-3.828375244E1
6.121542917E-1,-3.507321930E1,1.546952057E1,-3.894354248E1
6.221622917E-1,-3.505100250E1,1.551497269E1,-3.910504150E1
6.321712917E-1,-3.505100250E1,1.551497269E1,-3.910504150E1
6.421802917E-1,-3.483886719E1,1.532427979E1,-3.873248291E1
6.521892917E-1,-3.491614151E1,1.541017914E1,-3.906695557E1
6.621982917E-1,-3.479148102E1,1.533117676E1,-3.842553711E1
6.722072917E-1,-3.470077515E1,1.512369919E1,-3.841748047E1
6.822162917E-1,-3.463216019E1,1.509856415E1,-3.880792236E1
6.922242917E-1,-3.456629181E1,1.488724899E1,-3.880249023E1
7.022332917E-1,-3.453477478E1,1.469315720E1,-3.923663330E1
7.122422917E-1,-3.447995758E1,1.463344193E1,-3.889257812E1
7.222512917E-1,-3.442553329E1,1.441088867E1,-3.881823730E1
7.322602917E-1,-3.456932068E1,1.438031387E1,-3.921264648E1
7.422692917E-1,-3.445104980E1,1.412765121E1,-3.895989990E1
7.522772917E-1,-3.447120285E1,1.397336578E1,-3.956262207E1
7.622862917E-1,-3.452127838E1,1.379251480E1,-3.948065186E1
7.722952917E-1,-3.461580658E1,1.367366791E1,-3.899804688E1
7.823042917E-1,-3.452603149E1,1.353092575E1,-3.948400879E1
7.923132917E-1,-3.452603531E1,1.334078598E1,-3.918194580E1
8.023222917E-1,-3.446530151E1,1.320966721E1,-3.918823242E1
8.123302917E-1,-3.443312836E1,1.319047928E1,-3.971044922E1
8.223392917E-1,-3.419327164E1,1.302204132E1,-3.924121094E1
8.323482917E-1,-3.448427200E1,1.304590988E1,-3.967071533E1
8.423572917E-1,-3.443621063E1,1.302220154E1,-3.902178955E1
8.523662917E-1,-3.446572876E1,1.285550308E1,-3.893457031E1
8.623752917E-1,-3.466000366E1,1.289681625E1,-3.933007812E1
8.723832917E-1,-3.477928925E1,1.270695877E1,-3.901873779E1
8.823922917E-1,-3.480442810E1,1.270750046E1,-3.912878418E1
8.924012917E-1,-3.490861511E1,1.269894409E1,-3.889715576E1
9.024102917E-1,-3.502339935E1,1.253554535E1,-3.833166504E1
9.124192917E-1,-3.505619812E1,1.255466843E1,-3.852197266E1
9.224282917E-1,-3.505677795E1,1.229067993E1,-3.800305176E1
9.324372917E-1,-3.498980713E1,1.201929855E1,-3.808538818E1
9.424452917E-1,-3.502581024E1,1.192780685E1,-3.871997070E1
9.524542917E-1,-3.500645065E1,1.164014435E1,-3.837878418E1
9.624632917E-1,-3.501648712E1,1.160509109E1,-3.886114502E1
9.724722917E-1,-3.491411209E1,1.135800934E1,-3.860852051E1
9.824812917E-1,-3.480647659E1,1.120084763E1,-3.832159424E1
9.924892917E-1,-3.494998550E1,1.110730362E1,-3.876733398E1
1.002498292E0,-3.501628876E1,1.111792374E1,-3.793170166E1
1.012507292E0,-3.507593536E1,1.094689178E1,-3.834844971E1
1.022516292E0,-3.498791122E1,1.087657928E1,-3.863153076E1
1.032525292E0,-3.501228333E1,1.075443649E1,-3.787042236E1
1.042534292E0,-3.501228333E1,1.075443649E1,-3.787042236E1
