"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
7.448573112E-1,4.289996115E1,1.304212744E2,5.101743853E1,4.471053097E-1,NaN,8.955098749E0,3.000000000E0
1.744842529E0,4.289995817E1,1.304212662E2,5.079063607E1,6.097444702E-1,NaN,9.225610228E0,3.000000000E0
2.744827151E0,4.289995533E1,1.304212712E2,5.054477739E1,8.046635154E-1,9.509716328E1,9.546917246E0,3.000000000E0
3.744812369E0,4.289995342E1,1.304212911E2,5.030991762E1,1.498294183E0,8.153925281E1,9.447371182E0,3.000000000E0
4.744797707E0,4.289994884E1,1.304213291E2,5.059081939E1,2.112538009E0,9.239906151E1,9.334992836E0,3.000000000E0
5.744782686E0,4.289994617E1,1.304213364E2,5.069806312E1,1.157445622E0,1.029698419E2,9.147795920E0,3.000000000E0
6.744768381E0,4.289996526E1,1.304213642E2,5.061410698E1,1.231119780E0,6.689547011E1,8.714824159E0,3.000000000E0
7.744753361E0,4.289996665E1,1.304213789E2,5.031153620E1,1.389278973E0,7.266669698E1,8.801625780E0,3.000000000E0
8.744738221E0,4.289997055E1,1.304213995E2,5.043707960E1,1.983226007E0,7.051849663E1,8.917881683E0,3.000000000E0
9.744723439E0,4.289997019E1,1.304214072E2,5.051241052E1,2.111632806E0,7.270878040E1,7.140629838E0,3.000000000E0
1.074470842E1,4.289997287E1,1.304214230E2,5.059990736E1,1.750556361E0,7.313897350E1,6.393824885E0,3.000000000E0
1.174469435E1,4.289997583E1,1.304214349E2,5.065962470E1,1.607766306E0,6.793338718E1,7.111674353E0,3.000000000E0
1.274467945E1,4.289997826E1,1.304214655E2,5.067791404E1,1.780363217E0,8.401074223E1,1.139496917E1,3.000000000E0
1.374466491E1,4.289994439E1,1.304214118E2,5.070479324E1,1.729529337E0,1.880457845E2,1.443408128E1,3.000000000E0
1.474465001E1,4.289993862E1,1.304213682E2,5.064826232E1,1.085377020E0,2.176174086E2,1.706497403E1,3.000000000E0
1.574463499E1,4.289993375E1,1.304213588E2,5.067362411E1,1.033252202E0,NaN,1.823548074E1,3.000000000E0
1.674462020E1,4.289995888E1,1.304213993E2,5.073128362E1,6.596721345E-1,NaN,1.324763794E1,3.000000000E0
1.774460483E1,4.289993815E1,1.304214179E2,5.073325820E1,0.000000000E0,NaN,2.049321455E1,3.000000000E0
1.874459040E1,4.289993618E1,1.304214378E2,5.076487004E1,0.000000000E0,NaN,1.985152660E1,3.000000000E0
1.974457538E1,4.289993545E1,1.304214445E2,5.077457694E1,7.854015973E-1,NaN,1.510745212E1,3.000000000E0
2.074456036E1,4.289993513E1,1.304214497E2,5.077779600E1,0.000000000E0,NaN,1.318523770E1,3.000000000E0
2.174454522E1,4.289993475E1,1.304214536E2,5.078687805E1,0.000000000E0,NaN,1.207685071E1,3.000000000E0
2.274453127E1,4.289994375E1,1.304215053E2,5.079375359E1,1.800599933E0,9.218628593E1,1.091658187E1,3.000000000E0
2.374451637E1,4.289994099E1,1.304215521E2,5.078907560E1,1.796145561E0,9.204968201E1,2.481188083E1,3.000000000E0
2.474450135E1,4.289993724E1,1.304216086E2,5.078520720E1,1.814334212E0,9.260116174E1,3.070824554E1,3.000000000E0
