"Time (s)","X (hPa)"
-5.674121667E-1,1.004712906E3
4.385088333E-1,1.004712982E3
1.444432833E0,1.004712982E3
2.450357833E0,1.004713516E3
3.456291833E0,1.004713745E3
3.807251833E0,1.004713516E3
4.880290833E0,1.004712067E3
5.953326833E0,1.004711685E3
7.026323833E0,1.004710617E3
8.099312833E0,1.004710159E3
9.172352833E0,1.004710083E3
1.024539983E1,1.004709549E3
1.131842583E1,1.004709091E3
1.239146083E1,1.004708252E3
1.346448183E1,1.004707413E3
1.453747183E1,1.004706955E3
1.561039983E1,1.004706116E3
1.668335583E1,1.004705963E3
1.775631883E1,1.004705963E3
1.882923983E1,1.004705963E3
1.990223383E1,1.004706192E3
2.097521983E1,1.004706955E3
2.204820383E1,1.004707870E3
2.312121483E1,1.004709091E3
2.419420983E1,1.004710083E3
2.526719983E1,1.004711685E3
2.634019583E1,1.004712296E3
2.741316583E1,1.004712677E3
2.848617383E1,1.004712830E3
2.955913683E1,1.004712906E3
3.063208383E1,1.004712906E3
3.170509083E1,1.004712524E3
3.277806883E1,1.004711456E3
3.385105283E1,1.004710617E3
3.492402483E1,1.004709549E3
3.599697883E1,1.004709320E3
3.706995683E1,1.004708939E3
3.814293083E1,1.004708939E3
3.921589483E1,1.004709320E3
4.028887683E1,1.004709549E3
4.136187283E1,1.004709930E3
4.243486683E1,1.004710388E3
4.350788283E1,1.004710846E3
4.458091083E1,1.004712219E3
4.565393783E1,1.004713669E3
4.672693183E1,1.004715042E3
4.779994183E1,1.004716415E3
4.887294583E1,1.004717560E3
4.994593983E1,1.004717712E3
5.101889383E1,1.004717712E3
5.209188083E1,1.004717712E3
5.316487683E1,1.004717102E3
5.423785683E1,1.004717102E3
5.531081883E1,1.004717102E3
5.638380583E1,1.004717331E3
5.745682583E1,1.004717789E3
5.852979683E1,1.004718552E3
5.960279783E1,1.004718628E3
6.067580683E1,1.004718628E3
6.174881083E1,1.004718628E3
6.282180883E1,1.004718475E3
6.389483283E1,1.004718094E3
6.496783983E1,1.004717331E3
6.604085283E1,1.004715652E3
6.711388583E1,1.004714584E3
6.818688683E1,1.004714203E3
6.925988883E1,1.004713669E3
7.033294783E1,1.004713669E3
7.140596383E1,1.004714355E3
7.247898383E1,1.004714508E3
7.355204883E1,1.004715424E3
7.462509983E1,1.004716263E3
7.569816283E1,1.004717331E3
7.677119283E1,1.004718170E3
7.784419483E1,1.004718552E3
7.891724783E1,1.004719849E3
7.999026083E1,1.004721298E3
8.106326483E1,1.004722366E3
8.213627983E1,1.004723434E3
8.320926583E1,1.004724197E3
8.428228783E1,1.004724197E3
8.535530783E1,1.004724503E3
8.642832083E1,1.004724884E3
8.750134383E1,1.004725494E3
8.857435683E1,1.004725723E3
8.964735083E1,1.004726410E3
9.072033883E1,1.004726410E3
9.179336783E1,1.004726410E3
9.286640983E1,1.004726410E3
9.393941983E1,1.004726410E3
9.501249283E1,1.004726410E3
9.608563183E1,1.004726562E3
9.715876983E1,1.004726791E3
9.823190483E1,1.004727478E3
9.930500683E1,1.004727478E3
1.003781188E2,1.004727478E3
1.014512218E2,1.004727631E3
1.025243508E2,1.004727631E3
1.035974618E2,1.004727631E3
1.046705948E2,1.004727859E3
1.057436638E2,1.004728088E3
1.068167118E2,1.004728317E3
1.078897588E2,1.004728317E3
1.089628148E2,1.004727249E3
1.100358678E2,1.004725571E3
1.111089558E2,1.004724655E3
1.121820228E2,1.004722977E3
1.132550498E2,1.004721298E3
1.143280558E2,1.004720306E3
1.154010628E2,1.004720078E3
1.164741168E2,1.004719238E3
1.175471398E2,1.004718933E3
1.186201708E2,1.004718933E3
1.196932108E2,1.004719391E3
1.207662928E2,1.004719467E3
1.218393168E2,1.004719620E3
1.229123598E2,1.004720230E3
1.239854148E2,1.004720688E3
1.250584518E2,1.004721756E3
1.261315328E2,1.004722137E3
1.272045938E2,1.004722977E3
1.282776278E2,1.004723053E3
1.293506738E2,1.004723053E3
1.304236828E2,1.004721756E3
1.314966908E2,1.004721298E3
1.325697668E2,1.004721146E3
1.336428238E2,1.004721069E3
1.347158648E2,1.004721069E3
1.357888548E2,1.004721298E3
1.368618588E2,1.004721451E3
1.379349058E2,1.004721298E3
1.390079478E2,1.004721146E3
1.400809738E2,1.004721146E3
1.411540098E2,1.004721451E3
1.422269798E2,1.004721756E3
1.432999908E2,1.004721756E3
1.443730668E2,1.004721909E3
1.454461278E2,1.004721985E3
1.465191638E2,1.004721985E3
1.475921938E2,1.004722214E3
1.486652378E2,1.004722214E3
1.497382578E2,1.004722977E3
1.508112608E2,1.004722977E3
1.518843038E2,1.004722748E3
1.529573458E2,1.004722595E3
1.540303568E2,1.004721985E3
1.551034028E2,1.004720840E3
1.561764528E2,1.004720078E3
1.572494528E2,1.004720001E3
1.583224778E2,1.004719849E3
1.593955048E2,1.004719772E3
1.604685128E2,1.004719772E3
1.615414838E2,1.004719849E3
1.626144848E2,1.004720001E3
1.636875128E2,1.004720459E3
1.647604868E2,1.004721451E3
1.658334858E2,1.004722977E3
1.669065378E2,1.004724274E3
1.679795758E2,1.004725266E3
1.690526408E2,1.004725723E3
1.701257538E2,1.004725952E3
1.711988318E2,1.004726944E3
