"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.272958341E-3,2.441423035E-1,1.883084106E-1,9.649234314E0
1.928095834E-2,1.531315613E-1,2.173480225E-1,9.682614899E0
2.928895834E-2,1.378633118E-1,2.668949890E-1,9.663454742E0
3.929795834E-2,2.165995789E-1,3.667373657E-1,9.729467468E0
4.930595834E-2,2.609074402E-1,4.498146057E-1,9.850266266E0
5.931395834E-2,2.154020691E-1,4.725672913E-1,1.008303223E1
6.932295834E-2,1.715432739E-1,4.487667847E-1,1.020697449E1
7.933095834E-2,3.772155762E-2,4.423301697E-1,1.023616379E1
8.933995834E-2,-1.603166199E-1,3.481759644E-1,1.010982651E1
9.934795834E-2,-3.303630066E-1,1.957928467E-1,9.834698639E0
1.093559583E-1,-3.402424622E-1,2.694396973E-2,9.835596771E0
1.193649583E-1,4.790039063E-2,1.850152588E-1,1.024619293E1
1.293729583E-1,2.085163879E-1,2.782713318E-1,1.043614792E1
1.393809583E-1,2.628533936E-1,2.718347168E-1,1.040022263E1
1.493899583E-1,2.601589966E-1,2.935395813E-1,1.018826340E1
1.593979583E-1,1.884580994E-1,2.984793091E-1,9.864786072E0
1.694059583E-1,1.694476318E-1,2.951861572E-1,9.571695557E0
1.794149583E-1,1.695973206E-1,3.158432007E-1,9.523795166E0
1.894229583E-1,1.469943237E-1,2.888992310E-1,9.610315247E0
1.994309583E-1,1.428030396E-1,2.571652222E-1,9.609566803E0
2.094399583E-1,1.158590698E-1,2.691403198E-1,9.538464661E0
2.194479583E-1,8.861572266E-2,3.161425781E-1,9.442364502E0
2.294569583E-1,2.170486450E-2,3.263214111E-1,9.409732361E0
2.394649583E-1,-5.837860107E-2,3.258723450E-1,9.350305939E0
2.494729583E-1,-1.154100037E-1,2.987786865E-1,9.361083527E0
2.594819583E-1,-1.953437805E-1,2.462379456E-1,9.395062866E0
2.694899583E-1,-2.338137817E-1,2.448907471E-1,9.380842438E0
2.794979583E-1,-1.811233521E-1,2.650987244E-1,9.420360260E0
2.895069583E-1,-1.902543640E-1,3.252735901E-1,9.431137848E0
