"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.149583449E-4,-3.751626587E1,5.941665649E0,-3.945068359E1
1.052395834E-2,-3.755802917E1,6.032455444E0,-3.958239746E1
2.053195833E-2,-3.754684448E1,6.043823242E0,-3.971185303E1
3.054095834E-2,-3.744921875E1,6.015060425E0,-3.937902832E1
4.054895834E-2,-3.744921875E1,6.015060425E0,-3.937902832E1
5.055695833E-2,-3.752473450E1,6.031402588E0,-3.957983398E1
6.056595834E-2,-3.752473450E1,6.031402588E0,-3.957983398E1
7.057395834E-2,-3.746238708E1,6.113937378E0,-3.958581543E1
8.058195833E-2,-3.740739441E1,6.181320190E0,-3.990313721E1
9.059095834E-2,-3.755696106E1,6.136962891E0,-3.980841064E1
1.005989583E-1,-3.745606995E1,6.100814819E0,-4.015948486E1
1.106069583E-1,-3.763128662E1,6.185440063E0,-4.001641846E1
1.206159583E-1,-3.769236755E1,6.234741211E0,-3.942327881E1
1.306239583E-1,-3.773507690E1,6.241500854E0,-3.997277832E1
1.406319583E-1,-3.766207886E1,6.087982178E0,-3.957946777E1
1.506409583E-1,-3.780249023E1,6.139617920E0,-3.970507812E1
1.606489583E-1,-3.777024841E1,6.079681396E0,-3.960540771E1
1.706579583E-1,-3.771408081E1,6.048370361E0,-3.925750732E1
1.806659583E-1,-3.768284607E1,6.062393188E0,-3.984100342E1
1.906739583E-1,-3.762051392E1,5.897171021E0,-3.972479248E1
2.006829583E-1,-3.763142395E1,5.888671875E0,-3.970239258E1
2.106909583E-1,-3.757942200E1,5.936492920E0,-4.033557129E1
2.206989583E-1,-3.773826599E1,5.864181519E0,-3.988354492E1
2.307079583E-1,-3.776129150E1,5.841079712E0,-4.059442139E1
2.407159583E-1,-3.763911438E1,5.947753906E0,-4.052697754E1
2.507239583E-1,-3.747409058E1,5.964462280E0,-4.023510742E1
2.607329583E-1,-3.745716858E1,6.033584595E0,-4.074926758E1
2.707409583E-1,-3.736456299E1,5.987030029E0,-4.036749268E1
2.807489583E-1,-3.750924683E1,6.169876099E0,-4.100164795E1
2.907579583E-1,-3.739796448E1,6.187698364E0,-4.107415771E1
3.007659583E-1,-3.736152649E1,6.097427368E0,-4.061639404E1
3.107749583E-1,-3.722415161E1,6.165924072E0,-4.107775879E1
3.207829583E-1,-3.720249939E1,6.277999878E0,-4.043701172E1
3.307909583E-1,-3.715986633E1,6.208633423E0,-4.063861084E1
3.407999583E-1,-3.726786804E1,6.304458618E0,-4.079711914E1
3.508079583E-1,-3.724168396E1,6.396881104E0,-4.025006104E1
3.608159583E-1,-3.713734436E1,6.521102905E0,-4.050726318E1
3.708249583E-1,-3.710217285E1,6.697006226E0,-4.018225098E1
3.808329583E-1,-3.730699158E1,6.769577026E0,-4.028894043E1
3.908409583E-1,-3.712309265E1,6.957855225E0,-4.088458252E1
4.008499583E-1,-3.719122314E1,6.979797363E0,-4.062524414E1
4.108579583E-1,-3.721273804E1,7.035324097E0,-4.135510254E1
4.208659583E-1,-3.712791443E1,7.086776733E0,-4.163116455E1
4.308749583E-1,-3.706605530E1,7.143905640E0,-4.135314941E1
4.408829583E-1,-3.689326477E1,7.261016846E0,-4.196887207E1
4.508909583E-1,-3.678358459E1,7.300338745E0,-4.146319580E1
4.608999583E-1,-3.672465515E1,7.239135742E0,-4.143579102E1
4.709079583E-1,-3.660369873E1,7.396835327E0,-4.178112793E1
4.809169583E-1,-3.660369873E1,7.396835327E0,-4.178112793E1
4.909249583E-1,-3.660682678E1,7.392913818E0,-4.161846924E1
5.009329583E-1,-3.648641968E1,7.459411621E0,-4.225769043E1
5.109419583E-1,-3.656738281E1,7.714675903E0,-4.183599854E1
5.209499583E-1,-3.660861206E1,7.642700195E0,-4.179211426E1
5.309579583E-1,-3.655462646E1,7.838638306E0,-4.177789307E1
5.409669583E-1,-3.647943115E1,7.838699341E0,-4.108190918E1
5.509749583E-1,-3.666442871E1,8.041351318E0,-4.132543945E1
5.609829583E-1,-3.665628052E1,8.166122437E0,-4.111151123E1
5.709919583E-1,-3.657368469E1,8.340393066E0,-4.050872803E1
5.809999583E-1,-3.666917419E1,8.456619263E0,-4.097863770E1
5.910079583E-1,-3.659965515E1,8.471099854E0,-4.079302979E1
6.010169583E-1,-3.662557983E1,8.459976196E0,-4.108551025E1
6.110249583E-1,-3.645123291E1,8.554962158E0,-4.164239502E1
6.210329583E-1,-3.636445618E1,8.596145630E0,-4.135479736E1
6.310419583E-1,-3.625964355E1,8.638717651E0,-4.184399414E1
6.410499583E-1,-3.597587585E1,8.748046875E0,-4.179571533E1
6.510579583E-1,-3.598425293E1,8.832962036E0,-4.173907471E1
6.610669583E-1,-3.593348694E1,8.911300659E0,-4.208099365E1
6.710749583E-1,-3.595275879E1,9.017303467E0,-4.197705078E1
6.810829583E-1,-3.582901001E1,8.999252319E0,-4.229534912E1
6.910919583E-1,-3.575584412E1,9.019638062E0,-4.283190918E1
7.010999583E-1,-3.555892944E1,9.117156982E0,-4.187536621E1
7.111089583E-1,-3.549249268E1,9.266265869E0,-4.207800293E1
7.211169583E-1,-3.566012573E1,9.296936035E0,-4.157562256E1
7.311249583E-1,-3.582891846E1,9.412750244E0,-4.137939453E1
7.411339583E-1,-3.561318970E1,9.418762207E0,-4.142413330E1
7.511419583E-1,-3.572236633E1,9.454528809E0,-4.050921631E1
7.611507083E-1,-3.565589905E1,9.558670044E0,-4.116009521E1
7.711597083E-1,-3.553643799E1,9.563613892E0,-4.069335938E1
7.811677083E-1,-3.557733154E1,9.409606934E0,-4.081097412E1
7.911757083E-1,-3.550109863E1,9.437026978E0,-4.157489014E1
8.011847083E-1,-3.542622375E1,9.239959717E0,-4.147027588E1
8.111927083E-1,-3.538977051E1,9.142440796E0,-4.210028076E1
8.212007083E-1,-3.533375549E1,9.139129639E0,-4.198736572E1
8.312097083E-1,-3.515977478E1,8.964126587E0,-4.183435059E1
8.412177083E-1,-3.497213745E1,8.995727539E0,-4.225445557E1
8.512257083E-1,-3.478297424E1,8.858901978E0,-4.172302246E1
8.612347083E-1,-3.466447449E1,8.941162109E0,-4.195104980E1
8.712427083E-1,-3.476170349E1,8.885238647E0,-4.240429688E1
8.812507083E-1,-3.465870667E1,8.865249634E0,-4.176605225E1
8.912597083E-1,-3.465870667E1,8.865249634E0,-4.176605225E1
9.012677083E-1,-3.458755493E1,8.855987549E0,-4.227148438E1
9.112757083E-1,-3.446426392E1,8.578063965E0,-4.211126709E1
9.212847083E-1,-3.439530945E1,8.647964478E0,-4.177563477E1
9.312927083E-1,-3.454441833E1,8.671005249E0,-4.174334717E1
9.413007083E-1,-3.456024170E1,8.740783691E0,-4.094519043E1
9.513097083E-1,-3.466319275E1,8.673919678E0,-4.127508545E1
9.613177083E-1,-3.482971191E1,8.740234375E0,-4.120983887E1
9.713257083E-1,-3.492753601E1,8.623367310E0,-4.070977783E1
9.813347083E-1,-3.491412354E1,8.719268799E0,-4.106207275E1
9.913427083E-1,-3.498062134E1,8.497787476E0,-4.123553467E1
1.001351708E0,-3.482519531E1,8.263656616E0,-4.115753174E1
1.011359708E0,-3.481584167E1,8.152435303E0,-4.148760986E1
1.021367708E0,-3.489802551E1,7.931381226E0,-4.125103760E1
1.031375708E0,-3.487934875E1,7.799209595E0,-4.155584717E1
1.041384708E0,-3.479878235E1,7.582992554E0,-4.136828613E1
1.051392708E0,-3.484286499E1,7.554168701E0,-4.066601562E1
1.061401708E0,-3.470498657E1,7.275924683E0,-4.118737793E1
1.071409708E0,-3.486355591E1,7.199462891E0,-4.074035645E1
1.081417708E0,-3.484533691E1,7.008377075E0,-4.113903809E1
1.091426708E0,-3.486015320E1,6.809921265E0,-4.140295410E1
1.101434708E0,-3.499682617E1,6.507934570E0,-4.106036377E1
1.111442708E0,-3.494616699E1,6.306900024E0,-4.148083496E1
1.121451708E0,-3.471124268E1,6.031036377E0,-4.115173340E1
1.131459708E0,-3.480348206E1,5.829727173E0,-4.108538818E1
1.141467708E0,-3.490487671E1,5.782653809E0,-4.102343750E1
1.151476708E0,-3.488031006E1,5.610656738E0,-4.063458252E1
1.161484708E0,-3.495074463E1,5.531951904E0,-4.100268555E1
1.171492708E0,-3.489431763E1,5.391998291E0,-4.066937256E1
1.181501708E0,-3.468217468E1,5.190048218E0,-4.075750732E1
1.191509708E0,-3.473138428E1,5.037506104E0,-4.155303955E1
1.201517708E0,-3.465658569E1,4.887603760E0,-4.133331299E1
1.211526708E0,-3.466452026E1,4.848495483E0,-4.148510742E1
1.221534708E0,-3.458963013E1,4.694366455E0,-4.157250977E1
1.231542708E0,-3.464334106E1,4.464324951E0,-4.123254395E1
1.241551708E0,-3.446058655E1,4.392379761E0,-4.169329834E1
1.251559708E0,-3.443196106E1,4.235702515E0,-4.154895020E1
1.261567708E0,-3.442704773E1,4.159255981E0,-4.109130859E1
1.271576708E0,-3.444845581E1,4.055282593E0,-4.158020020E1
1.281584708E0,-3.441468811E1,3.914154053E0,-4.119573975E1
1.291592708E0,-3.438307190E1,3.840698242E0,-4.171166992E1
1.301601708E0,-3.438307190E1,3.840698242E0,-4.171166992E1
1.311609708E0,-3.431359863E1,3.837799072E0,-4.153228760E1
1.321617708E0,-3.425659180E1,3.840103149E0,-4.120751953E1
1.331626708E0,-3.424028015E1,3.885253906E0,-4.158654785E1
1.341634708E0,-3.437272644E1,3.984954834E0,-4.113348389E1
