"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.087083333E-2,3.597820296E-1,7.511380736E-1,1.679910904E-1
2.087983335E-2,5.807384785E-1,9.963613079E-1,4.016411501E-1
3.088783333E-2,6.126181926E-1,1.249904180E0,4.588052845E-1
4.089683335E-2,3.428428286E-1,1.315515348E0,3.774494648E-1
5.090483333E-2,-2.433164573E-1,9.412105161E-1,4.622989959E-1
6.091383332E-2,-8.568953475E-1,3.601998497E-1,7.753612608E-1
7.092183334E-2,-6.131960437E-1,1.962152715E-1,1.272894993E0
8.093083333E-2,-6.839893068E-1,5.410205718E-2,9.641152292E-1
9.093883334E-2,-7.022675568E-1,-5.607231304E-2,6.924588525E-1
1.009478333E-1,-5.473047207E-1,-1.138054181E-1,7.594170731E-1
1.109558333E-1,-4.732351895E-1,-2.108284136E-1,7.394751441E-1
1.209648333E-1,-3.192893669E-1,-2.414241156E-1,5.754361868E-1
1.309728333E-1,-1.217631862E-1,-1.466939961E-1,3.024618477E-1
1.409818333E-1,2.054528855E-2,-2.133683709E-2,1.670549512E-2
1.509898333E-1,1.602695132E-1,1.435072270E-1,-2.842425084E-1
1.609988333E-1,3.117731000E-1,3.034235685E-1,-4.070936787E-1
1.710068333E-1,4.860384721E-1,4.110789582E-1,-4.140699917E-1
1.810158333E-1,5.482593517E-1,4.946534673E-1,-4.615195620E-1
1.910238334E-1,5.622743967E-1,5.868112139E-1,-4.951556700E-1
2.010328333E-1,5.005479723E-1,6.232474074E-1,-5.675529706E-1
2.110408333E-1,4.231281327E-1,6.133455131E-1,-8.076437384E-1
2.210498333E-1,3.438357224E-1,6.546080714E-1,-1.141726744E0
2.310578333E-1,2.953596003E-1,6.825552041E-1,-1.428004668E0
2.410668333E-1,2.610024209E-1,7.029375746E-1,-1.598753890E0
2.510748333E-1,2.254044989E-1,7.112130658E-1,-1.597587370E0
2.610828333E-1,2.147260031E-1,6.666713159E-1,-1.386487682E0
2.710918333E-1,1.907276596E-1,5.600493850E-1,-1.048349633E0
2.810998333E-1,9.279955164E-2,4.314707208E-1,-7.784807503E-1
2.911088333E-1,-1.517754458E-2,3.473495701E-1,-6.683449352E-1
3.011168333E-1,-4.513827559E-2,3.424272377E-1,-7.203681976E-1
3.111258333E-1,9.517549463E-3,3.446070432E-1,-7.196232623E-1
3.211338333E-1,7.121185072E-2,3.388222100E-1,-6.620609325E-1
