"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.505416669E-3,-3.754735947E1,2.628143311E0,-4.080670166E1
1.451341668E-2,-3.754044724E1,2.625083923E0,-4.115063477E1
2.452141666E-2,-3.752287292E1,2.692955017E0,-4.115966797E1
3.452941668E-2,-3.748913574E1,2.732753754E0,-4.073010254E1
4.453741666E-2,-3.728960800E1,2.853458405E0,-4.108355713E1
5.454541667E-2,-3.715537262E1,2.938003540E0,-4.093682861E1
6.455341668E-2,-3.705307770E1,3.026546478E0,-4.130944824E1
7.456241667E-2,-3.661487579E1,3.236827850E0,-4.185729980E1
8.456941668E-2,-3.631408691E1,3.156940460E0,-4.168029785E1
9.457741666E-2,-3.640932465E1,3.227687836E0,-4.220367432E1
1.045864167E-1,-3.631925201E1,3.273868561E0,-4.180523682E1
1.145934167E-1,-3.617204285E1,3.250640869E0,-4.153607178E1
1.246024167E-1,-3.624559021E1,3.236572266E0,-4.183544922E1
1.346104167E-1,-3.618773270E1,3.172454834E0,-4.152191162E1
1.446174167E-1,-3.621492004E1,2.941738129E0,-4.183416748E1
1.546264167E-1,-3.621492004E1,2.941738129E0,-4.183416748E1
1.646344167E-1,-3.636250305E1,2.576496124E0,-4.228698730E1
1.746414167E-1,-3.630675125E1,2.428234100E0,-4.198522949E1
1.846504167E-1,-3.644043350E1,2.307487488E0,-4.220446777E1
1.946584167E-1,-3.660121918E1,2.074623108E0,-4.203796387E1
2.046664167E-1,-3.673480225E1,2.006340027E0,-4.214202881E1
2.146744167E-1,-3.672338104E1,2.032089233E0,-4.217858887E1
2.246814167E-1,-3.671301270E1,1.909408569E0,-4.180169678E1
2.346894167E-1,-3.693106842E1,1.931373596E0,-4.188226318E1
2.446984167E-1,-3.705995560E1,1.834293365E0,-4.143304443E1
2.547054167E-1,-3.731826782E1,1.729293823E0,-4.118566895E1
2.647134167E-1,-3.737925720E1,1.663791656E0,-4.141638184E1
2.747214167E-1,-3.765139008E1,1.562175751E0,-4.095001221E1
2.847294167E-1,-3.782668304E1,1.746818542E0,-4.057324219E1
2.947384167E-1,-3.791130829E1,1.759777069E0,-4.052191162E1
3.047454167E-1,-3.797904968E1,1.725410461E0,-4.013861084E1
3.147534167E-1,-3.795789337E1,1.769783020E0,-4.057580566E1
3.247614167E-1,-3.822828674E1,1.897041321E0,-4.043914795E1
3.347694167E-1,-3.842119598E1,1.944961548E0,-4.058636475E1
3.447774167E-1,-3.837414169E1,2.045471191E0,-4.070623779E1
3.547854167E-1,-3.852575684E1,2.026779175E0,-4.013098145E1
3.647934167E-1,-3.861619186E1,2.081813812E0,-4.065008545E1
3.748014167E-1,-3.875323105E1,2.070362091E0,-4.030175781E1
3.848094167E-1,-3.880572510E1,2.104816437E0,-4.008258057E1
3.948174167E-1,-3.877958679E1,2.073425293E0,-4.049176025E1
4.048254167E-1,-3.877570724E1,2.014976501E0,-4.027935791E1
4.148334167E-1,-3.895734787E1,2.146011353E0,-4.072283936E1
4.248414167E-1,-3.895481491E1,2.231250763E0,-4.055749512E1
4.348494167E-1,-3.904762268E1,2.216056824E0,-4.007513428E1
4.448574167E-1,-3.890938950E1,2.271846771E0,-4.056860352E1
4.548654167E-1,-3.896003723E1,2.180923462E0,-4.041278076E1
4.648734167E-1,-3.906764221E1,2.230846405E0,-4.053234863E1
4.748814167E-1,-3.889610291E1,2.217361450E0,-4.087329102E1
4.848894167E-1,-3.902904510E1,2.218132019E0,-4.028631592E1
4.948974167E-1,-3.881930542E1,2.187000275E0,-4.074005127E1
5.049054167E-1,-3.890166473E1,2.185977936E0,-4.034814453E1
5.149134167E-1,-3.897280502E1,2.100105286E0,-4.026007080E1
5.249214167E-1,-3.891169739E1,2.100837708E0,-4.082379150E1
5.349294167E-1,-3.881508636E1,2.142688751E0,-4.053009033E1
5.449374167E-1,-3.897486496E1,2.194519043E0,-4.082202148E1
5.549454167E-1,-3.883391571E1,2.135372162E0,-4.088946533E1
5.649534167E-1,-3.892189026E1,2.208278656E0,-4.027661133E1
5.749614167E-1,-3.892189026E1,2.208278656E0,-4.027661133E1
5.849694167E-1,-3.882136154E1,2.203079224E0,-4.075872803E1
5.949774167E-1,-3.878866577E1,2.146736145E0,-4.028564453E1
6.049854167E-1,-3.882276154E1,2.266704559E0,-4.070318604E1
6.149934167E-1,-3.893971634E1,2.411972046E0,-4.066467285E1
6.250014167E-1,-3.887322235E1,2.385341644E0,-4.035522461E1
6.350094167E-1,-3.883409882E1,2.445682526E0,-4.074945068E1
6.450174167E-1,-3.887969589E1,2.559768677E0,-4.042877197E1
6.550254167E-1,-3.885368347E1,2.602489471E0,-4.050878906E1
6.650334167E-1,-3.891752625E1,2.864547729E0,-4.079425049E1
6.750414167E-1,-3.877056885E1,2.956707001E0,-4.058795166E1
6.850494167E-1,-3.875414658E1,3.091800690E0,-4.126354980E1
6.950574167E-1,-3.871374512E1,3.246898651E0,-4.150512695E1
7.050654167E-1,-3.868686676E1,3.471645355E0,-4.103204346E1
7.150734167E-1,-3.875229645E1,3.614738464E0,-4.131762695E1
7.250814167E-1,-3.900868225E1,3.776405334E0,-4.086315918E1
7.350894167E-1,-3.897283173E1,3.886089325E0,-4.121075439E1
7.450974167E-1,-3.889600372E1,3.924037933E0,-4.116668701E1
7.551054167E-1,-3.919545746E1,4.150180817E0,-4.067944336E1
7.651134167E-1,-3.931147766E1,4.212337494E0,-4.112658691E1
7.751214167E-1,-3.928186035E1,4.299358368E0,-4.078167725E1
7.851294167E-1,-3.937052917E1,4.477394104E0,-4.053948975E1
7.951374167E-1,-3.942459488E1,4.701740265E0,-4.084075928E1
8.051454167E-1,-3.950339508E1,4.778953552E0,-4.044366455E1
8.151534167E-1,-3.956562042E1,5.024551392E0,-4.061206055E1
8.251614167E-1,-3.955986023E1,5.287338257E0,-4.082958984E1
8.351694167E-1,-3.947312164E1,5.456684113E0,-3.990118408E1
8.451774167E-1,-3.957881546E1,5.747337341E0,-4.035223389E1
8.551858333E-1,-3.956424713E1,6.169689178E0,-3.978955078E1
8.651938333E-1,-3.970443344E1,6.426303864E0,-4.022717285E1
8.752018333E-1,-3.940753555E1,6.670253754E0,-4.044842529E1
8.852098333E-1,-3.941850662E1,6.939327240E0,-3.989819336E1
8.952178333E-1,-3.952788544E1,7.021179199E0,-4.038800049E1
9.052258333E-1,-3.935861969E1,7.130908966E0,-3.979937744E1
9.152338333E-1,-3.946197891E1,7.215782166E0,-3.979119873E1
9.252418333E-1,-3.951285934E1,7.258197784E0,-4.037976074E1
9.352498333E-1,-3.942802429E1,7.304481506E0,-3.996881104E1
9.452578333E-1,-3.936288834E1,7.417358398E0,-4.053759766E1
9.552658333E-1,-3.927559662E1,7.389884949E0,-4.074438477E1
9.652738333E-1,-3.927447510E1,7.503124237E0,-4.044604492E1
9.752818333E-1,-3.932189178E1,7.582881927E0,-4.099182129E1
9.852898333E-1,-3.932189178E1,7.582881927E0,-4.099182129E1
9.952978333E-1,-3.917078400E1,7.643722534E0,-4.041735840E1
1.005305833E0,-3.915675735E1,7.751346588E0,-4.072692871E1
1.015313833E0,-3.886203003E1,8.007762909E0,-4.089135742E1
1.025321833E0,-3.874958038E1,8.179519653E0,-4.060485840E1
1.035329833E0,-3.869871521E1,8.289325714E0,-4.097070312E1
1.045337833E0,-3.866479874E1,8.392921448E0,-4.066210938E1
1.055345833E0,-3.879592514E1,8.522495270E0,-4.065228271E1
1.065353833E0,-3.885459900E1,8.599082947E0,-4.102154541E1
1.075361833E0,-3.875278091E1,8.603939056E0,-4.071722412E1
1.085369833E0,-3.858630371E1,8.610694885E0,-4.121362305E1
1.095376833E0,-3.840555191E1,8.773887634E0,-4.122625732E1
1.105384833E0,-3.840594864E1,8.881847382E0,-4.078344727E1
1.115392833E0,-3.838689423E1,8.804069519E0,-4.142108154E1
1.125400833E0,-3.812688828E1,8.913806915E0,-4.126281738E1
1.135408833E0,-3.788986969E1,8.883453369E0,-4.164202881E1
1.145416833E0,-3.769601440E1,9.003719330E0,-4.162921143E1
1.155424833E0,-3.748821259E1,8.965072632E0,-4.132745361E1
1.165432833E0,-3.734181976E1,8.985645294E0,-4.193933105E1
1.175440833E0,-3.698890686E1,9.034355164E0,-4.195642090E1
1.185448833E0,-3.689953232E1,9.120983124E0,-4.193756104E1
1.195456833E0,-3.667351532E1,9.323253632E0,-4.237725830E1
1.205464833E0,-3.647032547E1,9.379467010E0,-4.195758057E1
1.215472833E0,-3.627882004E1,9.285682678E0,-4.240911865E1
1.225480833E0,-3.649273682E1,9.306777954E0,-4.243084717E1
1.235488833E0,-3.647228622E1,9.330303192E0,-4.169256592E1
1.245496833E0,-3.662281418E1,9.242977142E0,-4.200555420E1
1.255504833E0,-3.673645782E1,9.088703156E0,-4.144622803E1
1.265512833E0,-3.687849808E1,8.988906860E0,-4.197418213E1
1.275520833E0,-3.704013824E1,9.050483704E0,-4.177899170E1
1.285528833E0,-3.716699982E1,8.875370026E0,-4.130401611E1
1.295536833E0,-3.740206909E1,8.784355164E0,-4.159112549E1
1.305544833E0,-3.735028076E1,8.784934998E0,-4.072625732E1
1.315552833E0,-3.745994186E1,8.735649109E0,-4.041864014E1
1.325560833E0,-3.770095825E1,8.622787476E0,-4.116461182E1
