"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.010708333E-3,-3.725491333E1,4.487335205E0,-4.047216797E1
1.401670834E-2,-3.727227783E1,4.547439575E0,-4.048333740E1
2.402270833E-2,-3.726617432E1,4.577804565E0,-4.036883545E1
3.402870834E-2,-3.717532349E1,4.579483032E0,-4.054150391E1
4.403470833E-2,-3.719319153E1,4.598281860E0,-4.073364258E1
5.403970833E-2,-3.735333252E1,4.650711060E0,-4.042718506E1
6.404570834E-2,-3.725854492E1,4.573120117E0,-4.011041260E1
7.405170833E-2,-3.725854492E1,4.573120117E0,-4.011041260E1
8.405770834E-2,-3.734117126E1,4.729034424E0,-4.039324951E1
9.406370833E-2,-3.746461487E1,4.532836914E0,-4.031384277E1
1.040697083E-1,-3.750299072E1,4.472778320E0,-3.996228027E1
1.140757083E-1,-3.753492737E1,4.487731934E0,-4.033734131E1
1.240817083E-1,-3.748281860E1,4.396148682E0,-4.011437988E1
1.340877083E-1,-3.740739441E1,4.347152710E0,-4.047235107E1
1.440927083E-1,-3.751979065E1,4.264801025E0,-4.061370850E1
1.540987083E-1,-3.755850220E1,4.126632690E0,-4.004797363E1
1.641047083E-1,-3.760484314E1,4.142257690E0,-4.040008545E1
1.741107083E-1,-3.755186462E1,4.005279541E0,-4.031011963E1
1.841167083E-1,-3.771279907E1,4.075225830E0,-4.062310791E1
1.941227083E-1,-3.756111145E1,4.078704834E0,-4.050750732E1
2.041287083E-1,-3.756153870E1,4.121719360E0,-3.988549805E1
2.141337083E-1,-3.756059265E1,4.109420776E0,-4.058087158E1
2.241397083E-1,-3.771458435E1,4.178100586E0,-4.034240723E1
2.341457083E-1,-3.768338013E1,4.145675659E0,-4.013769531E1
2.441517083E-1,-3.774935913E1,4.244384766E0,-4.067413330E1
2.541577083E-1,-3.783984375E1,4.143768311E0,-4.019390869E1
2.641637083E-1,-3.797483826E1,4.268356323E0,-4.057818604E1
2.741697083E-1,-3.783769226E1,4.313903809E0,-4.059014893E1
2.841757083E-1,-3.792877197E1,4.234451294E0,-4.015808105E1
2.941817083E-1,-3.795939636E1,4.445114136E0,-4.065728760E1
3.041867083E-1,-3.806735229E1,4.541488647E0,-4.013195801E1
3.141927083E-1,-3.809468079E1,4.752868652E0,-4.059985352E1
3.241987083E-1,-3.779248047E1,4.932250977E0,-4.062628174E1
3.342047083E-1,-3.778712463E1,5.040191650E0,-4.016674805E1
3.442107083E-1,-3.784176636E1,5.347229004E0,-4.049847412E1
3.542167083E-1,-3.799780273E1,5.520339966E0,-3.987902832E1
3.642227083E-1,-3.807002258E1,5.694869995E0,-3.965100098E1
3.742287083E-1,-3.811982727E1,5.799667358E0,-4.022283936E1
3.842337083E-1,-3.807206726E1,5.882690430E0,-4.005328369E1
3.942397083E-1,-3.799603271E1,6.077499390E0,-4.065997314E1
4.042457083E-1,-3.790109253E1,6.206771851E0,-4.051800537E1
4.142517083E-1,-3.778210449E1,6.371337891E0,-4.062744141E1
4.242577083E-1,-3.765161133E1,6.783294678E0,-4.087225342E1
4.342637083E-1,-3.767651367E1,6.963745117E0,-4.078710938E1
4.442697083E-1,-3.758610535E1,7.163665771E0,-4.097833252E1
4.542757083E-1,-3.755661011E1,7.329360962E0,-4.134967041E1
4.642807083E-1,-3.752056885E1,7.416091919E0,-4.062115479E1
4.742867083E-1,-3.752056885E1,7.416091919E0,-4.062115479E1
4.842927083E-1,-3.752995300E1,7.647109985E0,-4.084698486E1
4.942987083E-1,-3.772523499E1,7.730941772E0,-4.054864502E1
5.043047083E-1,-3.780357361E1,7.959640503E0,-4.018493652E1
5.143107083E-1,-3.775341797E1,8.187332153E0,-4.061651611E1
5.243167083E-1,-3.776916504E1,8.337310791E0,-3.991534424E1
5.343227083E-1,-3.803012085E1,8.549545288E0,-4.015100098E1
5.443277083E-1,-3.825918579E1,8.658798218E0,-4.020526123E1
5.543337083E-1,-3.819531250E1,8.571975708E0,-3.992150879E1
5.643397083E-1,-3.821241760E1,8.556808472E0,-4.035089111E1
5.743457083E-1,-3.800669861E1,8.598129272E0,-3.994842529E1
5.843517083E-1,-3.791868591E1,8.707336426E0,-4.019427490E1
5.943577083E-1,-3.789250183E1,8.761032104E0,-4.056414795E1
6.043637083E-1,-3.779100037E1,8.815277100E0,-3.994055176E1
6.143697083E-1,-3.767250061E1,8.916625977E0,-4.006481934E1
6.243747083E-1,-3.763999939E1,8.901687622E0,-4.017425537E1
6.343807083E-1,-3.792192078E1,9.104507446E0,-4.005780029E1
6.443867083E-1,-3.761093140E1,9.103240967E0,-4.065924072E1
6.543927083E-1,-3.759710693E1,9.114196777E0,-4.018798828E1
6.643987083E-1,-3.757585144E1,9.252975464E0,-4.069873047E1
6.744047083E-1,-3.768750000E1,9.255691528E0,-4.076690674E1
6.844107083E-1,-3.773757935E1,9.191177368E0,-4.011413574E1
6.944167083E-1,-3.780285645E1,9.306533813E0,-4.028973389E1
7.044217083E-1,-3.771134949E1,9.162445068E0,-4.039782715E1
7.144277083E-1,-3.759759521E1,9.056381226E0,-4.030389404E1
7.244337083E-1,-3.746954346E1,8.968338013E0,-4.076654053E1
7.344397083E-1,-3.736717224E1,8.898284912E0,-4.048876953E1
7.444457083E-1,-3.737136841E1,8.876419067E0,-4.051501465E1
7.544517083E-1,-3.728627014E1,8.832244873E0,-4.062341309E1
7.644577083E-1,-3.716082764E1,8.736846924E0,-4.056304932E1
7.744637083E-1,-3.703549194E1,8.787261963E0,-4.072082520E1
7.844687083E-1,-3.703804016E1,8.586196899E0,-4.035949707E1
7.944746667E-1,-3.704045105E1,8.581893921E0,-4.083135986E1
8.044806667E-1,-3.692579651E1,8.401138306E0,-4.091992188E1
8.144866667E-1,-3.690464783E1,8.217910767E0,-4.045776367E1
8.244926667E-1,-3.685896301E1,7.973526001E0,-4.067529297E1
8.344986667E-1,-3.688609314E1,7.922988892E0,-4.020684814E1
8.445046667E-1,-3.675563049E1,7.761077881E0,-4.025421143E1
8.545106667E-1,-3.673127747E1,7.812805176E0,-4.073583984E1
8.645156667E-1,-3.673127747E1,7.812805176E0,-4.073583984E1
8.745216667E-1,-3.671751404E1,7.645217896E0,-4.024505615E1
8.845276667E-1,-3.667239380E1,7.603652954E0,-4.073779297E1
8.945336667E-1,-3.651545715E1,7.471847534E0,-4.053857422E1
9.045396667E-1,-3.655114746E1,7.325607300E0,-4.051879883E1
9.145456667E-1,-3.659997559E1,7.378860474E0,-4.072442627E1
9.245516667E-1,-3.656321716E1,7.332458496E0,-4.032379150E1
9.345576667E-1,-3.647828674E1,7.279708862E0,-4.065032959E1
9.445626667E-1,-3.658616638E1,7.175247192E0,-4.071264648E1
9.545686667E-1,-3.659027100E1,6.614440918E0,-4.011169434E1
9.645746667E-1,-3.662374878E1,6.603118896E0,-4.027050781E1
9.745806667E-1,-3.660157776E1,6.444656372E0,-3.988854980E1
9.845866667E-1,-3.667695618E1,6.219970703E0,-3.925329590E1
9.945926667E-1,-3.662062073E1,6.189620972E0,-3.981225586E1
1.004598667E0,-3.654826355E1,5.994064331E0,-3.972705078E1
1.014604667E0,-3.657209778E1,5.973190308E0,-3.991949463E1
1.024609667E0,-3.648585510E1,5.713211060E0,-3.989764404E1
1.034615667E0,-3.635984802E1,5.598052979E0,-3.947564697E1
1.044621667E0,-3.640447998E1,5.515640259E0,-3.985736084E1
1.054627667E0,-3.623193359E1,5.389038086E0,-3.947204590E1
1.064633667E0,-3.625067139E1,5.116668701E0,-3.996203613E1
1.074639667E0,-3.617718506E1,4.749938965E0,-3.998699951E1
1.084645667E0,-3.614550781E1,4.517150879E0,-3.958166504E1
1.094651667E0,-3.617433167E1,4.404525757E0,-3.965966797E1
1.104656667E0,-3.631475830E1,4.253265381E0,-3.921746826E1
1.114662667E0,-3.636140442E1,4.039031982E0,-3.876434326E1
1.124668667E0,-3.653172302E1,3.973907471E0,-3.915533447E1
1.134674667E0,-3.665841675E1,3.904434204E0,-3.851812744E1
1.144680667E0,-3.641082764E1,3.837631226E0,-3.910888672E1
1.154686667E0,-3.650328064E1,3.672500610E0,-3.891302490E1
1.164692667E0,-3.655030823E1,3.650665283E0,-3.850732422E1
1.174698667E0,-3.657054138E1,3.435363770E0,-3.870489502E1
1.184703667E0,-3.656909180E1,3.231155396E0,-3.858038330E1
1.194709667E0,-3.650143433E1,3.126693726E0,-3.903015137E1
1.204715667E0,-3.634777832E1,2.986846924E0,-3.928277588E1
1.214721667E0,-3.650408936E1,2.823623657E0,-3.890374756E1
1.224727667E0,-3.632043457E1,2.742950439E0,-3.920117188E1
1.234733667E0,-3.625405884E1,2.785568237E0,-3.899963379E1
1.244739667E0,-3.626274109E1,2.656799316E0,-3.883233643E1
1.254744667E0,-3.626274109E1,2.656799316E0,-3.883233643E1
1.264750667E0,-3.629733276E1,2.609436035E0,-3.928839111E1
1.274756667E0,-3.653480530E1,2.457183838E0,-3.865240479E1
1.284762667E0,-3.668014526E1,2.346893311E0,-3.881768799E1
1.294768667E0,-3.686544800E1,2.201400757E0,-3.888775635E1
1.304774667E0,-3.687138367E1,1.939575195E0,-3.841845703E1
1.314780667E0,-3.697113037E1,1.784805298E0,-3.864916992E1
1.324786667E0,-3.665463257E1,1.647155762E0,-3.792468262E1
1.334791667E0,-3.664283752E1,1.552642822E0,-3.831384277E1
1.344797667E0,-3.672798157E1,1.427276611E0,-3.854022217E1
1.354803667E0,-3.655390930E1,1.143875122E0,-3.827337646E1
1.364809667E0,-3.647694397E1,1.026840210E0,-3.870794678E1
1.374815667E0,-3.636552429E1,9.226379395E-1,-3.856671143E1
1.384821667E0,-3.620845032E1,9.276275635E-1,-3.828802490E1
1.394827667E0,-3.595414734E1,7.819824219E-1,-3.904101562E1
1.404833667E0,-3.578382874E1,6.904144287E-1,-3.858020020E1
1.414839667E0,-3.572961426E1,7.139892578E-1,-3.875213623E1
1.424844667E0,-3.546188354E1,5.411224365E-1,-3.887725830E1
1.434850667E0,-3.530476379E1,3.462982178E-1,-3.855731201E1
1.444856667E0,-3.537132263E1,2.462158203E-1,-3.877233887E1
1.454862667E0,-3.525527954E1,2.313232422E-2,-3.858489990E1
1.464868667E0,-3.519996643E1,-9.707641602E-2,-3.923486328E1
1.474874667E0,-3.498327637E1,-1.682586670E-1,-3.942041016E1
1.484880667E0,-3.463600159E1,-5.238494873E-1,-3.893811035E1
1.494885667E0,-3.475077820E1,-7.926025391E-1,-3.941668701E1
1.504891667E0,-3.453457642E1,-9.628143311E-1,-3.900512695E1
1.514897667E0,-3.438735962E1,-1.160964966E0,-3.895318604E1
1.524903667E0,-3.431507874E1,-1.324157715E0,-3.924212646E1
1.534909667E0,-3.439241028E1,-1.506118774E0,-3.879364014E1
1.544915667E0,-3.424760437E1,-1.535034180E0,-3.915069580E1
1.554921667E0,-3.428659058E1,-1.626098633E0,-3.932940674E1
1.564927667E0,-3.416119385E1,-1.804962158E0,-3.905419922E1
1.574932667E0,-3.421487427E1,-1.966537476E0,-3.925677490E1
1.584938667E0,-3.405630493E1,-2.102294922E0,-3.931549072E1
1.594944667E0,-3.411186218E1,-2.158828735E0,-3.985632324E1
1.604950667E0,-3.399893188E1,-2.212310791E0,-3.992608643E1
1.614956667E0,-3.404193115E1,-2.207397461E0,-3.944952393E1
1.624962667E0,-3.417387390E1,-2.221343994E0,-3.952642822E1
1.634968667E0,-3.410050964E1,-2.270416260E0,-3.931005859E1
1.644974667E0,-3.408764648E1,-2.285537720E0,-3.900988770E1
1.654979667E0,-3.408764648E1,-2.285537720E0,-3.900988770E1
1.664985667E0,-3.410296631E1,-2.346038818E0,-3.945410156E1
1.674991667E0,-3.400851440E1,-2.506942749E0,-3.919915771E1
1.684997667E0,-3.403221130E1,-2.661605835E0,-3.966925049E1
1.695003667E0,-3.401683044E1,-2.910568237E0,-4.000170898E1
1.705009667E0,-3.408671570E1,-3.129882812E0,-3.974530029E1
1.715015667E0,-3.402914429E1,-3.145431519E0,-4.003283691E1
1.725021667E0,-3.402291870E1,-3.226486206E0,-3.965203857E1
1.735026667E0,-3.419976807E1,-3.146942139E0,-3.975183105E1
1.745032667E0,-3.438526917E1,-3.144699097E0,-3.956164551E1
1.755038667E0,-3.438835144E1,-3.177200317E0,-3.885144043E1
1.765044667E0,-3.457894897E1,-3.161148071E0,-3.928582764E1
1.775050667E0,-3.442881775E1,-3.291656494E0,-3.894622803E1
1.785056667E0,-3.448989868E1,-3.344329834E0,-3.880004883E1
1.795062208E0,-3.455964661E1,-3.313781738E0,-3.933142090E1
1.805068208E0,-3.472898865E1,-3.334014893E0,-3.906573486E1
1.815073208E0,-3.483470154E1,-3.342483521E0,-3.948986816E1
1.825079208E0,-3.476139832E1,-3.492248535E0,-3.948028564E1
1.835085208E0,-3.489564514E1,-3.515747070E0,-3.882879639E1
1.845091208E0,-3.496765137E1,-3.573867798E0,-3.922229004E1
1.855097208E0,-3.501173401E1,-3.704177856E0,-3.890783691E1
1.865103208E0,-3.513053894E1,-3.645919800E0,-3.905572510E1
1.875109208E0,-3.518664551E1,-3.643173218E0,-3.909246826E1
1.885115208E0,-3.506684875E1,-3.690017700E0,-3.857354736E1
1.895120208E0,-3.495222473E1,-3.587585449E0,-3.890643311E1
1.905126208E0,-3.502160645E1,-3.673553467E0,-3.866925049E1
1.915132208E0,-3.501031494E1,-3.698608398E0,-3.850396729E1
1.925138208E0,-3.500007629E1,-3.615280151E0,-3.897454834E1
1.935144208E0,-3.487477112E1,-3.742996216E0,-3.888177490E1
1.945150208E0,-3.502261353E1,-3.785324097E0,-3.925488281E1
1.955156208E0,-3.498495483E1,-3.733428955E0,-3.943566895E1
1.965161208E0,-3.500355530E1,-3.752059937E0,-3.875152588E1
1.975167208E0,-3.515547180E1,-3.860183716E0,-3.899523926E1
1.985173208E0,-3.509011841E1,-3.939346313E0,-3.877618408E1
1.995179208E0,-3.503996277E1,-3.977127075E0,-3.869757080E1
2.005185208E0,-3.511894226E1,-3.874877930E0,-3.872753906E1
2.015191208E0,-3.491362000E1,-3.917953491E0,-3.834503174E1
2.025197208E0,-3.503640747E1,-3.880386353E0,-3.871343994E1
2.035203208E0,-3.505110168E1,-3.964080811E0,-3.857318115E1
2.045208208E0,-3.505110168E1,-3.964080811E0,-3.857318115E1
2.055214208E0,-3.512594604E1,-3.933029175E0,-3.821887207E1
2.065220208E0,-3.505374146E1,-3.966064453E0,-3.857189941E1
2.075226208E0,-3.497334290E1,-3.969436646E0,-3.816589355E1
2.085232208E0,-3.498818970E1,-3.989974976E0,-3.844915771E1
2.095238208E0,-3.512620544E1,-4.131927490E0,-3.855285645E1
2.105244208E0,-3.523178101E1,-4.206390381E0,-3.796044922E1
2.115250208E0,-3.525411987E1,-4.170211792E0,-3.803778076E1
2.125255208E0,-3.550454712E1,-4.235931396E0,-3.757952881E1
2.135261208E0,-3.570845032E1,-4.190277100E0,-3.763385010E1
2.145267208E0,-3.557812500E1,-4.028839111E0,-3.749926758E1
2.155273208E0,-3.570007324E1,-3.934738159E0,-3.708471680E1
2.165279208E0,-3.572225952E1,-3.924484253E0,-3.747479248E1
2.175285208E0,-3.604278564E1,-3.866668701E0,-3.705737305E1
2.185291208E0,-3.635629272E1,-3.883758545E0,-3.656799316E1
2.195297208E0,-3.661401367E1,-3.893814087E0,-3.699273682E1
