"Time (s)","X (hPa)"
1.818232023E2,1.002653503E3
1.828956213E2,1.002653656E3
1.839680703E2,1.002653503E3
1.850405003E2,1.002653656E3
1.861129243E2,1.002653656E3
1.871853773E2,1.002653732E3
1.882578323E2,1.002655106E3
1.893302383E2,1.002656021E3
1.904026403E2,1.002656708E3
1.914750463E2,1.002657471E3
1.925474753E2,1.002657471E3
1.936199013E2,1.002657318E3
1.946923353E2,1.002656097E3
1.957647763E2,1.002654877E3
1.968372603E2,1.002654190E3
1.979096683E2,1.002653122E3
1.989820813E2,1.002653122E3
2.000545343E2,1.002653122E3
2.011269393E2,1.002653427E3
2.021993923E2,1.002656403E3
2.032718333E2,1.002660446E3
2.043442643E2,1.002660599E3
2.054166963E2,1.002660828E3
2.064891233E2,1.002660828E3
2.075615843E2,1.002659225E3
2.086340003E2,1.002654800E3
2.097063783E2,1.002654800E3
2.107788243E2,1.002655869E3
2.118512703E2,1.002658844E3
2.129236963E2,1.002660828E3
2.139961573E2,1.002662506E3
2.150685783E2,1.002663345E3
2.161410163E2,1.002663345E3
2.172134453E2,1.002663345E3
2.182858933E2,1.002663345E3
2.193583443E2,1.002664185E3
2.204308363E2,1.002665558E3
2.215033193E2,1.002667923E3
2.225757993E2,1.002668457E3
2.236482613E2,1.002668533E3
