"Time (s)","X (µT)","Y (µT)","Z (µT)"
5.251708324E-3,-3.767034912E1,6.169544220E0,-3.936804199E1
1.525870833E-2,-3.758598328E1,6.254535675E0,-3.941931152E1
2.526470833E-2,-3.758911133E1,6.252815247E0,-3.948547363E1
3.527070832E-2,-3.754611206E1,6.432106018E0,-3.916766357E1
4.527670832E-2,-3.746730042E1,6.616954803E0,-3.963000488E1
5.528270832E-2,-3.748403549E1,6.659259796E0,-3.936834717E1
6.528870831E-2,-3.739037323E1,7.026645660E0,-3.908355713E1
7.529570832E-2,-3.732408905E1,7.184642792E0,-3.950646973E1
8.530170831E-2,-3.732408905E1,7.184642792E0,-3.950646973E1
9.530770834E-2,-3.719476700E1,7.274520874E0,-3.917547607E1
1.053137083E-1,-3.712975311E1,7.329681396E0,-3.969427490E1
1.153197083E-1,-3.706341553E1,7.551017761E0,-3.975531006E1
1.253257083E-1,-3.724913406E1,7.527053833E0,-3.961877441E1
1.353327083E-1,-3.707640076E1,7.650974274E0,-3.990454102E1
1.453387083E-1,-3.710441589E1,7.755035400E0,-3.943811035E1
1.553447083E-1,-3.712220001E1,7.795852661E0,-3.985961914E1
1.653507083E-1,-3.715657425E1,7.954868317E0,-4.009045410E1
1.753567083E-1,-3.716492462E1,7.891895294E0,-3.955743408E1
1.853637083E-1,-3.721690369E1,8.116024017E0,-3.996142578E1
1.953697083E-1,-3.722617722E1,8.154659271E0,-3.956262207E1
2.053757083E-1,-3.722104263E1,8.178234100E0,-3.926165771E1
2.153817083E-1,-3.743727875E1,8.337154388E0,-3.967968750E1
2.253877083E-1,-3.757135773E1,8.342529297E0,-3.901654053E1
2.353937083E-1,-3.753956985E1,8.531826019E0,-3.950543213E1
2.454007083E-1,-3.769853973E1,8.520347595E0,-3.928118896E1
2.554067083E-1,-3.776398087E1,8.585948944E0,-3.900280762E1
2.654127083E-1,-3.779831314E1,8.741157532E0,-3.923181152E1
2.754187083E-1,-3.792716599E1,8.719245911E0,-3.914093018E1
2.854247083E-1,-3.793511963E1,8.857711792E0,-3.937371826E1
2.954317083E-1,-3.786971283E1,8.938632965E0,-3.968884277E1
3.054377083E-1,-3.773947144E1,9.099403381E0,-3.935754395E1
3.154437083E-1,-3.757944870E1,9.301727295E0,-3.983917236E1
3.254497083E-1,-3.752136230E1,9.307647705E0,-3.962280273E1
3.354557083E-1,-3.747630310E1,9.323268890E0,-3.963067627E1
3.454617083E-1,-3.772671509E1,9.446895599E0,-3.996630859E1
3.554687083E-1,-3.784239197E1,9.450336456E0,-3.928149414E1
3.654747083E-1,-3.769444656E1,9.723506927E0,-3.973590088E1
3.754807083E-1,-3.770157242E1,9.735286713E0,-3.958953857E1
3.854867083E-1,-3.777746964E1,9.808712006E0,-3.932098389E1
3.954927083E-1,-3.776425934E1,9.914424896E0,-3.981121826E1
4.054997083E-1,-3.782825470E1,1.001857758E1,-3.942749023E1
4.155057083E-1,-3.781558609E1,1.005732346E1,-3.994525146E1
4.255117083E-1,-3.781474304E1,1.015860367E1,-4.004266357E1
4.355177083E-1,-3.777991104E1,1.019286728E1,-3.984674072E1
4.455237083E-1,-3.779767990E1,1.024978638E1,-4.031152344E1
4.555297083E-1,-3.760806274E1,1.030386353E1,-3.997314453E1
4.655367083E-1,-3.736466980E1,1.036021042E1,-3.966687012E1
4.755427083E-1,-3.743171692E1,1.054675674E1,-4.016198730E1
4.855487083E-1,-3.743171692E1,1.054675674E1,-4.016198730E1
4.955547083E-1,-3.755107117E1,1.058760071E1,-4.013018799E1
5.055607083E-1,-3.756560135E1,1.066848755E1,-4.026452637E1
5.155677083E-1,-3.755168152E1,1.074990082E1,-3.984735107E1
5.255737083E-1,-3.766913605E1,1.083414459E1,-3.946954346E1
5.355797083E-1,-3.761931992E1,1.090726471E1,-3.968811035E1
5.455861250E-1,-3.766988373E1,1.084007263E1,-3.917315674E1
5.555921250E-1,-3.777798080E1,1.094824982E1,-3.955780029E1
5.655981250E-1,-3.784379578E1,1.099391556E1,-3.979766846E1
5.756051250E-1,-3.790693283E1,1.093053436E1,-3.938281250E1
5.856111250E-1,-3.784462738E1,1.106611633E1,-3.962060547E1
5.956171250E-1,-3.773253632E1,1.104906464E1,-3.941571045E1
6.056231250E-1,-3.772929001E1,1.127697372E1,-3.931042480E1
6.156291250E-1,-3.736124802E1,1.127951813E1,-3.980541992E1
6.256361250E-1,-3.706226730E1,1.129335403E1,-3.936450195E1
6.356421250E-1,-3.691227722E1,1.136966324E1,-3.998791504E1
6.456481250E-1,-3.678162766E1,1.137890625E1,-4.013739014E1
6.556541250E-1,-3.662282944E1,1.144705582E1,-3.978576660E1
6.656601250E-1,-3.655580139E1,1.141489410E1,-4.038079834E1
6.756661250E-1,-3.647344208E1,1.140711594E1,-3.999676514E1
6.856731250E-1,-3.632977676E1,1.144534683E1,-4.044238281E1
6.956791250E-1,-3.625277710E1,1.156634903E1,-4.035064697E1
7.056851250E-1,-3.631645203E1,1.147645187E1,-3.988055420E1
7.156911250E-1,-3.622062683E1,1.150260925E1,-4.032171631E1
7.256971250E-1,-3.631175613E1,1.145512390E1,-4.020751953E1
7.357041250E-1,-3.631628799E1,1.147597504E1,-4.008648682E1
7.457101250E-1,-3.617697906E1,1.152091980E1,-4.048437500E1
7.557161250E-1,-3.616646576E1,1.144918060E1,-4.002423096E1
7.657221250E-1,-3.596706390E1,1.136749268E1,-4.040167236E1
7.757281250E-1,-3.599459076E1,1.126676178E1,-4.026208496E1
7.857341250E-1,-3.590587616E1,1.120092010E1,-4.000830078E1
7.957411250E-1,-3.585090256E1,1.125648880E1,-4.049365234E1
8.057471250E-1,-3.582212448E1,1.115897369E1,-4.004675293E1
8.157531250E-1,-3.600241089E1,1.111106873E1,-4.026708984E1
