"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.615833343E-3,1.655557251E-1,3.164419556E-1,9.854607239E0
1.462483333E-2,2.938389587E-1,4.879852295E-1,1.006222549E1
2.463283335E-2,4.381388855E-1,7.099736023E-1,1.025801834E1
3.464183334E-2,2.842588806E-1,8.996292114E-1,1.022074585E1
4.464983335E-2,-1.678010559E-1,7.795788574E-1,1.018092865E1
5.465883334E-2,-9.367520142E-1,1.960922241E-1,1.033226395E1
6.466683335E-2,-1.310973816E0,-2.658471680E-1,1.078133011E1
7.467583334E-2,-1.061891785E0,-3.661386108E-1,1.103310654E1
8.468383332E-2,-1.269959106E0,-5.158273315E-1,1.057745407E1
9.469183334E-2,-1.141077118E0,-5.595364380E-1,1.049707123E1
1.047008333E-1,-1.008901978E0,-5.827381897E-1,1.054976166E1
1.147088333E-1,-8.945397949E-1,-6.224057007E-1,1.049183212E1
1.247178333E-1,-6.596781921E-1,-5.385800171E-1,1.027223877E1
1.347258333E-1,-4.496649170E-1,-3.644920349E-1,9.997709656E0
1.447348333E-1,-2.755769348E-1,-1.648072815E-1,9.696535950E0
1.547428333E-1,-1.103205872E-1,5.493576050E-2,9.441915436E0
1.647518333E-1,8.517288208E-2,2.462379456E-1,9.385482788E0
1.747598333E-1,2.445913696E-1,3.805087280E-1,9.385632477E0
1.847688333E-1,2.829116821E-1,5.195695496E-1,9.326954498E0
1.947768333E-1,2.951861572E-1,6.306385803E-1,9.302555237E0
2.047858333E-1,2.233355713E-1,6.697073364E-1,9.173074493E0
2.147938334E-1,1.453477478E-1,6.997947693E-1,8.880582733E0
2.248028333E-1,5.777984619E-2,7.490423584E-1,8.547525330E0
2.348108333E-1,1.047821045E-2,7.773335266E-1,8.299341431E0
2.448198333E-1,-4.864883423E-2,7.970924377E-1,8.182284851E0
2.548278333E-1,-7.035369873E-2,7.771838379E-1,8.263865204E0
2.648368333E-1,-1.079255676E-1,6.899153137E-1,8.536148987E0
2.748448333E-1,-1.453477478E-1,5.584886169E-1,8.878636780E0
2.848538333E-1,-2.833607483E-1,4.090992737E-1,9.089847565E0
2.948618333E-1,-3.573069763E-1,3.447331238E-1,9.128766632E0
3.048708334E-1,-3.649411011E-1,3.402424622E-1,9.063352661E0
3.148788333E-1,-2.773731995E-1,3.179388428E-1,9.121282196E0
3.248878333E-1,-2.495310974E-1,3.218307495E-1,9.121880951E0
3.348958333E-1,-2.821632385E-1,3.586541748E-1,9.039252777E0
3.449048333E-1,-2.591111755E-1,4.273612976E-1,9.056616669E0
3.549128333E-1,-2.604583740E-1,4.288581848E-1,9.202862549E0
3.649218333E-1,-3.288661194E-1,2.706372070E-1,9.614656219E0
3.749298333E-1,-4.092489624E-1,5.134323120E-2,1.027657974E1
3.849388333E-1,-4.483177185E-1,-1.014889526E-1,1.086710175E1
3.949468333E-1,-4.808001709E-1,-1.763333130E-1,1.109283234E1
4.049548333E-1,-5.301974487E-1,-8.771759033E-2,1.092173813E1
4.149638333E-1,-5.873785400E-1,1.329235840E-1,1.051772827E1
4.249718333E-1,-5.887257385E-1,4.385879517E-1,9.963430939E0
4.349808333E-1,-6.264472961E-1,7.357200623E-1,9.469308472E0
4.449888333E-1,-6.351292419E-1,9.406439209E-1,9.150471497E0
4.549978333E-1,-5.953120422E-1,1.006506958E0,9.149573364E0
4.650058333E-1,-5.255570984E-1,9.556127930E-1,9.383536835E0
