"Time (s)","X (hPa)"
6.388407233E1,1.004301910E3
6.495656933E1,1.004300690E3
6.602908033E1,1.004300232E3
6.710158433E1,1.004300232E3
6.817408133E1,1.004301147E3
6.924657333E1,1.004302368E3
7.031912433E1,1.004304733E3
7.139165433E1,1.004306793E3
7.246420033E1,1.004308548E3
7.353674933E1,1.004309769E3
7.460930433E1,1.004311829E3
7.568179033E1,1.004312439E3
7.675427333E1,1.004313278E3
7.782681933E1,1.004314194E3
7.889936533E1,1.004315414E3
7.997192833E1,1.004315872E3
8.104447933E1,1.004316101E3
8.211700233E1,1.004316101E3
8.318953633E1,1.004314957E3
8.426206633E1,1.004312744E3
8.533462833E1,1.004311447E3
8.640713833E1,1.004310760E3
8.747966633E1,1.004310532E3
8.855216733E1,1.004310532E3
8.962468733E1,1.004311829E3
9.069720033E1,1.004311829E3
9.176969033E1,1.004312744E3
9.284222633E1,1.004313736E3
9.391473433E1,1.004315186E3
9.498724833E1,1.004316940E3
9.605978033E1,1.004318390E3
9.713228733E1,1.004319000E3
9.820475933E1,1.004319611E3
9.927728433E1,1.004319611E3
1.003497823E2,1.004319611E3
1.014222753E2,1.004319611E3
1.024947623E2,1.004319611E3
1.035672733E2,1.004319458E3
1.046397493E2,1.004318848E3
1.057122383E2,1.004318085E3
1.067847643E2,1.004317474E3
1.078572883E2,1.004317169E3
1.089297973E2,1.004317169E3
1.100023383E2,1.004318085E3
1.110748923E2,1.004318771E3
1.121473903E2,1.004319382E3
1.132198873E2,1.004319916E3
1.142924133E2,1.004321060E3
1.153649573E2,1.004321518E3
1.164374843E2,1.004322586E3
1.175100093E2,1.004323425E3
1.185825043E2,1.004323883E3
1.196549893E2,1.004323883E3
1.207275033E2,1.004323807E3
1.217999943E2,1.004323807E3
1.228724973E2,1.004324417E3
1.239449973E2,1.004324417E3
1.250175463E2,1.004324036E3
1.260900753E2,1.004324036E3
1.271625633E2,1.004324265E3
1.282350933E2,1.004324493E3
1.293075983E2,1.004324951E3
1.303801183E2,1.004326859E3
1.314526003E2,1.004328842E3
1.325251083E2,1.004330215E3
1.335976293E2,1.004331589E3
1.346701943E2,1.004333115E3
1.357427633E2,1.004334106E3
1.368153303E2,1.004334259E3
1.378878953E2,1.004335022E3
1.389604773E2,1.004335861E3
1.400330113E2,1.004336548E3
1.411055673E2,1.004337692E3
1.421780923E2,1.004338150E3
1.432506643E2,1.004338150E3
1.443232333E2,1.004337158E3
1.453958113E2,1.004336548E3
1.464683873E2,1.004335480E3
1.475409953E2,1.004335022E3
1.486135513E2,1.004334412E3
1.496861053E2,1.004333801E3
1.507586553E2,1.004330978E3
1.518312023E2,1.004328690E3
1.529037053E2,1.004325790E3
1.539761663E2,1.004323273E3
1.550486933E2,1.004322739E3
1.561212273E2,1.004322739E3
1.571937643E2,1.004322968E3
1.582662883E2,1.004323578E3
1.593388593E2,1.004324646E3
1.604113993E2,1.004325790E3
1.614838613E2,1.004327393E3
1.625563843E2,1.004328003E3
1.636289333E2,1.004329529E3
1.647014813E2,1.004329529E3
1.657740523E2,1.004329147E3
1.668466133E2,1.004329071E3
1.679191833E2,1.004328918E3
1.689917863E2,1.004328918E3
1.700643893E2,1.004328918E3
1.711369673E2,1.004329681E3
1.722095513E2,1.004330368E3
1.732821833E2,1.004331665E3
1.743547723E2,1.004333572E3
1.754273163E2,1.004335251E3
1.764998773E2,1.004336319E3
1.775724753E2,1.004337387E3
1.786450433E2,1.004338531E3
1.797175973E2,1.004338531E3
1.807901753E2,1.004338608E3
1.818627513E2,1.004338608E3
1.829353403E2,1.004339447E3
1.840079303E2,1.004340515E3
1.850804233E2,1.004340668E3
1.861529323E2,1.004340897E3
1.872254863E2,1.004340897E3
1.882980133E2,1.004340897E3
1.893705053E2,1.004340897E3
1.904430033E2,1.004341354E3
1.915154863E2,1.004342422E3
1.925879983E2,1.004343033E3
1.936604973E2,1.004343491E3
1.947330463E2,1.004343796E3
1.958055923E2,1.004344330E3
1.968781253E2,1.004345551E3
1.979506363E2,1.004346619E3
1.990231493E2,1.004348755E3
2.000956693E2,1.004349976E3
2.011682273E2,1.004351425E3
2.022408143E2,1.004352112E3
2.033133653E2,1.004353333E3
2.043859423E2,1.004353561E3
2.054584813E2,1.004354630E3
2.065309823E2,1.004355011E3
2.076034923E2,1.004355011E3
2.086760273E2,1.004355240E3
2.097486113E2,1.004355164E3
