"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.087083333E-2,-2.081601769E-1,3.152430058E-1,-4.515012726E-2
2.087983335E-2,-2.693130374E-1,4.923975468E-1,-7.911220193E-2
3.088783333E-2,-3.484155834E-1,6.606084108E-1,-1.151455715E-1
4.089683335E-2,-4.089474678E-1,7.575713396E-1,-1.144281253E-1
5.090483333E-2,-4.022940993E-1,7.444318533E-1,-5.519836023E-2
6.091383332E-2,-2.685759366E-1,6.240430474E-1,1.094420999E-2
7.092183334E-2,-5.727993324E-2,3.914934695E-1,3.637180477E-2
8.093083333E-2,1.390451342E-1,1.212071031E-1,7.286068797E-2
9.093883334E-2,3.211108148E-1,-1.089107841E-1,9.791304171E-2
1.009478333E-1,4.739512503E-1,-2.814680636E-1,1.315294653E-1
1.109558333E-1,5.789711475E-1,-3.705116510E-1,1.756851971E-1
1.209648333E-1,6.244923472E-1,-3.870572150E-1,2.090517581E-1
1.309728333E-1,6.234079003E-1,-3.561451137E-1,2.364221364E-1
1.409818333E-1,5.888339281E-1,-3.214397132E-1,2.584963143E-1
1.509898333E-1,5.350316763E-1,-2.852657139E-1,2.699798644E-1
1.609988333E-1,4.803262055E-1,-2.542175055E-1,2.658250034E-1
1.710068333E-1,4.380528033E-1,-2.128751278E-1,2.476172149E-1
1.810158333E-1,3.937512040E-1,-1.660731286E-1,2.152021229E-1
1.910238334E-1,3.522173166E-1,-1.042851359E-1,1.759694964E-1
2.010328333E-1,3.014506400E-1,-2.891964093E-2,1.410870552E-1
2.110408333E-1,2.352510989E-1,4.310608283E-2,1.100891903E-1
2.210498333E-1,1.420818269E-1,9.716294706E-2,8.369015157E-2
2.310578333E-1,3.462514654E-2,1.270140558E-1,5.989427865E-2
2.410668333E-1,-7.050169259E-2,1.362253428E-1,4.210484773E-2
2.510748333E-1,-1.493416429E-1,1.166495159E-1,2.751711756E-2
2.610828333E-1,-1.897128671E-1,9.272862226E-2,1.344062109E-2
2.710918333E-1,-1.964312196E-1,6.959720701E-2,1.243021805E-2
2.810998333E-1,-1.767045856E-1,5.406282097E-2,3.142971545E-2
2.911088333E-1,-1.505731195E-1,3.660766035E-2,5.486499891E-2
3.011168333E-1,-1.303829998E-1,9.345791303E-3,7.570555061E-2
3.111258333E-1,-1.190374047E-1,-1.662242599E-2,8.707325161E-2
3.211338333E-1,-1.226969361E-1,-4.303524271E-2,9.232997149E-2
3.311428333E-1,-1.504489481E-1,-8.894307911E-2,9.218803048E-2
3.411508334E-1,-1.962949485E-1,-1.396077126E-1,7.951515913E-2
3.511598333E-1,-2.486258000E-1,-1.877880245E-1,6.148529053E-2
3.611678333E-1,-2.807540596E-1,-2.050452232E-1,5.394175649E-2
3.711768333E-1,-2.645377815E-1,-1.660269797E-1,7.581003010E-2
3.811848333E-1,-1.904798746E-1,-8.216969669E-2,1.133356690E-1
3.911938333E-1,-8.041942120E-2,5.283183418E-3,1.643338799E-1
4.012018333E-1,2.839695662E-2,7.033449411E-2,2.154623717E-1
4.112108334E-1,1.038272679E-1,9.843430668E-2,2.459811419E-1
4.212188333E-1,1.350344568E-1,6.760907918E-2,2.535150349E-1
4.312278333E-1,1.236467883E-1,-1.379630063E-2,2.323391587E-1
4.412358333E-1,7.675652206E-2,-1.244352460E-1,1.951971650E-1
4.512448333E-1,1.293840166E-2,-2.277943790E-1,1.550902277E-1
4.612528333E-1,-4.045955837E-2,-2.842449248E-1,1.237524599E-1
4.712618333E-1,-8.934640884E-2,-2.909779251E-1,9.660526365E-2
4.812698333E-1,-1.260760576E-1,-2.416040152E-1,7.292777300E-2
4.912788333E-1,-1.425146908E-1,-1.489851326E-1,5.792432278E-2
5.012868333E-1,-1.479279548E-1,-4.448394477E-2,4.452068731E-2
5.112958333E-1,-1.552500427E-1,4.918608814E-2,2.812892757E-2
5.213038333E-1,-1.774040461E-1,1.123470366E-1,7.618184667E-3
5.313128333E-1,-2.045895904E-1,1.447446644E-1,-8.460383862E-3
5.413198333E-1,-2.209259570E-1,1.681298018E-1,-1.202476677E-2
5.513288333E-1,-2.244996578E-1,1.698765606E-1,-5.370858591E-3
5.613368333E-1,-2.068028748E-1,1.700913757E-1,1.212548092E-2
5.713448333E-1,-1.746958047E-1,1.714850068E-1,3.638980538E-2
5.813538333E-1,-1.348806918E-1,1.652929038E-1,5.927858129E-2
5.913618333E-1,-8.487185091E-2,1.449993551E-1,7.042496651E-2
6.013708333E-1,-5.659592152E-2,9.552619606E-2,6.021317095E-2
6.113788333E-1,-5.169037730E-2,3.748898953E-2,4.733492434E-2
6.213878334E-1,-5.814417824E-2,-1.834996045E-2,4.335697368E-2
6.313958333E-1,-7.401368767E-2,-8.164823800E-2,3.545910493E-2
6.414048333E-1,-8.220178634E-2,-1.416212767E-1,2.795987390E-2
6.514128333E-1,-7.463014871E-2,-1.817367375E-1,2.641950175E-2
6.614218333E-1,-6.557340175E-2,-2.194129229E-1,1.777154766E-2
6.714298333E-1,-6.369960308E-2,-2.627649307E-1,-6.192906760E-3
6.814388333E-1,-5.624179170E-2,-2.802920640E-1,-4.328595847E-2
6.914468333E-1,-3.743827716E-2,-2.457205057E-1,-7.938484102E-2
