"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.520986557E-3,4.290016032E1,1.304215818E2,5.165063308E1,NaN,NaN,2.499996862E1,3.000000000E1
1.131403446E-2,4.290016035E1,1.304215818E2,5.165063308E1,NaN,NaN,2.499999996E1,3.000000000E1
5.710816026E0,4.290013459E1,1.304216201E2,5.153582992E1,NaN,NaN,3.775706658E1,3.000000000E1
1.171019995E1,4.290008854E1,1.304215587E2,5.172210920E1,NaN,NaN,2.493787406E1,3.000000000E1
1.771182597E1,4.289996131E1,1.304216319E2,5.202663982E1,NaN,NaN,3.764122615E1,3.000000000E1
2.370688200E1,4.290012190E1,1.304216111E2,5.198614634E1,NaN,NaN,2.771321879E1,3.000000000E1
2.989940095E1,4.290013571E1,1.304216449E2,5.226582537E1,NaN,NaN,3.187716222E1,3.000000000E1
3.571997797E1,4.290009442E1,1.304216338E2,5.209697186E1,NaN,NaN,3.186163966E1,3.000000000E1
4.169170594E1,4.290002392E1,1.304217656E2,5.193802426E1,NaN,NaN,3.778015692E1,3.000000000E1
4.768925500E1,4.290027862E1,1.304218364E2,5.145987863E1,NaN,NaN,3.778253475E1,3.000000000E1
5.369166601E1,4.290009687E1,1.304217923E2,5.195401254E1,NaN,NaN,3.778327679E1,3.000000000E1
5.969736600E1,4.290010070E1,1.304218254E2,5.169717617E1,NaN,NaN,3.778286728E1,3.000000000E1
6.585253203E1,4.290019564E1,1.304217094E2,5.164915663E1,NaN,NaN,3.680901684E1,3.000000000E1
7.170287097E1,4.290018028E1,1.304217249E2,5.164825420E1,NaN,NaN,3.678934451E1,3.000000000E1
7.771183503E1,4.290024771E1,1.304217638E2,5.165176654E1,NaN,NaN,3.679994948E1,3.000000000E1
8.322609997E1,4.290017884E1,1.304217970E2,5.348929477E1,NaN,NaN,3.173042881E2,3.001213278E1
8.322681499E1,4.290017884E1,1.304217970E2,5.348929477E1,NaN,NaN,3.173042881E2,3.001213278E1
8.371205604E1,4.290025544E1,1.304217566E2,5.170413172E1,NaN,NaN,3.675310113E1,3.000000000E1
8.971686101E1,4.290024239E1,1.304217577E2,5.164094619E1,NaN,NaN,3.778329009E1,3.000000000E1
9.571519303E1,4.290023923E1,1.304217720E2,5.190329295E1,NaN,NaN,3.778257945E1,3.000000000E1
1.017142600E2,4.290030822E1,1.304217594E2,5.169771000E1,NaN,NaN,3.679915426E1,3.000000000E1
1.077188929E2,4.290028921E1,1.304217792E2,5.168844095E1,NaN,NaN,3.679976681E1,3.000000000E1
1.137183800E2,4.290026385E1,1.304217319E2,5.167094157E1,NaN,NaN,3.679912373E1,3.000000000E1
1.197154840E2,4.290021202E1,1.304217505E2,5.163681638E1,NaN,NaN,3.778240586E1,3.000000000E1
1.230519350E2,4.290019872E1,1.304217675E2,5.347434271E1,NaN,NaN,1.988706180E2,3.000769044E1
1.230669039E2,4.290019872E1,1.304217675E2,5.347434271E1,NaN,NaN,1.988725733E2,3.000769044E1
1.248812640E2,4.290018082E1,1.304217689E2,5.347434271E1,NaN,NaN,2.263753488E2,3.001011390E1
1.248842289E2,4.290018082E1,1.304217689E2,5.347434271E1,NaN,NaN,2.263753959E2,3.001011390E1
1.257216460E2,4.290002880E1,1.304216380E2,5.163834226E1,NaN,NaN,3.749995772E1,3.000000000E1
1.317283779E2,4.290012026E1,1.304217994E2,5.199888405E1,NaN,NaN,3.778326655E1,3.000000000E1
1.377188259E2,4.290017058E1,1.304216670E2,5.184825551E1,NaN,NaN,3.141474548E1,3.000000000E1
1.437266250E2,4.290015912E1,1.304216562E2,5.229708052E1,NaN,NaN,2.380638623E1,3.000000000E1
1.481100870E2,4.290015855E1,1.304216565E2,5.229877997E1,NaN,NaN,2.985224434E1,3.000038477E1
1.481112380E2,4.290015855E1,1.304216565E2,5.229877997E1,NaN,NaN,2.985224501E1,3.000038477E1
1.496870300E2,4.290023468E1,1.304215130E2,5.154361272E1,NaN,NaN,2.149489363E1,3.000000000E1
1.500115440E2,4.290023509E1,1.304215125E2,5.154198766E1,NaN,NaN,2.158042360E1,3.000000062E1
1.557012560E2,4.290028579E1,1.304214756E2,5.138022754E1,NaN,NaN,1.883100773E1,3.000000000E1
1.557136300E2,4.290023537E1,1.304214843E2,5.136437507E1,NaN,NaN,1.883104104E1,3.000000000E1
1.616535879E2,4.290023090E1,1.304214473E2,5.138797713E1,NaN,NaN,2.451716298E1,3.000000000E1
1.677131950E2,4.290016964E1,1.304214594E2,5.139303117E1,NaN,NaN,1.957473302E1,3.000000000E1
1.737307320E2,4.290017433E1,1.304214663E2,5.145045359E1,NaN,NaN,1.813587106E1,3.000000000E1
1.798728440E2,4.290015451E1,1.304214260E2,5.136107562E1,NaN,NaN,1.832908229E1,3.000000000E1
1.857077680E2,4.290019726E1,1.304214679E2,5.173090979E1,NaN,NaN,2.062835596E1,3.000000000E1
1.866321640E2,4.290019724E1,1.304214679E2,5.173121115E1,NaN,NaN,2.101215832E1,3.000000434E1
1.866338160E2,4.290019724E1,1.304214679E2,5.173121115E1,NaN,NaN,2.101216136E1,3.000000434E1
1.884895020E2,4.290019704E1,1.304214680E2,5.173293539E1,NaN,NaN,2.377807309E1,3.000012450E1
1.884978369E2,4.290019704E1,1.304214680E2,5.173293539E1,NaN,NaN,2.377812658E1,3.000012450E1
1.917131490E2,4.290018753E1,1.304214761E2,5.159702155E1,NaN,NaN,1.877857237E1,3.000000000E1
1.977024209E2,4.290017333E1,1.304214918E2,5.170113408E1,NaN,NaN,2.086578754E1,3.000000000E1
2.037195660E2,4.290019011E1,1.304214639E2,5.155305413E1,NaN,NaN,2.350700521E1,3.000000000E1
2.097176250E2,4.290015920E1,1.304214964E2,5.148839666E1,NaN,NaN,2.133219157E1,3.000000000E1
2.122787848E2,4.290018215E1,1.304215235E2,5.150692852E1,NaN,NaN,9.987529091E0,3.305109787E1
