"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.967770833E-2,4.831408113E-1,1.025225065E0,-6.705838341E-1
2.968470834E-2,4.425885801E-1,1.239197051E0,-9.050946039E-1
3.969070833E-2,5.879879295E-1,1.577734027E0,-7.738579416E-1
4.969670833E-2,4.159823236E-1,1.860964528E0,-6.214251226E-1
5.970370834E-2,7.527490729E-2,1.823171635E0,-1.066865426E-1
6.970970833E-2,1.718430899E-1,1.673503525E0,2.638830882E-1
7.971670834E-2,5.279103103E-1,1.768759638E0,4.007313234E-1
8.972270833E-2,4.094485352E-1,1.403762989E0,5.757794183E-1
9.972970834E-2,1.871164375E-1,8.762072390E-1,8.051890773E-1
1.097357083E-1,1.021057425E-1,5.196006129E-1,9.094145268E-1
1.197427083E-1,6.242523062E-2,2.797194130E-1,7.099946523E-1
1.297487083E-1,6.743898964E-2,1.731645972E-1,3.501108080E-1
1.397547083E-1,7.534080723E-2,1.917901717E-1,-8.652534306E-2
1.497617083E-1,7.894707749E-2,2.513103503E-1,-5.027652365E-1
1.597677083E-1,6.656370713E-2,2.810326246E-1,-7.142175114E-1
1.697747083E-1,1.282468530E-1,3.452157018E-1,-7.390009350E-1
1.797807083E-1,2.519384875E-1,4.276381998E-1,-6.154112613E-1
1.897877083E-1,3.444420055E-1,4.943192258E-1,-4.619715518E-1
1.997937083E-1,2.860719560E-1,4.871569714E-1,-3.735552192E-1
2.098007083E-1,2.599983078E-1,5.472834514E-1,-4.911497426E-1
2.198067083E-1,3.343604190E-1,6.740714789E-1,-6.205983263E-1
2.298127083E-1,3.640828029E-1,7.751884025E-1,-6.638490111E-1
2.398197083E-1,2.895294694E-1,7.996636046E-1,-4.584988904E-1
2.498257083E-1,2.271116118E-1,7.258885539E-1,-1.256899935E-1
2.598327083E-1,1.548440280E-1,6.120555443E-1,1.123782223E-1
2.698387083E-1,6.608542317E-2,5.624359991E-1,1.650961339E-1
2.798457083E-1,2.145732628E-2,7.059564190E-1,-7.217042863E-2
