"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.147083329E-4,3.613485718E-1,4.646337891E-1,9.621242523E0
1.092170834E-2,4.477189636E-1,8.054750061E-1,9.289083252E0
2.092770833E-2,3.640429688E-1,9.842033386E-1,8.922944641E0
3.093470834E-2,4.489164734E-1,1.237027588E0,8.991651764E0
4.094070834E-2,4.370910645E-1,1.561403046E0,9.085356903E0
5.094770834E-2,5.912704468E-2,1.635049896E0,9.486372986E0
6.095370834E-2,-2.260299683E-2,1.421294403E0,9.969568176E0
7.096070834E-2,2.990780640E-1,1.470541992E0,1.017134857E1
8.096670834E-2,4.032614136E-1,1.303938446E0,1.030052994E1
9.097270833E-2,1.390608215E-1,7.686515808E-1,1.052087173E1
1.009797083E-1,2.694396973E-2,3.456312561E-1,1.070603668E1
1.109857083E-1,-2.993774414E-2,8.876541138E-2,1.061502594E1
1.209927083E-1,-5.478607178E-2,-4.191284180E-2,1.029933243E1
1.309987083E-1,-3.427871704E-2,-4.026626587E-2,9.892628174E0
1.410057083E-1,-4.146377563E-2,2.604583740E-2,9.442065125E0
1.510117083E-1,-3.817062378E-2,8.966354370E-2,9.142687683E0
1.610187083E-1,-1.077758789E-2,1.477427673E-1,9.053622894E0
1.710247083E-1,1.122665405E-1,2.499801636E-1,9.141190796E0
1.810307083E-1,2.463876343E-1,3.356021118E-1,9.294621735E0
1.910377083E-1,2.579136658E-1,3.598516846E-1,9.419462128E0
2.010437083E-1,2.025288391E-1,3.894900513E-1,9.385033722E0
2.110507083E-1,2.537223816E-1,4.995112610E-1,9.224268036E0
2.210567083E-1,3.231779480E-1,6.150709534E-1,9.141490173E0
2.310637083E-1,2.787203979E-1,6.586303711E-1,9.249415741E0
2.410697083E-1,1.992356873E-1,5.986051941E-1,9.552385712E0
2.510757083E-1,1.219963074E-1,4.647834778E-1,9.849817200E0
2.610827083E-1,2.185455322E-2,3.710783386E-1,9.992021484E0
2.710887083E-1,-6.691085815E-2,4.360432434E-1,9.853409729E0
2.810957083E-1,-9.669891357E-2,6.168672180E-1,9.483678589E0
2.911017083E-1,-1.392105103E-1,7.731422424E-1,9.013805695E0
3.011087083E-1,-3.005749512E-1,9.470805359E-1,8.523126068E0
3.111147083E-1,-5.248086548E-1,1.025218048E0,8.123307495E0
3.211217083E-1,-7.354206848E-1,1.024619293E0,7.955805817E0
3.311277083E-1,-9.156459045E-1,9.545649719E-1,8.356522522E0
3.411337083E-1,-7.363188171E-1,9.767189026E-1,9.125922546E0
3.511407083E-1,-4.333488464E-1,9.937834167E-1,9.838141479E0
3.611467083E-1,-2.239343262E-1,9.991722107E-1,1.026161087E1
3.711537083E-1,-1.890568542E-1,1.030307465E0,1.042566971E1
3.811597083E-1,-2.903961182E-1,1.042881317E0,1.048030609E1
3.911667083E-1,-5.215155029E-1,1.087937622E0,1.039363632E1
4.011727083E-1,-6.077362061E-1,1.096020813E0,1.049737061E1
4.111797083E-1,-5.604345703E-1,1.138382721E0,1.047895889E1
4.211857083E-1,-5.427713013E-1,1.279539185E0,1.033106644E1
4.311917083E-1,-6.432124329E-1,1.332229614E0,1.010743149E1
4.411987083E-1,-7.366181946E-1,1.424437866E0,9.757758636E0
4.512047083E-1,-7.797285461E-1,1.546134796E0,9.498198395E0
4.612117083E-1,-7.508386230E-1,1.563798065E0,9.507329407E0
4.712177083E-1,-7.017407227E-1,1.554816742E0,9.714049530E0
4.812247083E-1,-6.611750793E-1,1.510808258E0,1.013931519E1
4.912307083E-1,-5.486091614E-1,1.451980591E0,1.053494247E1
5.012367083E-1,-3.867956543E-1,1.422042847E0,1.079390396E1
5.112437083E-1,-2.508782959E-1,1.443448334E0,1.096859070E1
5.212497083E-1,-1.992356873E-1,1.387315063E0,1.096350128E1
5.312567083E-1,-1.014889526E-1,1.408121796E0,1.088356750E1
5.412627083E-1,-7.110214233E-2,1.433269501E0,1.077893509E1
5.512697083E-1,-1.704954529E-1,1.423539734E0,1.057565781E1
5.612757083E-1,-3.245251465E-1,1.424737244E0,1.028601013E1
5.712827083E-1,-4.739144897E-1,1.420096893E0,9.960437164E0
5.812885833E-1,-5.854325867E-1,1.380728760E0,9.690099335E0
5.912945833E-1,-6.557862854E-1,1.403331757E0,9.548942871E0
6.013015833E-1,-6.210585022E-1,1.414408722E0,9.684411163E0
6.113075833E-1,-4.206253052E-1,1.423240356E0,1.004710693E1
6.213145833E-1,-2.917433167E-1,1.390608215E0,1.043944107E1
6.313205833E-1,-3.282673645E-1,1.242865448E0,1.061143341E1
