"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.281666664E-3,2.294192337E-1,2.729143686E-1,-1.161783278E-1
1.128866667E-2,1.670146602E-1,2.823409573E-1,-1.447302818E-2
2.129466667E-2,2.753242255E-1,3.536895964E-1,3.161531031E-2
3.130166667E-2,4.642122414E-1,5.903270716E-1,-6.803703189E-2
4.130866667E-2,3.820666821E-1,6.085163708E-1,-3.001826030E-1
5.131566666E-2,2.340623615E-1,5.339487665E-1,-3.942426682E-1
6.132266667E-2,2.890678135E-1,5.288057383E-1,-1.583987331E-1
7.132966667E-2,5.962373641E-1,5.069552051E-1,3.430000091E-1
8.133666667E-2,2.487612201E-1,2.755235790E-1,2.725574327E-1
9.134366667E-2,-8.793371804E-3,1.539257593E-1,1.307320476E-1
1.013506667E-1,1.906623535E-2,2.629127428E-2,1.473931038E-1
1.113576667E-1,8.096555460E-2,5.845249526E-2,3.854870474E-1
1.213646667E-1,2.648800202E-1,1.080477744E-1,6.923483402E-1
1.313706667E-1,3.698752009E-1,1.287189974E-1,7.281455791E-1
1.413776667E-1,2.945124301E-1,1.122047428E-1,4.932781291E-1
1.513846667E-1,1.760149686E-1,8.027178247E-2,2.533709639E-1
1.613916667E-1,4.749380814E-2,5.065548901E-2,9.544994831E-3
1.713986667E-1,2.053324694E-2,1.051496020E-1,-2.694426209E-1
1.814056667E-1,4.970864207E-2,1.737970467E-1,-4.153277278E-1
1.914126667E-1,5.743248504E-2,2.345766607E-1,-4.492678910E-1
2.014196667E-1,5.961221740E-2,2.602890240E-1,-5.190842307E-1
2.114266667E-1,4.948505916E-2,2.543934227E-1,-5.352593833E-1
2.214336667E-1,6.134270087E-2,2.951887154E-1,-5.868838656E-1
2.314396667E-1,1.480640992E-1,3.284296978E-1,-5.374807405E-1
2.414466667E-1,2.888978057E-1,3.731722631E-1,-2.675913924E-1
2.514536667E-1,3.696704753E-1,3.999367598E-1,-5.277346015E-2
2.614606667E-1,3.120369191E-1,3.878579107E-1,7.606993675E-2
2.714676667E-1,1.529775420E-1,3.400055768E-1,3.185621560E-2
2.814746667E-1,-9.304957492E-3,3.761294193E-1,-2.294687158E-1
2.914816667E-1,-1.163602402E-1,5.536894051E-1,-5.822236347E-1
3.014886667E-1,-2.100669599E-1,7.442500535E-1,-9.259755957E-1
3.114956667E-1,-2.130442525E-1,1.012529152E0,-1.304499194E0
3.215026667E-1,-1.552298163E-1,1.331339229E0,-1.560754005E0
3.315096667E-1,-8.157768499E-2,1.591496326E0,-1.591688699E0
3.415156667E-1,8.804289652E-2,1.783047164E0,-1.369545375E0
