"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.127808333E-2,-3.988290405E1,5.583450317E0,-3.967846680E1
2.128608334E-2,-3.982852173E1,5.534317017E0,-3.943597412E1
3.129408334E-2,-3.979154968E1,5.575424194E0,-3.918823242E1
4.130208334E-2,-3.962142944E1,5.807998657E0,-3.910748291E1
5.131008333E-2,-3.957731628E1,5.732528687E0,-3.883599854E1
6.131708334E-2,-3.966578674E1,5.786712646E0,-3.910839844E1
7.132508334E-2,-3.964755249E1,5.789916992E0,-3.946679688E1
8.133308333E-2,-3.944166565E1,5.789443970E0,-3.904791260E1
9.134108333E-2,-3.966355896E1,5.864669800E0,-3.932336426E1
1.013490833E-1,-3.967318726E1,5.952789307E0,-3.900274658E1
1.113570833E-1,-3.970094299E1,5.930892944E0,-3.940020752E1
1.213650833E-1,-3.959194946E1,5.993545532E0,-3.954467773E1
1.313730833E-1,-3.963766479E1,6.084381104E0,-3.907531738E1
1.413800833E-1,-3.966751099E1,6.200897217E0,-3.960681152E1
1.513880833E-1,-3.964497375E1,6.127700806E0,-3.928009033E1
1.613960833E-1,-3.964497375E1,6.127700806E0,-3.928009033E1
1.714040833E-1,-3.959136963E1,6.204269409E0,-3.904504395E1
1.814120833E-1,-3.965747070E1,6.328460693E0,-3.970147705E1
1.914200833E-1,-3.962655640E1,6.242523193E0,-3.942523193E1
2.014280833E-1,-3.974166870E1,6.374099731E0,-3.967346191E1
2.114360833E-1,-3.977214050E1,6.490570068E0,-3.976843262E1
2.214440833E-1,-3.972143555E1,6.413223267E0,-3.913244629E1
2.314510833E-1,-3.981390381E1,6.514923096E0,-3.975109863E1
2.414590833E-1,-3.969561768E1,6.568374634E0,-3.919396973E1
2.514670833E-1,-3.961669922E1,6.609939575E0,-3.934802246E1
2.614750833E-1,-3.979479980E1,6.566421509E0,-3.966564941E1
2.714830833E-1,-3.970181274E1,6.494171143E0,-3.915478516E1
2.814910833E-1,-3.964094543E1,6.505996704E0,-3.971783447E1
2.914990833E-1,-3.963616943E1,6.420257568E0,-3.943182373E1
3.015070833E-1,-3.952906799E1,6.548706055E0,-3.923614502E1
3.115140833E-1,-3.967210388E1,6.552810669E0,-3.978454590E1
3.215220833E-1,-3.968736267E1,6.455139160E0,-3.917785645E1
3.315300833E-1,-3.964427185E1,6.593734741E0,-3.973339844E1
3.415380833E-1,-3.975238037E1,6.507843018E0,-3.986712646E1
3.515460833E-1,-3.960481262E1,6.355026245E0,-3.933343506E1
3.615540833E-1,-3.964518738E1,6.409744263E0,-3.982446289E1
3.715620833E-1,-3.962530518E1,6.339385986E0,-3.922180176E1
3.815700833E-1,-3.969113159E1,6.532989502E0,-3.958947754E1
3.915780833E-1,-3.961003113E1,6.616088867E0,-3.974420166E1
4.015850833E-1,-3.952755737E1,6.617172241E0,-3.942010498E1
4.115930833E-1,-3.943658447E1,6.845932007E0,-3.969378662E1
4.216010833E-1,-3.936412048E1,6.832885742E0,-3.939996338E1
4.316090833E-1,-3.935197449E1,6.894744873E0,-3.952490234E1
4.416170833E-1,-3.943733215E1,6.999160767E0,-3.977856445E1
4.516250833E-1,-3.949055481E1,7.021850586E0,-3.953625488E1
4.616330833E-1,-3.955053711E1,7.089584351E0,-3.997100830E1
4.716407917E-1,-3.947209167E1,7.004653931E0,-4.007769775E1
4.816477917E-1,-3.964291382E1,7.232513428E0,-3.954986572E1
4.916557917E-1,-3.964158630E1,7.372238159E0,-3.987268066E1
5.016637917E-1,-3.959877014E1,7.391006470E0,-3.952136230E1
5.116717917E-1,-3.953059387E1,7.535842896E0,-3.966180420E1
5.216797917E-1,-3.957110596E1,7.672882080E0,-3.970941162E1
5.316877917E-1,-3.968635559E1,7.761764526E0,-3.939373779E1
5.416957917E-1,-3.984228516E1,7.997619629E0,-3.976690674E1
5.517037917E-1,-3.981169128E1,8.114944458E0,-3.933557129E1
5.617107917E-1,-3.973167419E1,8.112777710E0,-3.929052734E1
5.717187917E-1,-3.973167419E1,8.112777710E0,-3.929052734E1
5.817267917E-1,-3.974905396E1,8.317138672E0,-3.970556641E1
5.917347917E-1,-3.984817505E1,8.374465942E0,-3.937292480E1
6.017427917E-1,-3.968345642E1,8.553237915E0,-3.973529053E1
6.117507917E-1,-3.962402344E1,8.601211548E0,-3.998437500E1
6.217587917E-1,-3.968586731E1,8.739837646E0,-3.953302002E1
6.317667917E-1,-3.974632263E1,8.882369995E0,-3.989538574E1
6.417737917E-1,-3.960765076E1,8.979278564E0,-3.937475586E1
6.517817917E-1,-3.952174377E1,9.030471802E0,-3.997424316E1
6.617897917E-1,-3.942539978E1,9.260482788E0,-4.024926758E1
6.717977917E-1,-3.943867493E1,9.370269775E0,-3.986114502E1
6.818057917E-1,-3.938406372E1,9.582077026E0,-4.014923096E1
6.918137917E-1,-3.935173035E1,9.684448242E0,-3.959912109E1
7.018217917E-1,-3.931127930E1,9.822509766E0,-3.950390625E1
7.118297917E-1,-3.939578247E1,1.007939148E1,-4.006591797E1
7.218377917E-1,-3.934594727E1,1.024540710E1,-3.964135742E1
7.318447917E-1,-3.932334900E1,1.044903564E1,-4.003472900E1
7.418527917E-1,-3.936083984E1,1.064775085E1,-3.997265625E1
7.518607917E-1,-3.935655212E1,1.059718323E1,-3.968548584E1
7.618687917E-1,-3.933607483E1,1.084599304E1,-3.978509521E1
7.718767917E-1,-3.920845032E1,1.108300781E1,-3.915301514E1
7.818847917E-1,-3.918981934E1,1.115400696E1,-3.968377686E1
7.918927917E-1,-3.915863037E1,1.136380005E1,-3.988543701E1
8.018997917E-1,-3.896081543E1,1.146246338E1,-3.937786865E1
8.119077917E-1,-3.896896362E1,1.161892700E1,-3.994842529E1
8.219157917E-1,-3.875170898E1,1.159902954E1,-3.985174561E1
8.319237917E-1,-3.847668457E1,1.186875916E1,-3.947338867E1
8.419317917E-1,-3.833317566E1,1.201936340E1,-3.991009521E1
8.519397917E-1,-3.834883118E1,1.226565552E1,-3.982409668E1
8.619477917E-1,-3.839559937E1,1.236900330E1,-4.023242188E1
8.719557917E-1,-3.821635437E1,1.243601990E1,-4.032519531E1
8.819627917E-1,-3.823051453E1,1.240644836E1,-4.005566406E1
8.919707917E-1,-3.813882446E1,1.244018555E1,-4.039355469E1
9.019787917E-1,-3.808821106E1,1.245674133E1,-4.015447998E1
9.119867917E-1,-3.811427307E1,1.267715454E1,-4.032592773E1
9.219947917E-1,-3.810229492E1,1.271475220E1,-4.033599854E1
9.320027917E-1,-3.824423218E1,1.273416138E1,-3.982452393E1
9.420107917E-1,-3.818218994E1,1.263500977E1,-4.036114502E1
9.520187917E-1,-3.818470764E1,1.268009949E1,-3.968084717E1
9.620257917E-1,-3.817065430E1,1.264648438E1,-3.944830322E1
9.720337917E-1,-3.822836304E1,1.273100281E1,-3.992443848E1
9.820417917E-1,-3.822836304E1,1.273100281E1,-3.992443848E1
9.920497917E-1,-3.814231873E1,1.268836975E1,-3.955328369E1
1.002057792E0,-3.806935120E1,1.262942505E1,-3.977185059E1
1.012065792E0,-3.794284058E1,1.262092590E1,-3.985626221E1
1.022073792E0,-3.795339966E1,1.249948120E1,-3.937243652E1
1.032081792E0,-3.788888550E1,1.249060059E1,-3.940405273E1
1.042088792E0,-3.772978210E1,1.237731934E1,-3.916571045E1
1.052096792E0,-3.780924988E1,1.222619629E1,-3.944732666E1
1.062104792E0,-3.763951111E1,1.211030579E1,-3.974768066E1
1.072112792E0,-3.742658997E1,1.198791504E1,-3.948712158E1
1.082120792E0,-3.726306152E1,1.197836304E1,-4.017950439E1
1.092128792E0,-3.715286255E1,1.180734253E1,-3.987438965E1
1.102136792E0,-3.702462769E1,1.183393860E1,-3.979113770E1
1.112143792E0,-3.717016602E1,1.183506775E1,-4.029742432E1
1.122151792E0,-3.702832031E1,1.186117554E1,-3.944732666E1
1.132159792E0,-3.705232239E1,1.189558411E1,-3.993780518E1
1.142167792E0,-3.730447388E1,1.188459778E1,-3.988238525E1
1.152175792E0,-3.726974487E1,1.173727417E1,-3.941638184E1
1.162183792E0,-3.755683899E1,1.176712036E1,-3.994622803E1
1.172191792E0,-3.753170776E1,1.165026855E1,-3.942358398E1
1.182198792E0,-3.764193726E1,1.144847107E1,-3.926086426E1
1.192206792E0,-3.745498657E1,1.120405579E1,-3.944500732E1
1.202214792E0,-3.751036072E1,1.104924011E1,-3.912860107E1
1.212222792E0,-3.743472290E1,1.094216919E1,-3.960321045E1
1.222230792E0,-3.722578430E1,1.070559692E1,-3.950573730E1
1.232238792E0,-3.729901123E1,1.043421936E1,-3.960650635E1
1.242246792E0,-3.728245544E1,1.035668945E1,-4.024987793E1
1.252253792E0,-3.690995789E1,1.011270142E1,-3.998327637E1
1.262261792E0,-3.668109131E1,9.967254639E0,-4.061016846E1
1.272269792E0,-3.667842102E1,9.620208740E0,-4.091918945E1
1.282277792E0,-3.664399719E1,9.118637085E0,-4.078375244E1
1.292285792E0,-3.646760559E1,9.010421753E0,-4.122155762E1
1.302293792E0,-3.627014160E1,8.659057617E0,-4.088800049E1
1.312301792E0,-3.620611572E1,8.468978882E0,-4.123297119E1
1.322309792E0,-3.624855042E1,8.092895508E0,-4.148632812E1
1.332316792E0,-3.628535461E1,7.749191284E0,-4.099841309E1
1.342324792E0,-3.634915161E1,7.586547852E0,-4.159185791E1
1.352332792E0,-3.649472046E1,7.352401733E0,-4.091003418E1
1.362340792E0,-3.645999146E1,7.168487549E0,-4.070312500E1
1.372348792E0,-3.667343140E1,7.004684448E0,-4.084155273E1
1.382356792E0,-3.667343140E1,7.004684448E0,-4.084155273E1
1.392364792E0,-3.676976013E1,6.856536865E0,-4.042254639E1
1.402371792E0,-3.689685059E1,6.786041260E0,-4.066851807E1
1.412379792E0,-3.693812561E1,6.685256958E0,-4.068664551E1
1.422387792E0,-3.697352600E1,6.536224365E0,-4.012908936E1
1.432395792E0,-3.705891418E1,6.349380493E0,-4.084222412E1
1.442403792E0,-3.713017273E1,6.185562134E0,-4.046118164E1
1.452411792E0,-3.693711853E1,6.140975952E0,-4.041931152E1
1.462419792E0,-3.696882629E1,6.119018555E0,-4.058477783E1
1.472426667E0,-3.690933228E1,5.968368530E0,-4.022644043E1
1.482434667E0,-3.701298523E1,6.010620117E0,-4.049652100E1
1.492442667E0,-3.696707153E1,5.940643311E0,-4.031817627E1
1.502450667E0,-3.678767395E1,5.895309448E0,-4.027655029E1
1.512458667E0,-3.675871277E1,5.885467529E0,-4.053332520E1
1.522466667E0,-3.686781311E1,5.795669556E0,-4.042706299E1
1.532474667E0,-3.682936096E1,5.821197510E0,-4.065124512E1
1.542481667E0,-3.674832153E1,5.687057495E0,-4.075720215E1
1.552489667E0,-3.679106140E1,5.877273560E0,-4.046759033E1
1.562497667E0,-3.682785034E1,6.008499146E0,-4.052612305E1
1.572505667E0,-3.674418640E1,6.033721924E0,-4.013940430E1
1.582513667E0,-3.671572876E1,6.147415161E0,-4.007232666E1
1.592521667E0,-3.685362244E1,6.276489258E0,-4.016516113E1
1.602529667E0,-3.659707642E1,6.422073364E0,-3.948901367E1
1.612536667E0,-3.655281067E1,6.461456299E0,-4.011016846E1
1.622544667E0,-3.637455750E1,6.433929443E0,-3.977349854E1
1.632552667E0,-3.641676331E1,6.503097534E0,-3.960882568E1
1.642560667E0,-3.634494019E1,6.451232910E0,-4.015173340E1
1.652568667E0,-3.624990845E1,6.437744141E0,-3.981213379E1
1.662576667E0,-3.609133911E1,6.412002563E0,-4.072381592E1
1.672584667E0,-3.608630371E1,6.328567505E0,-4.072222900E1
