"Time (s)","X (hPa)"
-5.258287083E-1,1.004453430E3
4.800322917E-1,1.004453964E3
1.485922292E0,1.004454498E3
2.491822292E0,1.004455109E3
3.497671292E0,1.004455185E3
3.848642292E0,1.004455185E3
4.921591292E0,1.004454575E3
5.994573292E0,1.004454346E3
7.067534292E0,1.004454346E3
8.140503292E0,1.004454346E3
9.213469292E0,1.004454346E3
1.028648029E1,1.004454422E3
1.135951229E1,1.004454422E3
1.243250929E1,1.004453354E3
1.350547529E1,1.004453049E3
1.457845329E1,1.004452057E3
1.565145629E1,1.004451370E3
1.672445829E1,1.004451218E3
1.779744029E1,1.004451218E3
1.887041829E1,1.004451675E3
1.994337629E1,1.004451828E3
2.101631829E1,1.004451904E3
2.208929729E1,1.004451904E3
2.316229329E1,1.004452515E3
2.423528929E1,1.004452744E3
2.530824529E1,1.004453583E3
2.638122929E1,1.004454575E3
2.745421429E1,1.004455414E3
2.852715129E1,1.004455643E3
2.960014129E1,1.004456940E3
3.067310529E1,1.004457474E3
3.174609429E1,1.004457932E3
3.281906129E1,1.004458313E3
3.389201229E1,1.004458313E3
3.496494929E1,1.004457474E3
3.603789329E1,1.004456253E3
3.711082229E1,1.004455261E3
3.818374029E1,1.004453888E3
3.925665529E1,1.004453354E3
4.032958129E1,1.004453049E3
4.140250429E1,1.004452896E3
4.247547129E1,1.004452896E3
4.354841529E1,1.004453278E3
4.462137229E1,1.004453583E3
4.569431429E1,1.004453735E3
4.676724529E1,1.004454117E3
4.784015629E1,1.004454193E3
4.891311629E1,1.004454346E3
4.998603929E1,1.004454422E3
5.105897729E1,1.004455185E3
5.213190229E1,1.004456635E3
5.320484929E1,1.004457550E3
5.427777629E1,1.004458771E3
5.535072429E1,1.004459991E3
5.642360929E1,1.004460678E3
5.749653429E1,1.004460907E3
5.856945629E1,1.004460907E3
5.964238829E1,1.004460678E3
6.071531629E1,1.004460678E3
6.178828629E1,1.004459991E3
6.286125929E1,1.004459991E3
6.393424529E1,1.004460449E3
6.500718129E1,1.004460526E3
6.608015129E1,1.004460907E3
6.715312329E1,1.004461594E3
6.822609229E1,1.004461746E3
6.929903429E1,1.004461594E3
7.037198429E1,1.004461212E3
7.144491129E1,1.004460068E3
7.251783429E1,1.004457703E3
7.359075029E1,1.004455490E3
7.466366129E1,1.004453354E3
7.573654629E1,1.004451065E3
7.680946029E1,1.004450378E3
7.788239429E1,1.004450378E3
7.895531729E1,1.004450378E3
8.002825529E1,1.004451065E3
8.110119029E1,1.004451370E3
8.217412429E1,1.004451447E3
8.324708829E1,1.004451447E3
8.432003329E1,1.004451599E3
8.539298329E1,1.004451447E3
8.646591929E1,1.004451599E3
8.753885429E1,1.004452286E3
8.861177829E1,1.004453125E3
8.968471429E1,1.004454117E3
9.075763629E1,1.004454803E3
9.183058629E1,1.004455490E3
9.290349129E1,1.004456253E3
9.397640229E1,1.004456482E3
9.504929529E1,1.004457321E3
9.612215129E1,1.004457321E3
9.719501129E1,1.004457321E3
9.826787329E1,1.004457169E3
9.934075529E1,1.004457169E3
1.004137143E2,1.004456940E3
1.014866573E2,1.004456863E3
1.025596213E2,1.004456863E3
1.036325613E2,1.004456863E3
1.047055273E2,1.004456863E3
1.057785103E2,1.004456482E3
1.068515013E2,1.004456482E3
1.079244533E2,1.004456100E3
1.089973833E2,1.004456100E3
1.100703013E2,1.004456100E3
1.111432313E2,1.004456100E3
1.122161853E2,1.004456100E3
1.132891333E2,1.004455643E3
1.143620953E2,1.004455643E3
1.154350703E2,1.004455261E3
1.165080373E2,1.004454575E3
1.175809403E2,1.004454346E3
1.186538523E2,1.004453583E3
1.197267823E2,1.004451904E3
1.207996823E2,1.004451447E3
1.218725843E2,1.004450989E3
1.229454683E2,1.004449921E3
1.240183983E2,1.004449158E3
1.250912893E2,1.004448700E3
1.261641853E2,1.004447403E3
1.272370843E2,1.004446945E3
1.283100333E2,1.004445953E3
1.293829083E2,1.004445953E3
1.304557753E2,1.004445953E3
1.315286713E2,1.004445801E3
1.326015583E2,1.004445496E3
1.336744373E2,1.004445267E3
1.347472773E2,1.004445038E3
1.358201473E2,1.004444275E3
1.368930163E2,1.004444275E3
1.379658933E2,1.004444656E3
1.390387953E2,1.004444885E3
1.401116883E2,1.004445114E3
1.411846123E2,1.004445114E3
1.422574803E2,1.004444733E3
1.433303743E2,1.004443359E3
1.444032413E2,1.004442139E3
1.454761113E2,1.004440002E3
1.465489873E2,1.004438400E3
1.476218493E2,1.004436646E3
1.486947163E2,1.004435654E3
1.497675683E2,1.004435272E3
1.508404123E2,1.004435272E3
1.519132893E2,1.004434967E3
1.529862063E2,1.004434814E3
1.540591243E2,1.004434128E3
1.551320323E2,1.004433899E3
1.562049463E2,1.004433899E3
1.572778273E2,1.004434433E3
1.583507233E2,1.004436035E3
1.594236453E2,1.004436264E3
1.604965743E2,1.004436646E3
1.615694503E2,1.004436646E3
1.626423593E2,1.004435577E3
1.637152863E2,1.004435577E3
1.647882213E2,1.004435883E3
1.658611793E2,1.004435883E3
1.669341613E2,1.004436111E3
1.680071653E2,1.004436111E3
1.690800983E2,1.004434967E3
1.701530253E2,1.004434128E3
1.712259213E2,1.004433136E3
1.722988393E2,1.004432068E3
1.733717193E2,1.004431229E3
1.744445963E2,1.004430313E3
1.755174943E2,1.004429550E3
1.765904103E2,1.004428329E3
